"Population by Single Year of Age","Number"
"0",""
"Female","171"
"Male","217"
"1",""
"Female","148"
"Male","163"
"10",""
"Female","341"
"Male","420"
"11",""
"Female","135"
"Male","163"
"12",""
"Female","315"
"Male","355"
"13",""
"Female","179"
"Male","188"
"14",""
"Female","211"
"Male","222"
"15",""
"Female","220"
"Male","270"
"16",""
"Female","201"
"Male","219"
"17",""
"Female","96"
"Male","120"
"18",""
"Female","188"
"Male","189"
"19",""
"Female","74"
"Male","76"
"2",""
"Female","249"
"Male","248"
"20",""
"Female","281"
"Male","182"
"21",""
"Female","71"
"Male","63"
"22",""
"Female","244"
"Male","130"
"23",""
"Female","106"
"Male","67"
"24",""
"Female","134"
"Male","69"
"25",""
"Female","369"
"Male","230"
"26",""
"Female","123"
"Male","80"
"27",""
"Female","85"
"Male","77"
"28",""
"Female","210"
"Male","125"
"29",""
"Female","45"
"Male","39"
"3",""
"Female","283"
"Male","249"
"30",""
"Female","403"
"Male","231"
"31",""
"Female","22"
"Male","25"
"32",""
"Female","145"
"Male","90"
"33",""
"Female","32"
"Male","29"
"34",""
"Female","50"
"Male","34"
"35",""
"Female","355"
"Male","229"
"36",""
"Female","59"
"Male","55"
"37",""
"Female","51"
"Male","22"
"38",""
"Female","116"
"Male","72"
"39",""
"Female","23"
"Male","24"
"4",""
"Female","279"
"Male","290"
"40",""
"Female","342"
"Male","253"
"41",""
"Female","13"
"Male","13"
"42",""
"Female","91"
"Male","69"
"43",""
"Female","30"
"Male","20"
"44",""
"Female","23"
"Male","27"
"45",""
"Female","296"
"Male","239"
"46",""
"Female","26"
"Male","33"
"47",""
"Female","33"
"Male","30"
"48",""
"Female","102"
"Male","57"
"49",""
"Female","10"
"Male","11"
"5",""
"Female","271"
"Male","314"
"50",""
"Female","220"
"Male","279"
"51",""
"Female","11"
"Male","15"
"52",""
"Female","47"
"Male","49"
"53",""
"Female","37"
"Male","23"
"54",""
"Female","27"
"Male","20"
"55",""
"Female","165"
"Male","193"
"56",""
"Female","22"
"Male","45"
"57",""
"Female","20"
"Male","26"
"58",""
"Female","73"
"Male","62"
"59",""
"Female","22"
"Male","36"
"6",""
"Female","241"
"Male","265"
"60",""
"Female","159"
"Male","179"
"61",""
"Female","17"
"Male","22"
"62",""
"Female","51"
"Male","38"
"63",""
"Female","22"
"Male","8"
"64",""
"Female","13"
"Male","14"
"65",""
"Female","127"
"Male","166"
"66",""
"Female","10"
"Male","20"
"67",""
"Female","15"
"Male","13"
"68",""
"Female","29"
"Male","37"
"69",""
"Female","7"
"Male","7"
"7",""
"Female","265"
"Male","237"
"70",""
"Female","99"
"Male","95"
"71",""
"Female","5"
"Male","11"
"72",""
"Female","25"
"Male","23"
"73",""
"Female","15"
"Male","5"
"74",""
"Female","4"
"Male","6"
"75",""
"Female","62"
"Male","80"
"76",""
"Female","5"
"Male","7"
"77",""
"Female","3"
"Male","2"
"78",""
"Female","11"
"Male","4"
"79",""
"Female","0"
"Male","1"
"8",""
"Female","319"
"Male","308"
"80",""
"Female","24"
"Male","23"
"81",""
"Female","1"
"Male","5"
"82",""
"Female","2"
"Male","3"
"83",""
"Female","0"
"Male","1"
"84",""
"Female","0"
"Male","1"
"85",""
"Female","27"
"Male","21"
"9",""
"Female","207"
"Male","205"
