"Population by Caste/Ethinicity","Number"
"Badi",""
"Female","30"
"Male","25"
"Brahman - Hill",""
"Female","5700"
"Male","5177"
"Chhetri",""
"Female","8731"
"Male","7612"
"Dalit Others",""
"Female","693"
"Male","611"
"Damai/Dholi",""
"Female","772"
"Male","661"
"Dhandi",""
"Female","10"
"Male","8"
"Dhanuk",""
"Female","98"
"Male","96"
"Gurung",""
"Female","46"
"Male","31"
"Hajam/Thakur",""
"Female","8"
"Male","6"
"Kami",""
"Female","1603"
"Male","1427"
"Kathabaniyan",""
"Female","3"
"Male","17"
"Lohar",""
"Female","153"
"Male","153"
"Magar",""
"Female","463"
"Male","425"
"Musalman",""
"Female","42"
"Male","43"
"Newar",""
"Female","9"
"Male","8"
"Others",""
"Female","43"
"Male","52"
"Raji",""
"Female","8"
"Male","6"
"Sanyasi/Dasnami",""
"Female","520"
"Male","427"
"Sarki",""
"Female","858"
"Male","748"
"Tamang",""
"Female","13"
"Male","4"
"Thakuri",""
"Female","1506"
"Male","1249"
"Tharu",""
"Female","4678"
"Male","4706"
