"Population by Single Year of Age","Number"
"0",""
"Female","415"
"Male","462"
"1",""
"Female","366"
"Male","405"
"10",""
"Female","808"
"Male","865"
"11",""
"Female","561"
"Male","577"
"12",""
"Female","792"
"Male","884"
"13",""
"Female","636"
"Male","677"
"14",""
"Female","698"
"Male","687"
"15",""
"Female","663"
"Male","635"
"16",""
"Female","680"
"Male","612"
"17",""
"Female","529"
"Male","491"
"18",""
"Female","792"
"Male","701"
"19",""
"Female","415"
"Male","349"
"2",""
"Female","492"
"Male","505"
"20",""
"Female","738"
"Male","529"
"21",""
"Female","400"
"Male","291"
"22",""
"Female","606"
"Male","433"
"23",""
"Female","410"
"Male","259"
"24",""
"Female","416"
"Male","301"
"25",""
"Female","667"
"Male","414"
"26",""
"Female","435"
"Male","262"
"27",""
"Female","375"
"Male","215"
"28",""
"Female","608"
"Male","424"
"29",""
"Female","201"
"Male","171"
"3",""
"Female","554"
"Male","571"
"30",""
"Female","800"
"Male","536"
"31",""
"Female","162"
"Male","119"
"32",""
"Female","417"
"Male","312"
"33",""
"Female","248"
"Male","187"
"34",""
"Female","233"
"Male","192"
"35",""
"Female","846"
"Male","605"
"36",""
"Female","242"
"Male","210"
"37",""
"Female","175"
"Male","131"
"38",""
"Female","332"
"Male","261"
"39",""
"Female","123"
"Male","102"
"4",""
"Female","584"
"Male","589"
"40",""
"Female","663"
"Male","625"
"41",""
"Female","90"
"Male","93"
"42",""
"Female","205"
"Male","190"
"43",""
"Female","150"
"Male","98"
"44",""
"Female","112"
"Male","88"
"45",""
"Female","519"
"Male","472"
"46",""
"Female","102"
"Male","99"
"47",""
"Female","87"
"Male","84"
"48",""
"Female","199"
"Male","191"
"49",""
"Female","84"
"Male","61"
"5",""
"Female","577"
"Male","685"
"50",""
"Female","453"
"Male","419"
"51",""
"Female","56"
"Male","81"
"52",""
"Female","121"
"Male","147"
"53",""
"Female","78"
"Male","82"
"54",""
"Female","72"
"Male","64"
"55",""
"Female","277"
"Male","283"
"56",""
"Female","90"
"Male","77"
"57",""
"Female","65"
"Male","58"
"58",""
"Female","134"
"Male","113"
"59",""
"Female","79"
"Male","50"
"6",""
"Female","595"
"Male","657"
"60",""
"Female","438"
"Male","361"
"61",""
"Female","72"
"Male","73"
"62",""
"Female","117"
"Male","87"
"63",""
"Female","61"
"Male","80"
"64",""
"Female","70"
"Male","61"
"65",""
"Female","260"
"Male","223"
"66",""
"Female","56"
"Male","70"
"67",""
"Female","48"
"Male","58"
"68",""
"Female","74"
"Male","91"
"69",""
"Female","15"
"Male","21"
"7",""
"Female","586"
"Male","613"
"70",""
"Female","212"
"Male","161"
"71",""
"Female","26"
"Male","37"
"72",""
"Female","67"
"Male","77"
"73",""
"Female","25"
"Male","33"
"74",""
"Female","26"
"Male","33"
"75",""
"Female","111"
"Male","92"
"76",""
"Female","28"
"Male","18"
"77",""
"Female","22"
"Male","23"
"78",""
"Female","32"
"Male","53"
"79",""
"Female","7"
"Male","10"
"8",""
"Female","691"
"Male","818"
"80",""
"Female","93"
"Male","69"
"81",""
"Female","9"
"Male","11"
"82",""
"Female","12"
"Male","17"
"83",""
"Female","4"
"Male","12"
"84",""
"Female","13"
"Male","14"
"85",""
"Female","82"
"Male","57"
"9",""
"Female","505"
"Male","547"
