"Population by Caste Ethinicity","Number"
"Badi",""
"Female","138"
"Male","121"
"","259"
"Brahman - Hill",""
"Female","36801"
"Male","27877"
"","64678"
"Brahman - Tarai",""
"Female","173"
"Male","128"
"","301"
"Chhetri",""
"Female","20529"
"Male","15209"
"","35738"
"Dalit Others",""
"Female","10"
"Male","5"
"","15"
"Damai/Dholi",""
"Female","3590"
"Male","2706"
"","6296"
"Gaine",""
"Female","148"
"Male","127"
"","275"
"Gharti/Bhujel",""
"Female","924"
"Male","750"
"","1674"
"Gurung",""
"Female","468"
"Male","411"
"","879"
"Hajam/Thakur",""
"Female","9"
"Male","13"
"","22"
"Halwai",""
"Female","14"
"Male","25"
"","39"
"Kami",""
"Female","12574"
"Male","9749"
"","22323"
"Kathabaniyan",""
"Female","25"
"Male","23"
"","48"
"Kayastha",""
"Female","5"
"Male","8"
"","13"
"Kumal",""
"Female","3674"
"Male","3076"
"","6750"
"Kurmi",""
"Female","5"
"Male","7"
"","12"
"Lohar",""
"Female","12"
"Male","11"
"","23"
"Magar",""
"Female","19745"
"Male","15738"
"","35483"
"Majhi",""
"Female","13"
"Male","8"
"","21"
"Musalman",""
"Female","952"
"Male","811"
"","1763"
"Newar",""
"Female","3167"
"Male","2337"
"","5504"
"Others",""
"Female","183"
"Male","108"
"","291"
"Sanyasi/Dasnami",""
"Female","566"
"Male","436"
"","1002"
"Sarki",""
"Female","6854"
"Male","5211"
"","12065"
"Tamang",""
"Female","29"
"Male","5"
"","34"
"Terai Others",""
"Female","57"
"Male","37"
"","94"
"Thakuri",""
"Female","622"
"Male","485"
"","1107"
"Tharu",""
"Female","58"
"Male","128"
"","186"
