"Population by Single Year of Age","Number"
"0",""
"Female","248"
"Male","297"
"1",""
"Female","250"
"Male","231"
"10",""
"Female","663"
"Male","669"
"11",""
"Female","240"
"Male","249"
"12",""
"Female","486"
"Male","516"
"13",""
"Female","286"
"Male","289"
"14",""
"Female","363"
"Male","388"
"15",""
"Female","300"
"Male","387"
"16",""
"Female","265"
"Male","382"
"17",""
"Female","159"
"Male","240"
"18",""
"Female","270"
"Male","376"
"19",""
"Female","105"
"Male","131"
"2",""
"Female","375"
"Male","367"
"20",""
"Female","308"
"Male","373"
"21",""
"Female","94"
"Male","104"
"22",""
"Female","250"
"Male","253"
"23",""
"Female","159"
"Male","129"
"24",""
"Female","208"
"Male","154"
"25",""
"Female","364"
"Male","376"
"26",""
"Female","163"
"Male","138"
"27",""
"Female","141"
"Male","132"
"28",""
"Female","313"
"Male","195"
"29",""
"Female","81"
"Male","73"
"3",""
"Female","381"
"Male","400"
"30",""
"Female","477"
"Male","401"
"31",""
"Female","52"
"Male","59"
"32",""
"Female","233"
"Male","202"
"33",""
"Female","151"
"Male","67"
"34",""
"Female","138"
"Male","79"
"35",""
"Female","343"
"Male","438"
"36",""
"Female","127"
"Male","100"
"37",""
"Female","98"
"Male","75"
"38",""
"Female","228"
"Male","120"
"39",""
"Female","76"
"Male","42"
"4",""
"Female","414"
"Male","399"
"40",""
"Female","412"
"Male","388"
"41",""
"Female","41"
"Male","52"
"42",""
"Female","140"
"Male","171"
"43",""
"Female","113"
"Male","53"
"44",""
"Female","86"
"Male","69"
"45",""
"Female","320"
"Male","362"
"46",""
"Female","77"
"Male","76"
"47",""
"Female","56"
"Male","52"
"48",""
"Female","167"
"Male","101"
"49",""
"Female","37"
"Male","36"
"5",""
"Female","481"
"Male","547"
"50",""
"Female","251"
"Male","357"
"51",""
"Female","26"
"Male","39"
"52",""
"Female","108"
"Male","79"
"53",""
"Female","68"
"Male","28"
"54",""
"Female","43"
"Male","35"
"55",""
"Female","195"
"Male","268"
"56",""
"Female","67"
"Male","68"
"57",""
"Female","46"
"Male","46"
"58",""
"Female","119"
"Male","49"
"59",""
"Female","33"
"Male","38"
"6",""
"Female","477"
"Male","505"
"60",""
"Female","251"
"Male","294"
"61",""
"Female","30"
"Male","38"
"62",""
"Female","61"
"Male","59"
"63",""
"Female","52"
"Male","25"
"64",""
"Female","32"
"Male","28"
"65",""
"Female","175"
"Male","232"
"66",""
"Female","40"
"Male","26"
"67",""
"Female","17"
"Male","29"
"68",""
"Female","56"
"Male","65"
"69",""
"Female","9"
"Male","20"
"7",""
"Female","410"
"Male","410"
"70",""
"Female","152"
"Male","173"
"71",""
"Female","12"
"Male","14"
"72",""
"Female","19"
"Male","38"
"73",""
"Female","11"
"Male","8"
"74",""
"Female","5"
"Male","3"
"75",""
"Female","57"
"Male","73"
"76",""
"Female","6"
"Male","6"
"77",""
"Female","3"
"Male","5"
"78",""
"Female","7"
"Male","14"
"79",""
"Female","3"
"Male","0"
"8",""
"Female","578"
"Male","656"
"80",""
"Female","21"
"Male","29"
"81",""
"Female","1"
"Male","1"
"82",""
"Female","2"
"Male","2"
"83",""
"Female","2"
"Male","0"
"84",""
"Female","1"
"Male","1"
"85",""
"Female","28"
"Male","28"
"9",""
"Female","271"
"Male","304"
