"Population by Mother tongue","Number"
"Avadhi",""
"Female","5"
"Male","8"
"Bangla",""
"Female","4"
"Male","8"
"Bhojpuri",""
"Female","1564"
"Male","2321"
"Bhujel",""
"Female","87"
"Male","89"
"Bote",""
"Female","727"
"Male","683"
"Chepang",""
"Female","3"
"Male","8"
"Darai",""
"Female","512"
"Male","387"
"Doteli",""
"Female","36"
"Male","28"
"Ghale",""
"Female","8"
"Male","4"
"Gurung",""
"Female","3302"
"Male","2655"
"Hindi",""
"Female","146"
"Male","322"
"Hyolmo/Yholmo",""
"Female","28"
"Male","19"
"Kham",""
"Female","76"
"Male","62"
"Khash",""
"Female","647"
"Male","449"
"Kumal",""
"Female","1219"
"Male","1016"
"Limbu",""
"Female","6"
"Male","5"
"Magar",""
"Female","42885"
"Male","35305"
"Maithili",""
"Female","605"
"Male","720"
"Majhi",""
"Female","153"
"Male","170"
"Nepali",""
"Female","93771"
"Male","78120"
"Newar",""
"Female","2731"
"Male","2311"
"Not Reported",""
"Female","108"
"Male","91"
"Others",""
"Female","142"
"Male","147"
"Rai",""
"Female","64"
"Male","59"
"Sanskrit",""
"Female","7"
"Male","6"
"Sherpa",""
"Female","7"
"Male","7"
"Sign Language",""
"Female","54"
"Male","69"
"Sunuwar",""
"Female","6"
"Male","5"
"Tamang",""
"Female","1329"
"Male","1225"
"Tharu",""
"Female","18313"
"Male","15741"
"Uranw/Urau",""
"Female","17"
"Male","28"
"Urdu",""
"Female","123"
"Male","116"
