"Population by Caste/Ethinicity","Number"
"Badi",""
"Female","276"
"Male","220"
"Bangali",""
"Female","15"
"Male","26"
"Baraee",""
"Female","16"
"Male","27"
"Bin",""
"Female","0"
"Male","26"
"Bote",""
"Female","1117"
"Male","1072"
"Brahman - Hill",""
"Female","40281"
"Male","33673"
"Brahman - Tarai",""
"Female","41"
"Male","52"
"Brahmu/ Baramo",""
"Female","8"
"Male","7"
"Chamar/ Harijan/ Ram",""
"Female","61"
"Male","67"
"Chepang /Praja",""
"Female","38"
"Male","46"
"Chhetri",""
"Female","12996"
"Male","10817"
"Dalit Others",""
"Female","1362"
"Male","1054"
"Damai/Dholi",""
"Female","4111"
"Male","3632"
"Danuwar",""
"Female","11"
"Male","3"
"Darai",""
"Female","1016"
"Male","866"
"Dhanuk",""
"Female","6"
"Male","13"
"Dhimal",""
"Female","7"
"Male","7"
"Dhobi",""
"Female","23"
"Male","24"
"Foreigner",""
"Female","0"
"Male","19"
"Gaine",""
"Female","22"
"Male","24"
"Ghale",""
"Female","34"
"Male","37"
"Gharti/Bhujel",""
"Female","654"
"Male","573"
"Gurung",""
"Female","5053"
"Male","4048"
"Hajam/Thakur",""
"Female","43"
"Male","105"
"Halwai",""
"Female","45"
"Male","57"
"Hyolmo",""
"Female","30"
"Male","21"
"Jhangad/ Dhagar",""
"Female","17"
"Male","29"
"Kahar",""
"Female","24"
"Male","19"
"Kalwar",""
"Female","40"
"Male","56"
"Kami",""
"Female","9348"
"Male","7553"
"Kanu",""
"Female","17"
"Male","45"
"Kathabaniyan",""
"Female","322"
"Male","355"
"Koiri/Kushwaha",""
"Female","147"
"Male","160"
"Kumal",""
"Female","6660"
"Male","5481"
"Kumhar",""
"Female","35"
"Male","34"
"Kurmi",""
"Female","62"
"Male","125"
"Limbu",""
"Female","31"
"Male","31"
"Lohar",""
"Female","14"
"Male","19"
"Magar",""
"Female","49561"
"Male","40937"
"Majhi",""
"Female","207"
"Male","243"
"Mallaha",""
"Female","116"
"Male","128"
"Marwadi",""
"Female","4"
"Male","12"
"Musahar",""
"Female","479"
"Male","487"
"Musalman",""
"Female","692"
"Male","814"
"Newar",""
"Female","4842"
"Male","4094"
"Nuniya",""
"Female","0"
"Male","11"
"Others",""
"Female","280"
"Male","383"
"Rai",""
"Female","335"
"Male","298"
"Rajbansi",""
"Female","7"
"Male","8"
"Rajbhar",""
"Female","15"
"Male","10"
"Rajput",""
"Female","13"
"Male","19"
"Sanyasi/Dasnami",""
"Female","1063"
"Male","924"
"Sarki",""
"Female","1667"
"Male","1323"
"Sonar",""
"Female","7"
"Male","12"
"Sunuwar",""
"Female","138"
"Male","124"
"Tamang",""
"Female","2237"
"Male","2079"
"Teli",""
"Female","105"
"Male","178"
"Terai Others",""
"Female","72"
"Male","95"
"Thakali",""
"Female","28"
"Male","28"
"Thakuri",""
"Female","3091"
"Male","2364"
"Tharu",""
"Female","19645"
"Male","17025"
"Undefined Others",""
"Female","7"
"Male","5"
"Yadav",""
"Female","91"
"Male","160"
