"Population by Caste/Ethinicity","Number"
"Badhaee",""
"Female","69"
"Male","66"
"Bantar/Sardar",""
"Female","505"
"Male","496"
"Baraee",""
"Female","91"
"Male","86"
"Brahman - Hill",""
"Female","129"
"Male","111"
"Brahman - Tarai",""
"Female","1160"
"Male","1247"
"Chamar/ Harijan/ Ram",""
"Female","443"
"Male","374"
"Chhetri",""
"Female","8"
"Male","4"
"Dev",""
"Female","63"
"Male","71"
"Dhanuk",""
"Female","3569"
"Male","3781"
"Dhobi",""
"Female","130"
"Male","108"
"Dom",""
"Female","53"
"Male","44"
"Dusadh/ Pasawan/ Pasi",""
"Female","349"
"Male","384"
"Hajam/Thakur",""
"Female","232"
"Male","227"
"Halwai",""
"Female","239"
"Male","240"
"Kami",""
"Female","246"
"Male","252"
"Kathabaniyan",""
"Female","220"
"Male","260"
"Kayastha",""
"Female","117"
"Male","96"
"Kewat",""
"Female","68"
"Male","66"
"Khatwe",""
"Female","1493"
"Male","1556"
"Kumhar",""
"Female","197"
"Male","221"
"Kurmi",""
"Female","13"
"Male","12"
"Lohar",""
"Female","15"
"Male","16"
"Mali",""
"Female","61"
"Male","60"
"Mallaha",""
"Female","1190"
"Male","1249"
"Musahar",""
"Female","206"
"Male","217"
"Musalman",""
"Female","601"
"Male","608"
"Nuniya",""
"Female","125"
"Male","123"
"Others",""
"Female","20"
"Male","5"
"Rai",""
"Female","10"
"Male","6"
"Rajput",""
"Female","996"
"Male","1114"
"Sanyasi/Dasnami",""
"Female","20"
"Male","22"
"Sarki",""
"Female","54"
"Male","59"
"Sonar",""
"Female","224"
"Male","181"
"Sunuwar",""
"Female","77"
"Male","86"
"Tatma/Tatwa",""
"Female","142"
"Male","134"
"Teli",""
"Female","711"
"Male","743"
"Terai Others",""
"Female","521"
"Male","556"
"Undefined Others",""
"Female","11"
"Male","10"
"Yadav",""
"Female","1173"
"Male","1293"
