"Population by Caste/Ethinicity","Number"
"Badi",""
"Female","30"
"Male","44"
"Bangali",""
"Female","19"
"Male","11"
"Brahman - Hill",""
"Female","941"
"Male","825"
"Brahman - Tarai",""
"Female","5"
"Male","15"
"Chhetri",""
"Female","10429"
"Male","8907"
"Dalit Others",""
"Female","3356"
"Male","2702"
"Damai/Dholi",""
"Female","876"
"Male","648"
"Dev",""
"Female","7"
"Male","4"
"Kami",""
"Female","1797"
"Male","1477"
"Limbu",""
"Female","4"
"Male","8"
"Lohar",""
"Female","21"
"Male","20"
"Magar",""
"Female","40"
"Male","50"
"Musalman",""
"Female","81"
"Male","93"
"Newar",""
"Female","14"
"Male","15"
"Others",""
"Female","37"
"Male","50"
"Rai",""
"Female","28"
"Male","33"
"Sanyasi/Dasnami",""
"Female","56"
"Male","49"
"Sarki",""
"Female","269"
"Male","209"
"Tamang",""
"Female","22"
"Male","25"
"Teli",""
"Female","104"
"Male","99"
"Terai Others",""
"Female","20"
"Male","20"
"Thakuri",""
"Female","143"
"Male","119"
"Tharu",""
"Female","5"
"Male","61"
