"Population by Caste Ethinicity","Number"
"Aathpariya",""
"Female","35"
"Male","25"
"","60"
"Badi",""
"Female","6"
"Male","8"
"","14"
"Bangali",""
"Female","58"
"Male","74"
"","132"
"Bantaba",""
"Female","24"
"Male","15"
"","39"
"Bhote",""
"Female","11"
"Male","7"
"","18"
"Brahman - Hill",""
"Female","5414"
"Male","4533"
"","9947"
"Brahman - Tarai",""
"Female","11"
"Male","16"
"","27"
"Chamar/ Harijan/ Ram",""
"Female","13"
"Male","12"
"","25"
"Chamling",""
"Female","16"
"Male","15"
"","31"
"Chhetri",""
"Female","6878"
"Male","5679"
"","12557"
"Dalit Others",""
"Female","6"
"Male","6"
"","12"
"Damai/Dholi",""
"Female","964"
"Male","766"
"","1730"
"Danuwar",""
"Female","361"
"Male","334"
"","695"
"Dhanuk",""
"Female","13"
"Male","10"
"","23"
"Dhimal",""
"Female","2171"
"Male","1780"
"","3951"
"Dhobi",""
"Female","6"
"Male","5"
"","11"
"Dom",""
"Female","20"
"Male","21"
"","41"
"Dusadh/ Pasawan/ Pasi",""
"Female","16"
"Male","14"
"","30"
"Gharti/Bhujel",""
"Female","237"
"Male","229"
"","466"
"Gurung",""
"Female","312"
"Male","253"
"","565"
"Hajam/Thakur",""
"Female","60"
"Male","67"
"","127"
"Halwai",""
"Female","83"
"Male","118"
"","201"
"Jhangad/ Dhagar",""
"Female","101"
"Male","111"
"","212"
"Kalwar",""
"Female","59"
"Male","64"
"","123"
"Kami",""
"Female","1253"
"Male","1141"
"","2394"
"Kathabaniyan",""
"Female","133"
"Male","192"
"","325"
"Kayastha",""
"Female","36"
"Male","38"
"","74"
"Khawas",""
"Female","16"
"Male","9"
"","25"
"Koche",""
"Female","19"
"Male","18"
"","37"
"Koiri/Kushwaha",""
"Female","21"
"Male","21"
"","42"
"Kulung",""
"Female","12"
"Male","7"
"","19"
"Kumal",""
"Female","43"
"Male","43"
"","86"
"Kurmi",""
"Female","7"
"Male","6"
"","13"
"Limbu",""
"Female","2485"
"Male","1999"
"","4484"
"Magar",""
"Female","825"
"Male","676"
"","1501"
"Majhi",""
"Female","494"
"Male","445"
"","939"
"Mallaha",""
"Female","40"
"Male","42"
"","82"
"Marwadi",""
"Female","112"
"Male","122"
"","234"
"Meche",""
"Female","9"
"Male","6"
"","15"
"Musahar",""
"Female","33"
"Male","31"
"","64"
"Musalman",""
"Female","141"
"Male","195"
"","336"
"Newar",""
"Female","2047"
"Male","1704"
"","3751"
"Others",""
"Female","67"
"Male","62"
"","129"
"Rai",""
"Female","1488"
"Male","1255"
"","2743"
"Rajbansi",""
"Female","126"
"Male","127"
"","253"
"Rajput",""
"Female","15"
"Male","13"
"","28"
"Sanyasi/Dasnami",""
"Female","255"
"Male","223"
"","478"
"Sarbaria",""
"Female","17"
"Male","12"
"","29"
"Sarki",""
"Female","205"
"Male","156"
"","361"
"Satar/ Santhal",""
"Female","352"
"Male","369"
"","721"
"Sherpa",""
"Female","13"
"Male","9"
"","22"
"Sunuwar",""
"Female","36"
"Male","33"
"","69"
"Tajpuriya",""
"Female","10"
"Male","9"
"","19"
"Tamang",""
"Female","1642"
"Male","1280"
"","2922"
"Teli",""
"Female","99"
"Male","113"
"","212"
"Thakuri",""
"Female","7"
"Male","7"
"","14"
"Tharu",""
"Female","457"
"Male","439"
"","896"
"Undefined Others",""
"Female","60"
"Male","60"
"","120"
"Yadav",""
"Female","61"
"Male","82"
"","143"
"Yakkha",""
"Female","37"
"Male","42"
"","79"
