"Population by Single Year of Age","Number"
"0",""
"Female","167"
"Male","154"
"1",""
"Female","143"
"Male","104"
"10",""
"Female","190"
"Male","204"
"11",""
"Female","112"
"Male","109"
"12",""
"Female","226"
"Male","213"
"13",""
"Female","139"
"Male","148"
"14",""
"Female","144"
"Male","148"
"15",""
"Female","127"
"Male","122"
"16",""
"Female","148"
"Male","158"
"17",""
"Female","72"
"Male","65"
"18",""
"Female","161"
"Male","145"
"19",""
"Female","75"
"Male","64"
"2",""
"Female","156"
"Male","197"
"20",""
"Female","132"
"Male","111"
"21",""
"Female","84"
"Male","76"
"22",""
"Female","121"
"Male","74"
"23",""
"Female","51"
"Male","62"
"24",""
"Female","89"
"Male","66"
"25",""
"Female","126"
"Male","101"
"26",""
"Female","84"
"Male","67"
"27",""
"Female","48"
"Male","36"
"28",""
"Female","100"
"Male","87"
"29",""
"Female","27"
"Male","15"
"3",""
"Female","199"
"Male","208"
"30",""
"Female","150"
"Male","74"
"31",""
"Female","24"
"Male","20"
"32",""
"Female","79"
"Male","74"
"33",""
"Female","38"
"Male","27"
"34",""
"Female","65"
"Male","36"
"35",""
"Female","136"
"Male","112"
"36",""
"Female","54"
"Male","49"
"37",""
"Female","27"
"Male","18"
"38",""
"Female","77"
"Male","80"
"39",""
"Female","24"
"Male","24"
"4",""
"Female","188"
"Male","194"
"40",""
"Female","155"
"Male","94"
"41",""
"Female","16"
"Male","30"
"42",""
"Female","56"
"Male","40"
"43",""
"Female","14"
"Male","18"
"44",""
"Female","25"
"Male","28"
"45",""
"Female","116"
"Male","80"
"46",""
"Female","31"
"Male","26"
"47",""
"Female","24"
"Male","20"
"48",""
"Female","50"
"Male","53"
"49",""
"Female","22"
"Male","20"
"5",""
"Female","193"
"Male","222"
"50",""
"Female","79"
"Male","77"
"51",""
"Female","11"
"Male","12"
"52",""
"Female","51"
"Male","50"
"53",""
"Female","15"
"Male","24"
"54",""
"Female","22"
"Male","29"
"55",""
"Female","57"
"Male","55"
"56",""
"Female","18"
"Male","32"
"57",""
"Female","11"
"Male","15"
"58",""
"Female","39"
"Male","37"
"59",""
"Female","15"
"Male","9"
"6",""
"Female","212"
"Male","181"
"60",""
"Female","99"
"Male","65"
"61",""
"Female","14"
"Male","23"
"62",""
"Female","20"
"Male","33"
"63",""
"Female","15"
"Male","19"
"64",""
"Female","22"
"Male","8"
"65",""
"Female","74"
"Male","49"
"66",""
"Female","20"
"Male","19"
"67",""
"Female","20"
"Male","13"
"68",""
"Female","16"
"Male","20"
"69",""
"Female","3"
"Male","10"
"7",""
"Female","151"
"Male","150"
"70",""
"Female","48"
"Male","38"
"71",""
"Female","13"
"Male","10"
"72",""
"Female","21"
"Male","17"
"73",""
"Female","9"
"Male","5"
"74",""
"Female","8"
"Male","5"
"75",""
"Female","28"
"Male","27"
"76",""
"Female","10"
"Male","6"
"77",""
"Female","0"
"Male","3"
"78",""
"Female","10"
"Male","14"
"79",""
"Female","1"
"Male","4"
"8",""
"Female","222"
"Male","244"
"80",""
"Female","9"
"Male","14"
"81",""
"Female","1"
"Male","3"
"82",""
"Female","3"
"Male","4"
"83",""
"Female","4"
"Male","3"
"84",""
"Female","4"
"Male","5"
"85",""
"Female","12"
"Male","14"
"9",""
"Female","144"
"Male","134"
