"Population by Caste/Ethinicity","Number"
"#VALUE!",""
"Female","4"
"Male","8"
"Amat",""
"Female","119"
"Male","109"
"Badhaee",""
"Female","2202"
"Male","2069"
"Badi",""
"Female","29"
"Male","24"
"Bangali",""
"Female","423"
"Male","380"
"Bantar/Sardar",""
"Female","956"
"Male","838"
"Baraee",""
"Female","4434"
"Male","4126"
"Bin",""
"Female","797"
"Male","661"
"Brahman - Hill",""
"Female","3036"
"Male","2868"
"Brahman - Tarai",""
"Female","1533"
"Male","1639"
"Chamar/ Harijan/ Ram",""
"Female","19060"
"Male","17084"
"Chamling",""
"Female","20"
"Male","12"
"Chhetri",""
"Female","3310"
"Male","3010"
"Damai/Dholi",""
"Female","660"
"Male","641"
"Danuwar",""
"Female","5765"
"Male","5085"
"Dev",""
"Female","8"
"Male","13"
"Dhandi",""
"Female","6"
"Male","6"
"Dhankar/ Dharikar",""
"Female","27"
"Male","22"
"Dhanuk",""
"Female","12256"
"Male","10990"
"Dhobi",""
"Female","2866"
"Male","2789"
"Dhunia",""
"Female","101"
"Male","91"
"Dom",""
"Female","767"
"Male","759"
"Dusadh/ Pasawan/ Pasi",""
"Female","10740"
"Male","10134"
"Gaderi/Bhedihar",""
"Female","906"
"Male","856"
"Gangai",""
"Female","9"
"Male","8"
"Gharti/Bhujel",""
"Female","333"
"Male","289"
"Gurung",""
"Female","41"
"Male","44"
"Hajam/Thakur",""
"Female","4502"
"Male","4273"
"Halkhor",""
"Female","169"
"Male","186"
"Halwai",""
"Female","6687"
"Male","6449"
"Hayu",""
"Female","25"
"Male","26"
"Hyolmo",""
"Female","9"
"Male","3"
"Jhangad/ Dhagar",""
"Female","825"
"Male","737"
"Kalar",""
"Female","100"
"Male","96"
"Kalwar",""
"Female","1639"
"Male","1539"
"Kamar",""
"Female","17"
"Male","9"
"Kami",""
"Female","1979"
"Male","1759"
"Kathabaniyan",""
"Female","3195"
"Male","3226"
"Kayastha",""
"Female","1055"
"Male","977"
"Kewat",""
"Female","7359"
"Male","6501"
"Khatwe",""
"Female","7147"
"Male","6724"
"Koche",""
"Female","25"
"Male","15"
"Koiri/Kushwaha",""
"Female","19362"
"Male","18883"
"Kumal",""
"Female","317"
"Male","317"
"Kumhar",""
"Female","1170"
"Male","1049"
"Kurmi",""
"Female","1856"
"Male","1792"
"Kusunda",""
"Female","5"
"Male","9"
"Lepcha",""
"Female","13"
"Male","14"
"Limbu",""
"Female","116"
"Male","112"
"Lohar",""
"Female","334"
"Male","337"
"Magar",""
"Female","3578"
"Male","3321"
"Majhi",""
"Female","643"
"Male","500"
"Mali",""
"Female","452"
"Male","409"
"Mallaha",""
"Female","8529"
"Male","7503"
"Marwadi",""
"Female","680"
"Male","685"
"Meche",""
"Female","9"
"Male","8"
"Munda",""
"Female","11"
"Male","6"
"Musahar",""
"Female","20045"
"Male","19877"
"Musalman",""
"Female","25479"
"Male","22148"
"Natuwa",""
"Female","37"
"Male","38"
"Newar",""
"Female","1675"
"Male","1678"
"Nuniya",""
"Female","61"
"Male","55"
"Others",""
"Female","556"
"Male","344"
"Pattharkatta/ Kushwadiya",""
"Female","5"
"Male","7"
"Punjabi/Sikh",""
"Female","207"
"Male","186"
"Rai",""
"Female","967"
"Male","852"
"Rajbansi",""
"Female","9"
"Male","10"
"Rajdhob",""
"Female","115"
"Male","117"
"Rajput",""
"Female","932"
"Male","967"
"Sanyasi/Dasnami",""
"Female","593"
"Male","529"
"Sarki",""
"Female","502"
"Male","463"
"Sonar",""
"Female","1447"
"Male","1506"
"Sudhi",""
"Female","8739"
"Male","8700"
"Sunuwar",""
"Female","763"
"Male","725"
"Tamang",""
"Female","3571"
"Male","3391"
"Tatma/Tatwa",""
"Female","7275"
"Male","6589"
"Teli",""
"Female","15547"
"Male","14949"
"Terai Others",""
"Female","3667"
"Male","3307"
"Thakuri",""
"Female","392"
"Male","345"
"Thami",""
"Female","6"
"Male","7"
"Tharu",""
"Female","13656"
"Male","12623"
"Undefined Others",""
"Female","334"
"Male","298"
"Yadav",""
"Female","78320"
"Male","76780"
