"Population by Single Year of Age","Number"
"0",""
"Female","435"
"Male","597"
"1",""
"Female","453"
"Male","488"
"10",""
"Female","637"
"Male","715"
"11",""
"Female","593"
"Male","601"
"12",""
"Female","706"
"Male","739"
"13",""
"Female","681"
"Male","759"
"14",""
"Female","692"
"Male","700"
"15",""
"Female","715"
"Male","703"
"16",""
"Female","732"
"Male","673"
"17",""
"Female","655"
"Male","696"
"18",""
"Female","815"
"Male","686"
"19",""
"Female","555"
"Male","518"
"2",""
"Female","451"
"Male","462"
"20",""
"Female","693"
"Male","530"
"21",""
"Female","599"
"Male","469"
"22",""
"Female","732"
"Male","481"
"23",""
"Female","596"
"Male","378"
"24",""
"Female","661"
"Male","396"
"25",""
"Female","732"
"Male","419"
"26",""
"Female","645"
"Male","380"
"27",""
"Female","606"
"Male","392"
"28",""
"Female","667"
"Male","456"
"29",""
"Female","409"
"Male","298"
"3",""
"Female","399"
"Male","467"
"30",""
"Female","821"
"Male","500"
"31",""
"Female","379"
"Male","308"
"32",""
"Female","602"
"Male","366"
"33",""
"Female","370"
"Male","335"
"34",""
"Female","395"
"Male","309"
"35",""
"Female","709"
"Male","561"
"36",""
"Female","427"
"Male","331"
"37",""
"Female","317"
"Male","251"
"38",""
"Female","418"
"Male","423"
"39",""
"Female","300"
"Male","246"
"4",""
"Female","506"
"Male","548"
"40",""
"Female","656"
"Male","590"
"41",""
"Female","287"
"Male","236"
"42",""
"Female","382"
"Male","383"
"43",""
"Female","309"
"Male","273"
"44",""
"Female","242"
"Male","265"
"45",""
"Female","508"
"Male","435"
"46",""
"Female","293"
"Male","283"
"47",""
"Female","252"
"Male","232"
"48",""
"Female","305"
"Male","274"
"49",""
"Female","210"
"Male","199"
"5",""
"Female","563"
"Male","561"
"50",""
"Female","462"
"Male","437"
"51",""
"Female","212"
"Male","212"
"52",""
"Female","282"
"Male","314"
"53",""
"Female","200"
"Male","241"
"54",""
"Female","222"
"Male","193"
"55",""
"Female","318"
"Male","307"
"56",""
"Female","215"
"Male","238"
"57",""
"Female","173"
"Male","204"
"58",""
"Female","179"
"Male","214"
"59",""
"Female","186"
"Male","142"
"6",""
"Female","605"
"Male","592"
"60",""
"Female","343"
"Male","341"
"61",""
"Female","154"
"Male","163"
"62",""
"Female","154"
"Male","157"
"63",""
"Female","152"
"Male","144"
"64",""
"Female","131"
"Male","150"
"65",""
"Female","223"
"Male","210"
"66",""
"Female","105"
"Male","99"
"67",""
"Female","113"
"Male","146"
"68",""
"Female","147"
"Male","145"
"69",""
"Female","67"
"Male","101"
"7",""
"Female","651"
"Male","587"
"70",""
"Female","201"
"Male","179"
"71",""
"Female","69"
"Male","78"
"72",""
"Female","95"
"Male","103"
"73",""
"Female","78"
"Male","79"
"74",""
"Female","55"
"Male","68"
"75",""
"Female","114"
"Male","111"
"76",""
"Female","51"
"Male","68"
"77",""
"Female","61"
"Male","75"
"78",""
"Female","85"
"Male","82"
"79",""
"Female","26"
"Male","37"
"8",""
"Female","611"
"Male","663"
"80",""
"Female","75"
"Male","60"
"81",""
"Female","26"
"Male","29"
"82",""
"Female","26"
"Male","37"
"83",""
"Female","24"
"Male","24"
"84",""
"Female","39"
"Male","24"
"85",""
"Female","160"
"Male","123"
"9",""
"Female","591"
"Male","600"
