"Population by Single Year of Age","Number"
"0",""
"Female","208"
"Male","219"
"1",""
"Female","211"
"Male","181"
"10",""
"Female","318"
"Male","312"
"11",""
"Female","294"
"Male","251"
"12",""
"Female","355"
"Male","327"
"13",""
"Female","273"
"Male","283"
"14",""
"Female","251"
"Male","264"
"15",""
"Female","283"
"Male","225"
"16",""
"Female","251"
"Male","202"
"17",""
"Female","190"
"Male","152"
"18",""
"Female","304"
"Male","262"
"19",""
"Female","184"
"Male","142"
"2",""
"Female","263"
"Male","273"
"20",""
"Female","217"
"Male","140"
"21",""
"Female","162"
"Male","128"
"22",""
"Female","219"
"Male","140"
"23",""
"Female","126"
"Male","91"
"24",""
"Female","174"
"Male","99"
"25",""
"Female","183"
"Male","106"
"26",""
"Female","145"
"Male","82"
"27",""
"Female","113"
"Male","63"
"28",""
"Female","199"
"Male","102"
"29",""
"Female","78"
"Male","62"
"3",""
"Female","271"
"Male","310"
"30",""
"Female","264"
"Male","109"
"31",""
"Female","53"
"Male","44"
"32",""
"Female","152"
"Male","86"
"33",""
"Female","70"
"Male","49"
"34",""
"Female","77"
"Male","72"
"35",""
"Female","194"
"Male","144"
"36",""
"Female","92"
"Male","84"
"37",""
"Female","64"
"Male","54"
"38",""
"Female","96"
"Male","76"
"39",""
"Female","65"
"Male","32"
"4",""
"Female","323"
"Male","305"
"40",""
"Female","218"
"Male","131"
"41",""
"Female","52"
"Male","52"
"42",""
"Female","70"
"Male","86"
"43",""
"Female","58"
"Male","52"
"44",""
"Female","61"
"Male","44"
"45",""
"Female","189"
"Male","124"
"46",""
"Female","48"
"Male","57"
"47",""
"Female","53"
"Male","54"
"48",""
"Female","96"
"Male","91"
"49",""
"Female","45"
"Male","39"
"5",""
"Female","270"
"Male","316"
"50",""
"Female","103"
"Male","125"
"51",""
"Female","45"
"Male","54"
"52",""
"Female","55"
"Male","75"
"53",""
"Female","39"
"Male","40"
"54",""
"Female","41"
"Male","40"
"55",""
"Female","90"
"Male","78"
"56",""
"Female","56"
"Male","45"
"57",""
"Female","28"
"Male","33"
"58",""
"Female","51"
"Male","51"
"59",""
"Female","44"
"Male","40"
"6",""
"Female","318"
"Male","309"
"60",""
"Female","141"
"Male","101"
"61",""
"Female","47"
"Male","49"
"62",""
"Female","39"
"Male","41"
"63",""
"Female","41"
"Male","32"
"64",""
"Female","40"
"Male","36"
"65",""
"Female","99"
"Male","73"
"66",""
"Female","23"
"Male","31"
"67",""
"Female","18"
"Male","17"
"68",""
"Female","40"
"Male","52"
"69",""
"Female","14"
"Male","23"
"7",""
"Female","279"
"Male","286"
"70",""
"Female","77"
"Male","37"
"71",""
"Female","10"
"Male","19"
"72",""
"Female","16"
"Male","21"
"73",""
"Female","9"
"Male","18"
"74",""
"Female","6"
"Male","11"
"75",""
"Female","22"
"Male","26"
"76",""
"Female","10"
"Male","6"
"77",""
"Female","4"
"Male","15"
"78",""
"Female","12"
"Male","17"
"79",""
"Female","3"
"Male","11"
"8",""
"Female","328"
"Male","325"
"80",""
"Female","19"
"Male","5"
"81",""
"Female","1"
"Male","2"
"82",""
"Female","2"
"Male","2"
"83",""
"Female","4"
"Male","2"
"84",""
"Female","4"
"Male","5"
"85",""
"Female","16"
"Male","12"
"9",""
"Female","268"
"Male","251"
