"Population by Caste/Ethinicity","Number"
"Badhaee",""
"Female","98"
"Male","108"
"Baraee",""
"Female","168"
"Male","139"
"Brahman - Hill",""
"Female","9"
"Male","5"
"Brahman - Tarai",""
"Female","12"
"Male","4"
"Chamar/ Harijan/ Ram",""
"Female","403"
"Male","373"
"Chhetri",""
"Female","15"
"Male","14"
"Danuwar",""
"Female","41"
"Male","40"
"Dhanuk",""
"Female","46"
"Male","35"
"Dhobi",""
"Female","112"
"Male","116"
"Dom",""
"Female","35"
"Male","38"
"Dusadh/ Pasawan/ Pasi",""
"Female","139"
"Male","135"
"Hajam/Thakur",""
"Female","188"
"Male","170"
"Halwai",""
"Female","99"
"Male","80"
"Kalwar",""
"Female","102"
"Male","92"
"Kewat",""
"Female","180"
"Male","185"
"Khatwe",""
"Female","390"
"Male","427"
"Koiri/Kushwaha",""
"Female","341"
"Male","303"
"Mali",""
"Female","8"
"Male","13"
"Mallaha",""
"Female","408"
"Male","346"
"Musahar",""
"Female","366"
"Male","375"
"Musalman",""
"Female","670"
"Male","630"
"Others",""
"Female","28"
"Male","16"
"Rajput",""
"Female","26"
"Male","22"
"Sonar",""
"Female","47"
"Male","40"
"Tatma/Tatwa",""
"Female","225"
"Male","182"
"Teli",""
"Female","582"
"Male","533"
"Terai Others",""
"Female","88"
"Male","90"
"Tharu",""
"Female","97"
"Male","109"
"Yadav",""
"Female","4781"
"Male","4695"
