"Population by Caste Ethinicity","Number"
"Badhaee",""
"Female","55"
"Male","62"
"","117"
"Bantar/Sardar",""
"Female","87"
"Male","71"
"","158"
"Baraee",""
"Female","419"
"Male","424"
"","843"
"Bin",""
"Female","452"
"Male","440"
"","892"
"Brahman - Hill",""
"Female","505"
"Male","482"
"","987"
"Brahman - Tarai",""
"Female","300"
"Male","347"
"","647"
"Chamar/ Harijan/ Ram",""
"Female","1081"
"Male","1104"
"","2185"
"Chhetri",""
"Female","356"
"Male","340"
"","696"
"Dalit Others",""
"Female","7"
"Male","9"
"","16"
"Damai/Dholi",""
"Female","12"
"Male","15"
"","27"
"Danuwar",""
"Female","497"
"Male","514"
"","1011"
"Dhankar/ Dharikar",""
"Female","22"
"Male","15"
"","37"
"Dhanuk",""
"Female","621"
"Male","623"
"","1244"
"Dhimal",""
"Female","5"
"Male","7"
"","12"
"Dhobi",""
"Female","72"
"Male","66"
"","138"
"Dhunia",""
"Female","25"
"Male","32"
"","57"
"Dom",""
"Female","14"
"Male","15"
"","29"
"Dusadh/ Pasawan/ Pasi",""
"Female","231"
"Male","262"
"","493"
"Gaderi/Bhedihar",""
"Female","28"
"Male","29"
"","57"
"Gharti/Bhujel",""
"Female","8"
"Male","9"
"","17"
"Gurung",""
"Female","7"
"Male","5"
"","12"
"Hajam/Thakur",""
"Female","286"
"Male","276"
"","562"
"Halkhor",""
"Female","17"
"Male","22"
"","39"
"Halwai",""
"Female","302"
"Male","336"
"","638"
"Jhangad/ Dhagar",""
"Female","81"
"Male","79"
"","160"
"Kalwar",""
"Female","337"
"Male","367"
"","704"
"Kami",""
"Female","55"
"Male","56"
"","111"
"Kanu",""
"Female","15"
"Male","23"
"","38"
"Kathabaniyan",""
"Female","379"
"Male","374"
"","753"
"Kayastha",""
"Female","114"
"Male","112"
"","226"
"Kewat",""
"Female","107"
"Male","114"
"","221"
"Khatwe",""
"Female","325"
"Male","363"
"","688"
"Koiri/Kushwaha",""
"Female","2314"
"Male","2462"
"","4776"
"Kumhar",""
"Female","166"
"Male","202"
"","368"
"Kurmi",""
"Female","501"
"Male","494"
"","995"
"Lohar",""
"Female","147"
"Male","146"
"","293"
"Magar",""
"Female","76"
"Male","68"
"","144"
"Mali",""
"Female","45"
"Male","40"
"","85"
"Mallaha",""
"Female","85"
"Male","85"
"","170"
"Musahar",""
"Female","870"
"Male","982"
"","1852"
"Musalman",""
"Female","2127"
"Male","2042"
"","4169"
"Natuwa",""
"Female","11"
"Male","14"
"","25"
"Newar",""
"Female","302"
"Male","257"
"","559"
"Nuniya",""
"Female","73"
"Male","74"
"","147"
"Others",""
"Female","36"
"Male","19"
"","55"
"Rai",""
"Female","66"
"Male","53"
"","119"
"Rajput",""
"Female","106"
"Male","103"
"","209"
"Sanyasi/Dasnami",""
"Female","103"
"Male","92"
"","195"
"Sarki",""
"Female","11"
"Male","7"
"","18"
"Sonar",""
"Female","152"
"Male","152"
"","304"
"Sudhi",""
"Female","938"
"Male","966"
"","1904"
"Sunuwar",""
"Female","25"
"Male","25"
"","50"
"Tamang",""
"Female","181"
"Male","173"
"","354"
"Tatma/Tatwa",""
"Female","569"
"Male","551"
"","1120"
"Teli",""
"Female","889"
"Male","868"
"","1757"
"Terai Others",""
"Female","37"
"Male","47"
"","84"
"Tharu",""
"Female","462"
"Male","458"
"","920"
"Undefined Others",""
"Female","5"
"Male","6"
"","11"
"Yadav",""
"Female","3533"
"Male","3762"
"","7295"
