"Population by Educational Attainment","Number"
"Beginners",""
"Female","258"
"Male","314"
"","572"
"Graduate and Equivalent",""
"Female","29"
"Male","63"
"","92"
"Intermediate and Equivalent",""
"Female","146"
"Male","204"
"","350"
"Level not Stated",""
"Female","20"
"Male","19"
"","39"
"Lower Secondary (Class 6-8)",""
"Female","1655"
"Male","1327"
"","2982"
"Non Formal Education",""
"Female","543"
"Male","326"
"","869"
"Others",""
"Female","0"
"Male","3"
"","3"
"Post Graduate Equivalent and Above",""
"Female","9"
"Male","23"
"","32"
"Primary Education (1-5 Class)",""
"Female","3101"
"Male","3045"
"","6146"
"Secondary Level (Class 9-10)",""
"Female","760"
"Male","653"
"","1413"
"SLC and Equivalent",""
"Female","399"
"Male","446"
"","845"
