"Population by Single Year of Age","Number"
"0",""
"Female","337"
"Male","333"
"1",""
"Female","335"
"Male","325"
"10",""
"Female","665"
"Male","645"
"11",""
"Female","333"
"Male","346"
"12",""
"Female","572"
"Male","576"
"13",""
"Female","388"
"Male","353"
"14",""
"Female","487"
"Male","460"
"15",""
"Female","467"
"Male","430"
"16",""
"Female","475"
"Male","480"
"17",""
"Female","365"
"Male","371"
"18",""
"Female","545"
"Male","539"
"19",""
"Female","255"
"Male","207"
"2",""
"Female","353"
"Male","379"
"20",""
"Female","478"
"Male","390"
"21",""
"Female","210"
"Male","168"
"22",""
"Female","402"
"Male","319"
"23",""
"Female","263"
"Male","177"
"24",""
"Female","267"
"Male","220"
"25",""
"Female","464"
"Male","340"
"26",""
"Female","280"
"Male","210"
"27",""
"Female","218"
"Male","187"
"28",""
"Female","451"
"Male","288"
"29",""
"Female","118"
"Male","126"
"3",""
"Female","390"
"Male","382"
"30",""
"Female","527"
"Male","436"
"31",""
"Female","96"
"Male","112"
"32",""
"Female","343"
"Male","253"
"33",""
"Female","194"
"Male","91"
"34",""
"Female","141"
"Male","111"
"35",""
"Female","488"
"Male","476"
"36",""
"Female","173"
"Male","139"
"37",""
"Female","130"
"Male","104"
"38",""
"Female","286"
"Male","202"
"39",""
"Female","77"
"Male","63"
"4",""
"Female","400"
"Male","415"
"40",""
"Female","444"
"Male","447"
"41",""
"Female","74"
"Male","59"
"42",""
"Female","221"
"Male","175"
"43",""
"Female","126"
"Male","78"
"44",""
"Female","70"
"Male","57"
"45",""
"Female","366"
"Male","419"
"46",""
"Female","112"
"Male","116"
"47",""
"Female","60"
"Male","72"
"48",""
"Female","168"
"Male","177"
"49",""
"Female","45"
"Male","45"
"5",""
"Female","420"
"Male","530"
"50",""
"Female","330"
"Male","335"
"51",""
"Female","41"
"Male","48"
"52",""
"Female","107"
"Male","91"
"53",""
"Female","70"
"Male","59"
"54",""
"Female","45"
"Male","54"
"55",""
"Female","262"
"Male","304"
"56",""
"Female","88"
"Male","85"
"57",""
"Female","61"
"Male","70"
"58",""
"Female","120"
"Male","89"
"59",""
"Female","45"
"Male","40"
"6",""
"Female","442"
"Male","503"
"60",""
"Female","302"
"Male","339"
"61",""
"Female","32"
"Male","38"
"62",""
"Female","84"
"Male","61"
"63",""
"Female","50"
"Male","40"
"64",""
"Female","28"
"Male","25"
"65",""
"Female","188"
"Male","273"
"66",""
"Female","32"
"Male","39"
"67",""
"Female","25"
"Male","46"
"68",""
"Female","69"
"Male","46"
"69",""
"Female","14"
"Male","19"
"7",""
"Female","442"
"Male","444"
"70",""
"Female","195"
"Male","213"
"71",""
"Female","14"
"Male","19"
"72",""
"Female","42"
"Male","52"
"73",""
"Female","17"
"Male","23"
"74",""
"Female","15"
"Male","11"
"75",""
"Female","114"
"Male","108"
"76",""
"Female","4"
"Male","11"
"77",""
"Female","9"
"Male","13"
"78",""
"Female","13"
"Male","13"
"79",""
"Female","7"
"Male","5"
"8",""
"Female","583"
"Male","607"
"80",""
"Female","63"
"Male","67"
"81",""
"Female","8"
"Male","8"
"82",""
"Female","5"
"Male","3"
"83",""
"Female","4"
"Male","2"
"84",""
"Female","4"
"Male","6"
"85",""
"Female","52"
"Male","46"
"9",""
"Female","330"
"Male","372"
