"Population by Single Year of Age","Number"
"0",""
"Female","301"
"Male","288"
"1",""
"Female","280"
"Male","300"
"10",""
"Female","422"
"Male","477"
"11",""
"Female","344"
"Male","379"
"12",""
"Female","463"
"Male","471"
"13",""
"Female","361"
"Male","379"
"14",""
"Female","364"
"Male","328"
"15",""
"Female","329"
"Male","315"
"16",""
"Female","313"
"Male","313"
"17",""
"Female","313"
"Male","261"
"18",""
"Female","329"
"Male","335"
"19",""
"Female","194"
"Male","207"
"2",""
"Female","375"
"Male","399"
"20",""
"Female","302"
"Male","266"
"21",""
"Female","201"
"Male","165"
"22",""
"Female","240"
"Male","242"
"23",""
"Female","174"
"Male","149"
"24",""
"Female","200"
"Male","157"
"25",""
"Female","265"
"Male","223"
"26",""
"Female","151"
"Male","149"
"27",""
"Female","192"
"Male","138"
"28",""
"Female","196"
"Male","210"
"29",""
"Female","100"
"Male","112"
"3",""
"Female","358"
"Male","364"
"30",""
"Female","265"
"Male","215"
"31",""
"Female","103"
"Male","86"
"32",""
"Female","150"
"Male","177"
"33",""
"Female","94"
"Male","76"
"34",""
"Female","97"
"Male","95"
"35",""
"Female","224"
"Male","225"
"36",""
"Female","121"
"Male","123"
"37",""
"Female","88"
"Male","110"
"38",""
"Female","146"
"Male","134"
"39",""
"Female","78"
"Male","63"
"4",""
"Female","331"
"Male","353"
"40",""
"Female","269"
"Male","275"
"41",""
"Female","82"
"Male","77"
"42",""
"Female","95"
"Male","115"
"43",""
"Female","70"
"Male","61"
"44",""
"Female","86"
"Male","79"
"45",""
"Female","181"
"Male","188"
"46",""
"Female","67"
"Male","90"
"47",""
"Female","57"
"Male","69"
"48",""
"Female","115"
"Male","123"
"49",""
"Female","73"
"Male","78"
"5",""
"Female","415"
"Male","415"
"50",""
"Female","179"
"Male","205"
"51",""
"Female","65"
"Male","67"
"52",""
"Female","89"
"Male","98"
"53",""
"Female","45"
"Male","57"
"54",""
"Female","48"
"Male","50"
"55",""
"Female","89"
"Male","105"
"56",""
"Female","52"
"Male","49"
"57",""
"Female","39"
"Male","48"
"58",""
"Female","49"
"Male","68"
"59",""
"Female","33"
"Male","35"
"6",""
"Female","380"
"Male","395"
"60",""
"Female","139"
"Male","160"
"61",""
"Female","33"
"Male","40"
"62",""
"Female","46"
"Male","47"
"63",""
"Female","25"
"Male","34"
"64",""
"Female","24"
"Male","29"
"65",""
"Female","80"
"Male","103"
"66",""
"Female","35"
"Male","30"
"67",""
"Female","27"
"Male","30"
"68",""
"Female","37"
"Male","52"
"69",""
"Female","17"
"Male","22"
"7",""
"Female","414"
"Male","362"
"70",""
"Female","98"
"Male","77"
"71",""
"Female","19"
"Male","22"
"72",""
"Female","36"
"Male","46"
"73",""
"Female","19"
"Male","22"
"74",""
"Female","19"
"Male","15"
"75",""
"Female","47"
"Male","36"
"76",""
"Female","22"
"Male","20"
"77",""
"Female","24"
"Male","9"
"78",""
"Female","23"
"Male","34"
"79",""
"Female","14"
"Male","7"
"8",""
"Female","373"
"Male","397"
"80",""
"Female","35"
"Male","40"
"81",""
"Female","12"
"Male","9"
"82",""
"Female","15"
"Male","11"
"83",""
"Female","5"
"Male","12"
"84",""
"Female","12"
"Male","12"
"85",""
"Female","38"
"Male","46"
"9",""
"Female","352"
"Male","355"
