"Population by Caste Ethinicity","Number"
"Badi",""
"Female","89"
"Male","79"
"","168"
"Baraee",""
"Female","8"
"Male","9"
"","17"
"Brahman - Hill",""
"Female","1790"
"Male","1535"
"","3325"
"Brahman - Tarai",""
"Female","13"
"Male","11"
"","24"
"Chhetri",""
"Female","1318"
"Male","1160"
"","2478"
"Dalit Others",""
"Female","7"
"Male","6"
"","13"
"Damai/Dholi",""
"Female","388"
"Male","353"
"","741"
"Gurung",""
"Female","121"
"Male","112"
"","233"
"Hajam/Thakur",""
"Female","56"
"Male","51"
"","107"
"Halwai",""
"Female","29"
"Male","28"
"","57"
"Kalwar",""
"Female","15"
"Male","15"
"","30"
"Kami",""
"Female","926"
"Male","787"
"","1713"
"Kathabaniyan",""
"Female","10"
"Male","10"
"","20"
"Kewat",""
"Female","25"
"Male","29"
"","54"
"Kurmi",""
"Female","39"
"Male","26"
"","65"
"Lodh",""
"Female","10"
"Male","14"
"","24"
"Lohar",""
"Female","77"
"Male","77"
"","154"
"Magar",""
"Female","375"
"Male","342"
"","717"
"Marwadi",""
"Female","5"
"Male","12"
"","17"
"Musalman",""
"Female","399"
"Male","424"
"","823"
"Newar",""
"Female","102"
"Male","104"
"","206"
"Others",""
"Female","47"
"Male","35"
"","82"
"Rai",""
"Female","10"
"Male","10"
"","20"
"Sanyasi/Dasnami",""
"Female","122"
"Male","90"
"","212"
"Sarki",""
"Female","92"
"Male","83"
"","175"
"Tamang",""
"Female","11"
"Male","3"
"","14"
"Teli",""
"Female","5"
"Male","9"
"","14"
"Terai Others",""
"Female","45"
"Male","32"
"","77"
"Thakuri",""
"Female","451"
"Male","414"
"","865"
"Tharu",""
"Female","23904"
"Male","22918"
"","46822"
"Yadav",""
"Female","143"
"Male","143"
"","286"
