"Population by Caste Ethinicity","Number"
"Amat",""
"Female","119"
"Male","109"
"","228"
"Badhaee",""
"Female","2202"
"Male","2069"
"","4271"
"Badi",""
"Female","29"
"Male","24"
"","53"
"Bangali",""
"Female","423"
"Male","380"
"","803"
"Bantar/Sardar",""
"Female","956"
"Male","838"
"","1794"
"Baraee",""
"Female","4434"
"Male","4126"
"","8560"
"Bin",""
"Female","797"
"Male","661"
"","1458"
"Brahman - Hill",""
"Female","3036"
"Male","2868"
"","5904"
"Brahman - Tarai",""
"Female","1533"
"Male","1639"
"","3172"
"Chamar/ Harijan/ Ram",""
"Female","19060"
"Male","17084"
"","36144"
"Chamling",""
"Female","20"
"Male","12"
"","32"
"Chhetri",""
"Female","3310"
"Male","3010"
"","6320"
"Damai/Dholi",""
"Female","660"
"Male","641"
"","1301"
"Danuwar",""
"Female","5765"
"Male","5085"
"","10850"
"Dev",""
"Female","8"
"Male","13"
"","21"
"Dhandi",""
"Female","6"
"Male","6"
"","12"
"Dhankar/ Dharikar",""
"Female","27"
"Male","22"
"","49"
"Dhanuk",""
"Female","12256"
"Male","10990"
"","23246"
"Dhobi",""
"Female","2866"
"Male","2789"
"","5655"
"Dhunia",""
"Female","101"
"Male","91"
"","192"
"Dom",""
"Female","767"
"Male","759"
"","1526"
"Dusadh/ Pasawan/ Pasi",""
"Female","10740"
"Male","10134"
"","20874"
"Gaderi/Bhedihar",""
"Female","906"
"Male","856"
"","1762"
"Gangai",""
"Female","9"
"Male","8"
"","17"
"Gharti/Bhujel",""
"Female","333"
"Male","289"
"","622"
"Gurung",""
"Female","41"
"Male","44"
"","85"
"Hajam/Thakur",""
"Female","4502"
"Male","4273"
"","8775"
"Halkhor",""
"Female","169"
"Male","186"
"","355"
"Halwai",""
"Female","6687"
"Male","6449"
"","13136"
"Hayu",""
"Female","25"
"Male","26"
"","51"
"Hyolmo",""
"Female","9"
"Male","3"
"","12"
"Jhangad/ Dhagar",""
"Female","825"
"Male","737"
"","1562"
"Kalar",""
"Female","100"
"Male","96"
"","196"
"Kalwar",""
"Female","1639"
"Male","1539"
"","3178"
"Kamar",""
"Female","17"
"Male","9"
"","26"
"Kami",""
"Female","1979"
"Male","1759"
"","3738"
"Kathabaniyan",""
"Female","3195"
"Male","3226"
"","6421"
"Kayastha",""
"Female","1055"
"Male","977"
"","2032"
"Kewat",""
"Female","7359"
"Male","6501"
"","13860"
"Khaling",""
"Female","4"
"Male","8"
"","12"
"Khatwe",""
"Female","7147"
"Male","6724"
"","13871"
"Koche",""
"Female","25"
"Male","15"
"","40"
"Koiri/Kushwaha",""
"Female","19362"
"Male","18883"
"","38245"
"Kumal",""
"Female","317"
"Male","317"
"","634"
"Kumhar",""
"Female","1170"
"Male","1049"
"","2219"
"Kurmi",""
"Female","1856"
"Male","1792"
"","3648"
"Kusunda",""
"Female","5"
"Male","9"
"","14"
"Lepcha",""
"Female","13"
"Male","14"
"","27"
"Limbu",""
"Female","116"
"Male","112"
"","228"
"Lohar",""
"Female","334"
"Male","337"
"","671"
"Magar",""
"Female","3578"
"Male","3321"
"","6899"
"Majhi",""
"Female","643"
"Male","500"
"","1143"
"Mali",""
"Female","452"
"Male","409"
"","861"
"Mallaha",""
"Female","8529"
"Male","7503"
"","16032"
"Marwadi",""
"Female","680"
"Male","685"
"","1365"
"Meche",""
"Female","9"
"Male","8"
"","17"
"Munda",""
"Female","11"
"Male","6"
"","17"
"Musahar",""
"Female","20045"
"Male","19877"
"","39922"
"Musalman",""
"Female","25479"
"Male","22148"
"","47627"
"Natuwa",""
"Female","37"
"Male","38"
"","75"
"Newar",""
"Female","1675"
"Male","1678"
"","3353"
"Nuniya",""
"Female","61"
"Male","55"
"","116"
"Others",""
"Female","556"
"Male","344"
"","900"
"Pattharkatta/ Kushwadiya",""
"Female","5"
"Male","7"
"","12"
"Punjabi/Sikh",""
"Female","207"
"Male","186"
"","393"
"Rai",""
"Female","967"
"Male","852"
"","1819"
"Rajbansi",""
"Female","9"
"Male","10"
"","19"
"Rajdhob",""
"Female","115"
"Male","117"
"","232"
"Rajput",""
"Female","932"
"Male","967"
"","1899"
"Sanyasi/Dasnami",""
"Female","593"
"Male","529"
"","1122"
"Sarki",""
"Female","502"
"Male","463"
"","965"
"Sonar",""
"Female","1447"
"Male","1506"
"","2953"
"Sudhi",""
"Female","8739"
"Male","8700"
"","17439"
"Sunuwar",""
"Female","763"
"Male","725"
"","1488"
"Tamang",""
"Female","3571"
"Male","3391"
"","6962"
"Tatma/Tatwa",""
"Female","7275"
"Male","6589"
"","13864"
"Teli",""
"Female","15547"
"Male","14949"
"","30496"
"Terai Others",""
"Female","3667"
"Male","3307"
"","6974"
"Thakuri",""
"Female","392"
"Male","345"
"","737"
"Thami",""
"Female","6"
"Male","7"
"","13"
"Tharu",""
"Female","13656"
"Male","12623"
"","26279"
"Undefined Others",""
"Female","334"
"Male","298"
"","632"
"Yadav",""
"Female","78320"
"Male","76780"
"","155100"
