"Population by Single Year of Age","Number"
"0",""
"Female","206"
"Male","194"
"1",""
"Female","175"
"Male","191"
"10",""
"Female","291"
"Male","240"
"11",""
"Female","155"
"Male","144"
"12",""
"Female","256"
"Male","271"
"13",""
"Female","182"
"Male","154"
"14",""
"Female","206"
"Male","219"
"15",""
"Female","196"
"Male","151"
"16",""
"Female","184"
"Male","193"
"17",""
"Female","152"
"Male","118"
"18",""
"Female","219"
"Male","194"
"19",""
"Female","78"
"Male","82"
"2",""
"Female","229"
"Male","217"
"20",""
"Female","214"
"Male","155"
"21",""
"Female","102"
"Male","83"
"22",""
"Female","154"
"Male","135"
"23",""
"Female","102"
"Male","71"
"24",""
"Female","139"
"Male","78"
"25",""
"Female","186"
"Male","141"
"26",""
"Female","98"
"Male","77"
"27",""
"Female","73"
"Male","79"
"28",""
"Female","127"
"Male","121"
"29",""
"Female","53"
"Male","43"
"3",""
"Female","203"
"Male","233"
"30",""
"Female","211"
"Male","178"
"31",""
"Female","42"
"Male","54"
"32",""
"Female","85"
"Male","87"
"33",""
"Female","63"
"Male","58"
"34",""
"Female","49"
"Male","54"
"35",""
"Female","181"
"Male","151"
"36",""
"Female","60"
"Male","69"
"37",""
"Female","34"
"Male","32"
"38",""
"Female","80"
"Male","83"
"39",""
"Female","28"
"Male","30"
"4",""
"Female","229"
"Male","225"
"40",""
"Female","191"
"Male","140"
"41",""
"Female","31"
"Male","36"
"42",""
"Female","38"
"Male","56"
"43",""
"Female","35"
"Male","32"
"44",""
"Female","34"
"Male","22"
"45",""
"Female","160"
"Male","133"
"46",""
"Female","33"
"Male","34"
"47",""
"Female","28"
"Male","32"
"48",""
"Female","54"
"Male","68"
"49",""
"Female","31"
"Male","26"
"5",""
"Female","205"
"Male","228"
"50",""
"Female","138"
"Male","149"
"51",""
"Female","25"
"Male","39"
"52",""
"Female","41"
"Male","42"
"53",""
"Female","17"
"Male","20"
"54",""
"Female","25"
"Male","29"
"55",""
"Female","81"
"Male","83"
"56",""
"Female","24"
"Male","38"
"57",""
"Female","29"
"Male","14"
"58",""
"Female","35"
"Male","45"
"59",""
"Female","23"
"Male","19"
"6",""
"Female","245"
"Male","228"
"60",""
"Female","122"
"Male","91"
"61",""
"Female","22"
"Male","21"
"62",""
"Female","28"
"Male","33"
"63",""
"Female","22"
"Male","24"
"64",""
"Female","19"
"Male","21"
"65",""
"Female","80"
"Male","54"
"66",""
"Female","12"
"Male","20"
"67",""
"Female","14"
"Male","15"
"68",""
"Female","19"
"Male","36"
"69",""
"Female","12"
"Male","11"
"7",""
"Female","161"
"Male","213"
"70",""
"Female","45"
"Male","61"
"71",""
"Female","5"
"Male","8"
"72",""
"Female","16"
"Male","21"
"73",""
"Female","4"
"Male","11"
"74",""
"Female","2"
"Male","5"
"75",""
"Female","21"
"Male","21"
"76",""
"Female","9"
"Male","3"
"77",""
"Female","7"
"Male","7"
"78",""
"Female","16"
"Male","7"
"79",""
"Female","3"
"Male","3"
"8",""
"Female","265"
"Male","241"
"80",""
"Female","23"
"Male","17"
"81",""
"Female","3"
"Male","3"
"82",""
"Female","1"
"Male","5"
"83",""
"Female","4"
"Male","4"
"84",""
"Female","2"
"Male","3"
"85",""
"Female","19"
"Male","21"
"9",""
"Female","167"
"Male","170"
