"Population by Single Year of Age","Number"
"0",""
"Female","378"
"Male","366"
"1",""
"Female","351"
"Male","398"
"10",""
"Female","921"
"Male","1049"
"11",""
"Female","302"
"Male","336"
"12",""
"Female","711"
"Male","773"
"13",""
"Female","379"
"Male","350"
"14",""
"Female","434"
"Male","476"
"15",""
"Female","445"
"Male","486"
"16",""
"Female","435"
"Male","462"
"17",""
"Female","214"
"Male","257"
"18",""
"Female","486"
"Male","544"
"19",""
"Female","158"
"Male","156"
"2",""
"Female","600"
"Male","570"
"20",""
"Female","633"
"Male","623"
"21",""
"Female","129"
"Male","130"
"22",""
"Female","368"
"Male","380"
"23",""
"Female","266"
"Male","171"
"24",""
"Female","223"
"Male","202"
"25",""
"Female","657"
"Male","684"
"26",""
"Female","181"
"Male","177"
"27",""
"Female","166"
"Male","177"
"28",""
"Female","440"
"Male","311"
"29",""
"Female","57"
"Male","70"
"3",""
"Female","660"
"Male","644"
"30",""
"Female","757"
"Male","801"
"31",""
"Female","73"
"Male","59"
"32",""
"Female","346"
"Male","256"
"33",""
"Female","150"
"Male","91"
"34",""
"Female","118"
"Male","107"
"35",""
"Female","629"
"Male","751"
"36",""
"Female","118"
"Male","128"
"37",""
"Female","105"
"Male","85"
"38",""
"Female","280"
"Male","180"
"39",""
"Female","38"
"Male","27"
"4",""
"Female","611"
"Male","604"
"40",""
"Female","615"
"Male","776"
"41",""
"Female","43"
"Male","25"
"42",""
"Female","173"
"Male","123"
"43",""
"Female","100"
"Male","52"
"44",""
"Female","42"
"Male","41"
"45",""
"Female","519"
"Male","587"
"46",""
"Female","56"
"Male","50"
"47",""
"Female","89"
"Male","41"
"48",""
"Female","146"
"Male","101"
"49",""
"Female","24"
"Male","24"
"5",""
"Female","756"
"Male","747"
"50",""
"Female","391"
"Male","593"
"51",""
"Female","27"
"Male","27"
"52",""
"Female","110"
"Male","78"
"53",""
"Female","56"
"Male","35"
"54",""
"Female","46"
"Male","27"
"55",""
"Female","318"
"Male","383"
"56",""
"Female","48"
"Male","46"
"57",""
"Female","48"
"Male","31"
"58",""
"Female","119"
"Male","63"
"59",""
"Female","27"
"Male","17"
"6",""
"Female","728"
"Male","700"
"60",""
"Female","375"
"Male","470"
"61",""
"Female","28"
"Male","22"
"62",""
"Female","83"
"Male","60"
"63",""
"Female","40"
"Male","20"
"64",""
"Female","33"
"Male","20"
"65",""
"Female","287"
"Male","322"
"66",""
"Female","31"
"Male","28"
"67",""
"Female","34"
"Male","30"
"68",""
"Female","68"
"Male","67"
"69",""
"Female","6"
"Male","20"
"7",""
"Female","572"
"Male","534"
"70",""
"Female","218"
"Male","267"
"71",""
"Female","5"
"Male","9"
"72",""
"Female","40"
"Male","50"
"73",""
"Female","13"
"Male","11"
"74",""
"Female","8"
"Male","12"
"75",""
"Female","87"
"Male","109"
"76",""
"Female","5"
"Male","9"
"77",""
"Female","6"
"Male","9"
"78",""
"Female","8"
"Male","13"
"79",""
"Female","4"
"Male","3"
"8",""
"Female","847"
"Male","895"
"80",""
"Female","67"
"Male","61"
"81",""
"Female","2"
"Male","1"
"82",""
"Female","1"
"Male","0"
"83",""
"Female","4"
"Male","0"
"84",""
"Female","2"
"Male","1"
"85",""
"Female","52"
"Male","44"
"9",""
"Female","341"
"Male","333"
