"Population by Caste/Ethinicity","Number"
"Badi",""
"Female","74"
"Male","71"
"Bangali",""
"Female","2"
"Male","9"
"Bote",""
"Female","128"
"Male","125"
"Brahman - Hill",""
"Female","50425"
"Male","38655"
"Brahman - Tarai",""
"Female","80"
"Male","52"
"Chhetri",""
"Female","19065"
"Male","13986"
"Dalit Others",""
"Female","6"
"Male","9"
"Damai/Dholi",""
"Female","6117"
"Male","4592"
"Dura",""
"Female","15"
"Male","11"
"Gaine",""
"Female","76"
"Male","53"
"Gharti/Bhujel",""
"Female","3953"
"Male","3062"
"Gurung",""
"Female","14499"
"Male","11372"
"Hajam/Thakur",""
"Female","34"
"Male","42"
"Kalwar",""
"Female","7"
"Male","8"
"Kami",""
"Female","13200"
"Male","9960"
"Kathabaniyan",""
"Female","44"
"Male","48"
"Khawas",""
"Female","266"
"Male","191"
"Kumal",""
"Female","877"
"Male","728"
"Kurmi",""
"Female","4"
"Male","9"
"Limbu",""
"Female","11"
"Male","9"
"Magar",""
"Female","35077"
"Male","26831"
"Majhi",""
"Female","422"
"Male","402"
"Musalman",""
"Female","1050"
"Male","929"
"Newar",""
"Female","5398"
"Male","4201"
"Others",""
"Female","331"
"Male","285"
"Rai",""
"Female","95"
"Male","92"
"Sanyasi/Dasnami",""
"Female","944"
"Male","689"
"Sarki",""
"Female","6627"
"Male","5012"
"Sunuwar",""
"Female","23"
"Male","28"
"Tamang",""
"Female","107"
"Male","101"
"Teli",""
"Female","5"
"Male","8"
"Terai Others",""
"Female","86"
"Male","62"
"Thakali",""
"Female","34"
"Male","30"
"Thakuri",""
"Female","4047"
"Male","3012"
"Tharu",""
"Female","86"
"Male","185"
"Undefined Others",""
"Female","10"
"Male","5"
"Yadav",""
"Female","4"
"Male","7"
