"Population by Caste Ethinicity","Number"
"Badhaee",""
"Female","22"
"Male","35"
"","57"
"Badi",""
"Female","509"
"Male","418"
"","927"
"Bangali",""
"Female","91"
"Male","124"
"","215"
"Baraee",""
"Female","16"
"Male","27"
"","43"
"Bote",""
"Female","34"
"Male","31"
"","65"
"Brahman - Hill",""
"Female","19956"
"Male","16927"
"","36883"
"Brahman - Tarai",""
"Female","343"
"Male","383"
"","726"
"Chamar/ Harijan/ Ram",""
"Female","1691"
"Male","1855"
"","3546"
"Chepang /Praja",""
"Female","14"
"Male","15"
"","29"
"Chhetri",""
"Female","26377"
"Male","21411"
"","47788"
"Chidimar",""
"Female","7"
"Male","13"
"","20"
"Dalit Others",""
"Female","488"
"Male","544"
"","1032"
"Damai/Dholi",""
"Female","4046"
"Male","3576"
"","7622"
"Darai",""
"Female","49"
"Male","37"
"","86"
"Dhanuk",""
"Female","17"
"Male","13"
"","30"
"Dhobi",""
"Female","425"
"Male","451"
"","876"
"Dusadh/ Pasawan/ Pasi",""
"Female","624"
"Male","653"
"","1277"
"Foreigner",""
"Female","13"
"Male","11"
"","24"
"Gaderi/Bhedihar",""
"Female","88"
"Male","93"
"","181"
"Gaine",""
"Female","153"
"Male","125"
"","278"
"Ghale",""
"Female","6"
"Male","5"
"","11"
"Gharti/Bhujel",""
"Female","100"
"Male","80"
"","180"
"Gurung",""
"Female","1624"
"Male","1292"
"","2916"
"Hajam/Thakur",""
"Female","340"
"Male","366"
"","706"
"Halwai",""
"Female","313"
"Male","356"
"","669"
"Kahar",""
"Female","24"
"Male","23"
"","47"
"Kalwar",""
"Female","89"
"Male","102"
"","191"
"Kami",""
"Female","13140"
"Male","11088"
"","24228"
"Kanu",""
"Female","29"
"Male","32"
"","61"
"Kathabaniyan",""
"Female","378"
"Male","421"
"","799"
"Kayastha",""
"Female","272"
"Male","297"
"","569"
"Kewat",""
"Female","75"
"Male","85"
"","160"
"Koiri/Kushwaha",""
"Female","180"
"Male","179"
"","359"
"Kori",""
"Female","49"
"Male","72"
"","121"
"Kumal",""
"Female","181"
"Male","171"
"","352"
"Kumhar",""
"Female","13"
"Male","13"
"","26"
"Kurmi",""
"Female","571"
"Male","622"
"","1193"
"Lodh",""
"Female","1748"
"Male","1945"
"","3693"
"Lohar",""
"Female","349"
"Male","328"
"","677"
"Magar",""
"Female","6594"
"Male","5603"
"","12197"
"Majhi",""
"Female","47"
"Male","32"
"","79"
"Mallaha",""
"Female","2251"
"Male","2435"
"","4686"
"Marwadi",""
"Female","22"
"Male","36"
"","58"
"Musahar",""
"Female","16"
"Male","22"
"","38"
"Musalman",""
"Female","5529"
"Male","5533"
"","11062"
"Newar",""
"Female","1243"
"Male","1087"
"","2330"
"Others",""
"Female","296"
"Male","212"
"","508"
"Pattharkatta/ Kushwadiya",""
"Female","57"
"Male","51"
"","108"
"Punjabi/Sikh",""
"Female","8"
"Male","10"
"","18"
"Rai",""
"Female","58"
"Male","39"
"","97"
"Rajbansi",""
"Female","136"
"Male","140"
"","276"
"Rajbhar",""
"Female","32"
"Male","41"
"","73"
"Raji",""
"Female","406"
"Male","396"
"","802"
"Rajput",""
"Female","11"
"Male","21"
"","32"
"Sanyasi/Dasnami",""
"Female","1663"
"Male","1401"
"","3064"
"Sarki",""
"Female","1382"
"Male","1153"
"","2535"
"Satar/ Santhal",""
"Female","79"
"Male","89"
"","168"
"Sherpa",""
"Female","39"
"Male","29"
"","68"
"Sonar",""
"Female","8"
"Male","10"
"","18"
"Sudhi",""
"Female","6"
"Male","6"
"","12"
"Tamang",""
"Female","590"
"Male","486"
"","1076"
"Tatma/Tatwa",""
"Female","11"
"Male","4"
"","15"
"Teli",""
"Female","274"
"Male","297"
"","571"
"Terai Others",""
"Female","687"
"Male","655"
"","1342"
"Thakuri",""
"Female","5414"
"Male","4404"
"","9818"
"Tharu",""
"Female","116025"
"Male","109619"
"","225644"
"Undefined Others",""
"Female","20"
"Male","16"
"","36"
"Yadav",""
"Female","3865"
"Male","4199"
"","8064"
"Yakkha",""
"Female","78"
"Male","75"
"","153"
