"Population by Single Year of Age","Number"
"0",""
"Female","310"
"Male","314"
"1",""
"Female","304"
"Male","309"
"10",""
"Female","500"
"Male","488"
"11",""
"Female","377"
"Male","395"
"12",""
"Female","504"
"Male","510"
"13",""
"Female","433"
"Male","427"
"14",""
"Female","458"
"Male","376"
"15",""
"Female","410"
"Male","362"
"16",""
"Female","331"
"Male","293"
"17",""
"Female","328"
"Male","313"
"18",""
"Female","336"
"Male","314"
"19",""
"Female","208"
"Male","173"
"2",""
"Female","369"
"Male","390"
"20",""
"Female","268"
"Male","212"
"21",""
"Female","212"
"Male","127"
"22",""
"Female","241"
"Male","199"
"23",""
"Female","213"
"Male","130"
"24",""
"Female","206"
"Male","118"
"25",""
"Female","281"
"Male","176"
"26",""
"Female","218"
"Male","144"
"27",""
"Female","197"
"Male","136"
"28",""
"Female","207"
"Male","165"
"29",""
"Female","104"
"Male","80"
"3",""
"Female","426"
"Male","380"
"30",""
"Female","297"
"Male","196"
"31",""
"Female","108"
"Male","70"
"32",""
"Female","171"
"Male","131"
"33",""
"Female","122"
"Male","96"
"34",""
"Female","105"
"Male","88"
"35",""
"Female","288"
"Male","239"
"36",""
"Female","178"
"Male","146"
"37",""
"Female","97"
"Male","103"
"38",""
"Female","133"
"Male","138"
"39",""
"Female","91"
"Male","106"
"4",""
"Female","389"
"Male","377"
"40",""
"Female","319"
"Male","263"
"41",""
"Female","95"
"Male","81"
"42",""
"Female","122"
"Male","129"
"43",""
"Female","81"
"Male","96"
"44",""
"Female","83"
"Male","80"
"45",""
"Female","192"
"Male","193"
"46",""
"Female","90"
"Male","92"
"47",""
"Female","96"
"Male","82"
"48",""
"Female","95"
"Male","112"
"49",""
"Female","61"
"Male","53"
"5",""
"Female","464"
"Male","453"
"50",""
"Female","158"
"Male","185"
"51",""
"Female","55"
"Male","58"
"52",""
"Female","72"
"Male","94"
"53",""
"Female","60"
"Male","59"
"54",""
"Female","42"
"Male","55"
"55",""
"Female","130"
"Male","125"
"56",""
"Female","53"
"Male","69"
"57",""
"Female","50"
"Male","58"
"58",""
"Female","68"
"Male","69"
"59",""
"Female","32"
"Male","52"
"6",""
"Female","441"
"Male","478"
"60",""
"Female","137"
"Male","133"
"61",""
"Female","33"
"Male","42"
"62",""
"Female","40"
"Male","40"
"63",""
"Female","34"
"Male","32"
"64",""
"Female","31"
"Male","24"
"65",""
"Female","78"
"Male","67"
"66",""
"Female","27"
"Male","30"
"67",""
"Female","29"
"Male","34"
"68",""
"Female","24"
"Male","46"
"69",""
"Female","21"
"Male","21"
"7",""
"Female","496"
"Male","467"
"70",""
"Female","54"
"Male","56"
"71",""
"Female","12"
"Male","5"
"72",""
"Female","35"
"Male","30"
"73",""
"Female","21"
"Male","25"
"74",""
"Female","12"
"Male","10"
"75",""
"Female","42"
"Male","34"
"76",""
"Female","16"
"Male","8"
"77",""
"Female","14"
"Male","12"
"78",""
"Female","28"
"Male","28"
"79",""
"Female","10"
"Male","1"
"8",""
"Female","484"
"Male","479"
"80",""
"Female","17"
"Male","11"
"81",""
"Female","3"
"Male","8"
"82",""
"Female","3"
"Male","7"
"83",""
"Female","4"
"Male","3"
"84",""
"Female","2"
"Male","10"
"85",""
"Female","36"
"Male","26"
"9",""
"Female","430"
"Male","429"
