"Population by Single Year of Age","Number"
"0",""
"Female","165"
"Male","146"
"1",""
"Female","148"
"Male","142"
"10",""
"Female","232"
"Male","214"
"11",""
"Female","185"
"Male","222"
"12",""
"Female","237"
"Male","257"
"13",""
"Female","243"
"Male","263"
"14",""
"Female","260"
"Male","218"
"15",""
"Female","223"
"Male","202"
"16",""
"Female","262"
"Male","233"
"17",""
"Female","185"
"Male","196"
"18",""
"Female","186"
"Male","240"
"19",""
"Female","162"
"Male","113"
"2",""
"Female","152"
"Male","158"
"20",""
"Female","188"
"Male","121"
"21",""
"Female","174"
"Male","106"
"22",""
"Female","168"
"Male","105"
"23",""
"Female","152"
"Male","83"
"24",""
"Female","141"
"Male","76"
"25",""
"Female","168"
"Male","73"
"26",""
"Female","139"
"Male","83"
"27",""
"Female","160"
"Male","64"
"28",""
"Female","134"
"Male","82"
"29",""
"Female","61"
"Male","54"
"3",""
"Female","152"
"Male","176"
"30",""
"Female","202"
"Male","94"
"31",""
"Female","77"
"Male","55"
"32",""
"Female","137"
"Male","65"
"33",""
"Female","82"
"Male","54"
"34",""
"Female","63"
"Male","41"
"35",""
"Female","229"
"Male","107"
"36",""
"Female","108"
"Male","67"
"37",""
"Female","91"
"Male","47"
"38",""
"Female","120"
"Male","73"
"39",""
"Female","59"
"Male","59"
"4",""
"Female","138"
"Male","163"
"40",""
"Female","236"
"Male","127"
"41",""
"Female","79"
"Male","41"
"42",""
"Female","110"
"Male","87"
"43",""
"Female","90"
"Male","62"
"44",""
"Female","52"
"Male","51"
"45",""
"Female","182"
"Male","120"
"46",""
"Female","94"
"Male","62"
"47",""
"Female","75"
"Male","66"
"48",""
"Female","95"
"Male","76"
"49",""
"Female","71"
"Male","66"
"5",""
"Female","182"
"Male","160"
"50",""
"Female","202"
"Male","146"
"51",""
"Female","75"
"Male","67"
"52",""
"Female","89"
"Male","101"
"53",""
"Female","74"
"Male","68"
"54",""
"Female","66"
"Male","57"
"55",""
"Female","128"
"Male","109"
"56",""
"Female","73"
"Male","82"
"57",""
"Female","78"
"Male","65"
"58",""
"Female","103"
"Male","92"
"59",""
"Female","74"
"Male","60"
"6",""
"Female","174"
"Male","154"
"60",""
"Female","186"
"Male","146"
"61",""
"Female","80"
"Male","67"
"62",""
"Female","112"
"Male","86"
"63",""
"Female","73"
"Male","53"
"64",""
"Female","50"
"Male","48"
"65",""
"Female","117"
"Male","91"
"66",""
"Female","43"
"Male","43"
"67",""
"Female","51"
"Male","59"
"68",""
"Female","72"
"Male","72"
"69",""
"Female","18"
"Male","42"
"7",""
"Female","169"
"Male","164"
"70",""
"Female","90"
"Male","90"
"71",""
"Female","39"
"Male","38"
"72",""
"Female","56"
"Male","51"
"73",""
"Female","29"
"Male","39"
"74",""
"Female","28"
"Male","31"
"75",""
"Female","61"
"Male","64"
"76",""
"Female","27"
"Male","45"
"77",""
"Female","30"
"Male","31"
"78",""
"Female","27"
"Male","42"
"79",""
"Female","23"
"Male","20"
"8",""
"Female","191"
"Male","182"
"80",""
"Female","40"
"Male","34"
"81",""
"Female","13"
"Male","22"
"82",""
"Female","17"
"Male","21"
"83",""
"Female","15"
"Male","16"
"84",""
"Female","15"
"Male","12"
"85",""
"Female","53"
"Male","62"
"9",""
"Female","202"
"Male","199"
