"Population by Caste/Ethinicity","Number"
"Badhaee",""
"Female","56"
"Male","54"
"Bantar/Sardar",""
"Female","18"
"Male","19"
"Baraee",""
"Female","472"
"Male","423"
"Bin",""
"Female","999"
"Male","830"
"Brahman - Hill",""
"Female","57"
"Male","45"
"Brahman - Tarai",""
"Female","27"
"Male","28"
"Chamar/ Harijan/ Ram",""
"Female","1013"
"Male","923"
"Chhetri",""
"Female","11"
"Male","14"
"Dalit Others",""
"Female","146"
"Male","114"
"Dhanuk",""
"Female","2632"
"Male","2322"
"Dhobi",""
"Female","205"
"Male","211"
"Dhunia",""
"Female","5"
"Male","10"
"Dom",""
"Female","26"
"Male","26"
"Dusadh/ Pasawan/ Pasi",""
"Female","1119"
"Male","973"
"Gaderi/Bhedihar",""
"Female","58"
"Male","89"
"Hajam/Thakur",""
"Female","308"
"Male","262"
"Halwai",""
"Female","272"
"Male","273"
"Kalwar",""
"Female","29"
"Male","34"
"Kami",""
"Female","21"
"Male","17"
"Kathabaniyan",""
"Female","126"
"Male","112"
"Kayastha",""
"Female","15"
"Male","24"
"Kewat",""
"Female","1289"
"Male","1117"
"Khatwe",""
"Female","413"
"Male","339"
"Koiri/Kushwaha",""
"Female","1459"
"Male","1426"
"Kumhar",""
"Female","14"
"Male","10"
"Kurmi",""
"Female","50"
"Male","51"
"Limbu",""
"Female","8"
"Male","9"
"Lohar",""
"Female","10"
"Male","14"
"Magar",""
"Female","13"
"Male","15"
"Mali",""
"Female","55"
"Male","51"
"Mallaha",""
"Female","451"
"Male","458"
"Musahar",""
"Female","311"
"Male","360"
"Musalman",""
"Female","929"
"Male","789"
"Nuniya",""
"Female","149"
"Male","188"
"Others",""
"Female","46"
"Male","24"
"Pahari",""
"Female","7"
"Male","6"
"Pattharkatta/ Kushwadiya",""
"Female","9"
"Male","8"
"Sonar",""
"Female","52"
"Male","67"
"Sudhi",""
"Female","429"
"Male","389"
"Sunuwar",""
"Female","172"
"Male","137"
"Tatma/Tatwa",""
"Female","728"
"Male","598"
"Teli",""
"Female","725"
"Male","708"
"Terai Others",""
"Female","25"
"Male","26"
"Tharu",""
"Female","6"
"Male","6"
"Undefined Others",""
"Female","13"
"Male","16"
"Yadav",""
"Female","4915"
"Male","5116"
