"Population by Caste Ethinicity","Number"
"Brahman - Hill",""
"Female","4392"
"Male","4195"
"","8587"
"Brahman - Tarai",""
"Female","5"
"Male","8"
"","13"
"Chhetri",""
"Female","2755"
"Male","2502"
"","5257"
"Dalit Others",""
"Female","91"
"Male","90"
"","181"
"Damai/Dholi",""
"Female","220"
"Male","202"
"","422"
"Gharti/Bhujel",""
"Female","148"
"Male","141"
"","289"
"Gurung",""
"Female","50"
"Male","57"
"","107"
"Hajam/Thakur",""
"Female","18"
"Male","30"
"","48"
"Kami",""
"Female","330"
"Male","305"
"","635"
"Magar",""
"Female","443"
"Male","421"
"","864"
"Majhi",""
"Female","13"
"Male","21"
"","34"
"Musalman",""
"Female","5"
"Male","26"
"","31"
"Newar",""
"Female","3187"
"Male","2954"
"","6141"
"Others",""
"Female","36"
"Male","50"
"","86"
"Pahari",""
"Female","23"
"Male","19"
"","42"
"Rai",""
"Female","77"
"Male","73"
"","150"
"Sanyasi/Dasnami",""
"Female","90"
"Male","85"
"","175"
"Sarki",""
"Female","477"
"Male","460"
"","937"
"Sunuwar",""
"Female","14"
"Male","17"
"","31"
"Tamang",""
"Female","3996"
"Male","3534"
"","7530"
"Teli",""
"Female","4"
"Male","8"
"","12"
"Terai Others",""
"Female","5"
"Male","8"
"","13"
"Thakuri",""
"Female","236"
"Male","194"
"","430"
"Thami",""
"Female","39"
"Male","38"
"","77"
"Tharu",""
"Female","21"
"Male","30"
"","51"
"Yadav",""
"Female","3"
"Male","16"
"","19"
