"Population by Caste/Ethinicity","Number"
"Badhaee",""
"Female","58"
"Male","59"
"Badi",""
"Female","8"
"Male","6"
"Baraee",""
"Female","61"
"Male","59"
"Bin",""
"Female","41"
"Male","46"
"Brahman - Hill",""
"Female","985"
"Male","811"
"Brahman - Tarai",""
"Female","99"
"Male","116"
"Chamar/ Harijan/ Ram",""
"Female","1928"
"Male","2014"
"Chhetri",""
"Female","184"
"Male","171"
"Damai/Dholi",""
"Female","109"
"Male","130"
"Dhankar/ Dharikar",""
"Female","15"
"Male","14"
"Dhobi",""
"Female","279"
"Male","279"
"Dhunia",""
"Female","49"
"Male","32"
"Dom",""
"Female","11"
"Male","18"
"Dusadh/ Pasawan/ Pasi",""
"Female","143"
"Male","164"
"Gurung",""
"Female","20"
"Male","11"
"Hajam/Thakur",""
"Female","212"
"Male","179"
"Halwai",""
"Female","123"
"Male","123"
"Kahar",""
"Female","371"
"Male","405"
"Kalwar",""
"Female","59"
"Male","56"
"Kami",""
"Female","140"
"Male","153"
"Kathabaniyan",""
"Female","166"
"Male","143"
"Kayastha",""
"Female","8"
"Male","5"
"Kewat",""
"Female","1223"
"Male","1199"
"Khawas",""
"Female","11"
"Male","13"
"Koiri/Kushwaha",""
"Female","255"
"Male","270"
"Kumal",""
"Female","19"
"Male","20"
"Kumhar",""
"Female","24"
"Male","25"
"Kurmi",""
"Female","208"
"Male","192"
"Lohar",""
"Female","174"
"Male","179"
"Magar",""
"Female","138"
"Male","130"
"Mali",""
"Female","18"
"Male","11"
"Mallaha",""
"Female","284"
"Male","284"
"Musahar",""
"Female","78"
"Male","81"
"Musalman",""
"Female","1915"
"Male","1884"
"Newar",""
"Female","40"
"Male","35"
"Others",""
"Female","25"
"Male","14"
"Pattharkatta/ Kushwadiya",""
"Female","9"
"Male","12"
"Rajbhar",""
"Female","209"
"Male","240"
"Rajput",""
"Female","96"
"Male","88"
"Sanyasi/Dasnami",""
"Female","54"
"Male","41"
"Sarki",""
"Female","64"
"Male","53"
"Sonar",""
"Female","23"
"Male","22"
"Teli",""
"Female","644"
"Male","669"
"Terai Others",""
"Female","132"
"Male","127"
"Thakuri",""
"Female","31"
"Male","28"
"Tharu",""
"Female","6841"
"Male","6213"
"Yadav",""
"Female","1498"
"Male","1498"
"Yakkha",""
"Female","9"
"Male","5"
