"Population by Single Year of Age","Number"
"0",""
"Female","164"
"Male","183"
"1",""
"Female","150"
"Male","161"
"10",""
"Female","191"
"Male","215"
"11",""
"Female","115"
"Male","107"
"12",""
"Female","184"
"Male","160"
"13",""
"Female","122"
"Male","143"
"14",""
"Female","147"
"Male","142"
"15",""
"Female","144"
"Male","141"
"16",""
"Female","151"
"Male","143"
"17",""
"Female","60"
"Male","59"
"18",""
"Female","206"
"Male","168"
"19",""
"Female","70"
"Male","77"
"2",""
"Female","246"
"Male","240"
"20",""
"Female","169"
"Male","117"
"21",""
"Female","80"
"Male","92"
"22",""
"Female","118"
"Male","86"
"23",""
"Female","72"
"Male","64"
"24",""
"Female","108"
"Male","83"
"25",""
"Female","148"
"Male","164"
"26",""
"Female","92"
"Male","84"
"27",""
"Female","62"
"Male","75"
"28",""
"Female","90"
"Male","101"
"29",""
"Female","17"
"Male","43"
"3",""
"Female","265"
"Male","216"
"30",""
"Female","154"
"Male","119"
"31",""
"Female","22"
"Male","26"
"32",""
"Female","61"
"Male","71"
"33",""
"Female","33"
"Male","47"
"34",""
"Female","47"
"Male","41"
"35",""
"Female","141"
"Male","117"
"36",""
"Female","50"
"Male","85"
"37",""
"Female","21"
"Male","28"
"38",""
"Female","62"
"Male","66"
"39",""
"Female","16"
"Male","21"
"4",""
"Female","261"
"Male","236"
"40",""
"Female","163"
"Male","118"
"41",""
"Female","24"
"Male","43"
"42",""
"Female","34"
"Male","61"
"43",""
"Female","24"
"Male","35"
"44",""
"Female","26"
"Male","32"
"45",""
"Female","88"
"Male","87"
"46",""
"Female","21"
"Male","41"
"47",""
"Female","18"
"Male","30"
"48",""
"Female","21"
"Male","54"
"49",""
"Female","6"
"Male","21"
"5",""
"Female","210"
"Male","221"
"50",""
"Female","109"
"Male","72"
"51",""
"Female","31"
"Male","29"
"52",""
"Female","37"
"Male","43"
"53",""
"Female","15"
"Male","23"
"54",""
"Female","10"
"Male","17"
"55",""
"Female","48"
"Male","80"
"56",""
"Female","19"
"Male","25"
"57",""
"Female","16"
"Male","21"
"58",""
"Female","27"
"Male","33"
"59",""
"Female","18"
"Male","19"
"6",""
"Female","196"
"Male","189"
"60",""
"Female","131"
"Male","85"
"61",""
"Female","47"
"Male","43"
"62",""
"Female","49"
"Male","40"
"63",""
"Female","33"
"Male","18"
"64",""
"Female","18"
"Male","19"
"65",""
"Female","59"
"Male","49"
"66",""
"Female","15"
"Male","18"
"67",""
"Female","10"
"Male","12"
"68",""
"Female","18"
"Male","20"
"69",""
"Female","5"
"Male","6"
"7",""
"Female","162"
"Male","177"
"70",""
"Female","32"
"Male","18"
"71",""
"Female","11"
"Male","7"
"72",""
"Female","7"
"Male","10"
"73",""
"Female","4"
"Male","3"
"74",""
"Female","4"
"Male","3"
"75",""
"Female","13"
"Male","10"
"76",""
"Female","3"
"Male","4"
"77",""
"Female","1"
"Male","3"
"78",""
"Female","2"
"Male","4"
"79",""
"Female","1"
"Male","0"
"8",""
"Female","153"
"Male","206"
"80",""
"Female","7"
"Male","6"
"81",""
"Female","0"
"Male","4"
"82",""
"Female","4"
"Male","4"
"83",""
"Female","0"
"Male","1"
"84",""
"Female","0"
"Male","3"
"85",""
"Female","3"
"Male","6"
"9",""
"Female","131"
"Male","143"
