"Population by Caste/Ethinicity","Number"
"Badhaee",""
"Female","4"
"Male","11"
"Bangali",""
"Female","82"
"Male","84"
"Bantaba",""
"Female","9"
"Male","7"
"Baraee",""
"Female","10"
"Male","11"
"Brahman - Hill",""
"Female","7780"
"Male","6521"
"Brahman - Tarai",""
"Female","11"
"Male","8"
"Chhetri",""
"Female","3709"
"Male","3112"
"Dalit Others",""
"Female","72"
"Male","67"
"Damai/Dholi",""
"Female","623"
"Male","491"
"Danuwar",""
"Female","19"
"Male","17"
"Dhanuk",""
"Female","214"
"Male","207"
"Dhobi",""
"Female","6"
"Male","10"
"Gharti/Bhujel",""
"Female","379"
"Male","286"
"Gurung",""
"Female","209"
"Male","182"
"Hajam/Thakur",""
"Female","22"
"Male","35"
"Halkhor",""
"Female","7"
"Male","6"
"Halwai",""
"Female","79"
"Male","81"
"Kalwar",""
"Female","24"
"Male","18"
"Kami",""
"Female","710"
"Male","614"
"Kathabaniyan",""
"Female","31"
"Male","37"
"Kayastha",""
"Female","11"
"Male","19"
"Khawas",""
"Female","52"
"Male","31"
"Koche",""
"Female","5"
"Male","7"
"Kulung",""
"Female","7"
"Male","12"
"Kumal",""
"Female","102"
"Male","113"
"Limbu",""
"Female","621"
"Male","526"
"Magar",""
"Female","520"
"Male","457"
"Majhi",""
"Female","236"
"Male","190"
"Mallaha",""
"Female","25"
"Male","39"
"Marwadi",""
"Female","52"
"Male","55"
"Musahar",""
"Female","142"
"Male","135"
"Musalman",""
"Female","171"
"Male","207"
"Newar",""
"Female","856"
"Male","741"
"Nuniya",""
"Female","10"
"Male","7"
"Others",""
"Female","68"
"Male","63"
"Pattharkatta/ Kushwadiya",""
"Female","13"
"Male","18"
"Rai",""
"Female","726"
"Male","604"
"Rajbansi",""
"Female","841"
"Male","729"
"Sanyasi/Dasnami",""
"Female","349"
"Male","259"
"Sarki",""
"Female","282"
"Male","231"
"Satar/ Santhal",""
"Female","1195"
"Male","1098"
"Sherpa",""
"Female","17"
"Male","14"
"Sonar",""
"Female","19"
"Male","15"
"Sudhi",""
"Female","37"
"Male","47"
"Sunuwar",""
"Female","41"
"Male","28"
"Tajpuriya",""
"Female","12"
"Male","10"
"Tamang",""
"Female","534"
"Male","447"
"Teli",""
"Female","77"
"Male","74"
"Terai Others",""
"Female","90"
"Male","88"
"Thakuri",""
"Female","13"
"Male","9"
"Tharu",""
"Female","381"
"Male","357"
"Undefined Others",""
"Female","52"
"Male","55"
"Yadav",""
"Female","31"
"Male","28"
"Yakkha",""
"Female","17"
"Male","18"
