"Population by Single Year of Age","Number"
"0",""
"Female","215"
"Male","223"
"1",""
"Female","203"
"Male","194"
"10",""
"Female","334"
"Male","369"
"11",""
"Female","249"
"Male","281"
"12",""
"Female","342"
"Male","383"
"13",""
"Female","296"
"Male","248"
"14",""
"Female","288"
"Male","248"
"15",""
"Female","256"
"Male","235"
"16",""
"Female","268"
"Male","278"
"17",""
"Female","212"
"Male","201"
"18",""
"Female","331"
"Male","261"
"19",""
"Female","177"
"Male","132"
"2",""
"Female","234"
"Male","266"
"20",""
"Female","255"
"Male","241"
"21",""
"Female","180"
"Male","188"
"22",""
"Female","248"
"Male","231"
"23",""
"Female","150"
"Male","196"
"24",""
"Female","177"
"Male","140"
"25",""
"Female","210"
"Male","191"
"26",""
"Female","163"
"Male","164"
"27",""
"Female","119"
"Male","138"
"28",""
"Female","212"
"Male","182"
"29",""
"Female","94"
"Male","87"
"3",""
"Female","301"
"Male","265"
"30",""
"Female","221"
"Male","199"
"31",""
"Female","68"
"Male","99"
"32",""
"Female","164"
"Male","158"
"33",""
"Female","103"
"Male","101"
"34",""
"Female","70"
"Male","90"
"35",""
"Female","211"
"Male","198"
"36",""
"Female","129"
"Male","125"
"37",""
"Female","71"
"Male","87"
"38",""
"Female","109"
"Male","103"
"39",""
"Female","62"
"Male","64"
"4",""
"Female","259"
"Male","314"
"40",""
"Female","199"
"Male","161"
"41",""
"Female","63"
"Male","64"
"42",""
"Female","130"
"Male","126"
"43",""
"Female","54"
"Male","64"
"44",""
"Female","64"
"Male","53"
"45",""
"Female","169"
"Male","164"
"46",""
"Female","53"
"Male","61"
"47",""
"Female","42"
"Male","64"
"48",""
"Female","73"
"Male","113"
"49",""
"Female","45"
"Male","60"
"5",""
"Female","270"
"Male","334"
"50",""
"Female","140"
"Male","128"
"51",""
"Female","55"
"Male","52"
"52",""
"Female","61"
"Male","74"
"53",""
"Female","52"
"Male","57"
"54",""
"Female","41"
"Male","54"
"55",""
"Female","109"
"Male","104"
"56",""
"Female","55"
"Male","66"
"57",""
"Female","38"
"Male","40"
"58",""
"Female","61"
"Male","57"
"59",""
"Female","32"
"Male","49"
"6",""
"Female","295"
"Male","294"
"60",""
"Female","116"
"Male","93"
"61",""
"Female","23"
"Male","41"
"62",""
"Female","59"
"Male","42"
"63",""
"Female","32"
"Male","35"
"64",""
"Female","30"
"Male","27"
"65",""
"Female","101"
"Male","59"
"66",""
"Female","26"
"Male","29"
"67",""
"Female","32"
"Male","30"
"68",""
"Female","40"
"Male","45"
"69",""
"Female","10"
"Male","22"
"7",""
"Female","299"
"Male","252"
"70",""
"Female","77"
"Male","51"
"71",""
"Female","7"
"Male","12"
"72",""
"Female","29"
"Male","22"
"73",""
"Female","14"
"Male","15"
"74",""
"Female","10"
"Male","9"
"75",""
"Female","42"
"Male","29"
"76",""
"Female","12"
"Male","6"
"77",""
"Female","8"
"Male","7"
"78",""
"Female","17"
"Male","19"
"79",""
"Female","3"
"Male","4"
"8",""
"Female","324"
"Male","314"
"80",""
"Female","28"
"Male","21"
"81",""
"Female","3"
"Male","3"
"82",""
"Female","6"
"Male","8"
"83",""
"Female","3"
"Male","6"
"84",""
"Female","4"
"Male","6"
"85",""
"Female","20"
"Male","19"
"9",""
"Female","241"
"Male","253"
