"Population by Caste Ethinicity","Number"
"Brahman - Hill",""
"Female","2534"
"Male","2032"
"","4566"
"Chhantyal/Chhantel",""
"Female","13"
"Male","20"
"","33"
"Chhetri",""
"Female","6671"
"Male","4828"
"","11499"
"Damai/Dholi",""
"Female","1314"
"Male","958"
"","2272"
"Gaine",""
"Female","47"
"Male","51"
"","98"
"Ghale",""
"Female","9"
"Male","3"
"","12"
"Gharti/Bhujel",""
"Female","41"
"Male","25"
"","66"
"Gurung",""
"Female","109"
"Male","86"
"","195"
"Kami",""
"Female","2346"
"Male","1813"
"","4159"
"Kanu",""
"Female","0"
"Male","18"
"","18"
"Kumal",""
"Female","146"
"Male","119"
"","265"
"Limbu",""
"Female","8"
"Male","18"
"","26"
"Magar",""
"Female","4084"
"Male","3108"
"","7192"
"Majhi",""
"Female","3"
"Male","8"
"","11"
"Musalman",""
"Female","54"
"Male","46"
"","100"
"Newar",""
"Female","84"
"Male","86"
"","170"
"Others",""
"Female","30"
"Male","35"
"","65"
"Sarki",""
"Female","979"
"Male","719"
"","1698"
"Tamang",""
"Female","16"
"Male","25"
"","41"
"Thakali",""
"Female","56"
"Male","42"
"","98"
"Thakuri",""
"Female","267"
"Male","220"
"","487"
"Tharu",""
"Female","6"
"Male","8"
"","14"
"Undefined Others",""
"Female","7"
"Male","5"
"","12"
