"Population by Caste Ethinicity","Number"
"Bangali",""
"Female","7"
"Male","9"
"","16"
"Brahman - Hill",""
"Female","3662"
"Male","3347"
"","7009"
"Chamling",""
"Female","29"
"Male","25"
"","54"
"Chhetri",""
"Female","1468"
"Male","1280"
"","2748"
"Dalit Others",""
"Female","43"
"Male","36"
"","79"
"Damai/Dholi",""
"Female","550"
"Male","464"
"","1014"
"Dom",""
"Female","14"
"Male","15"
"","29"
"Dusadh/ Pasawan/ Pasi",""
"Female","7"
"Male","4"
"","11"
"Gharti/Bhujel",""
"Female","82"
"Male","85"
"","167"
"Gurung",""
"Female","1278"
"Male","1121"
"","2399"
"Hajam/Thakur",""
"Female","5"
"Male","7"
"","12"
"Halwai",""
"Female","9"
"Male","9"
"","18"
"Kami",""
"Female","881"
"Male","788"
"","1669"
"Khaling",""
"Female","23"
"Male","22"
"","45"
"Kulung",""
"Female","6"
"Male","7"
"","13"
"Limbu",""
"Female","9686"
"Male","8451"
"","18137"
"Magar",""
"Female","998"
"Male","856"
"","1854"
"Majhi",""
"Female","25"
"Male","20"
"","45"
"Marwadi",""
"Female","9"
"Male","17"
"","26"
"Musalman",""
"Female","11"
"Male","23"
"","34"
"Newar",""
"Female","430"
"Male","403"
"","833"
"Others",""
"Female","56"
"Male","48"
"","104"
"Rai",""
"Female","4064"
"Male","3662"
"","7726"
"Rajbansi",""
"Female","23"
"Male","49"
"","72"
"Samgpang",""
"Female","124"
"Male","116"
"","240"
"Sanyasi/Dasnami",""
"Female","26"
"Male","18"
"","44"
"Sarki",""
"Female","108"
"Male","107"
"","215"
"Sherpa",""
"Female","180"
"Male","159"
"","339"
"Sunuwar",""
"Female","657"
"Male","586"
"","1243"
"Tamang",""
"Female","1360"
"Male","1162"
"","2522"
"Teli",""
"Female","34"
"Male","57"
"","91"
"Thakuri",""
"Female","6"
"Male","12"
"","18"
"Tharu",""
"Female","21"
"Male","34"
"","55"
"Thulung",""
"Female","49"
"Male","32"
"","81"
"Undefined Others",""
"Female","87"
"Male","86"
"","173"
"Yadav",""
"Female","16"
"Male","50"
"","66"
