"Population by Caste Ethinicity","Number"
"Bangali",""
"Female","14"
"Male","8"
"","22"
"Baraee",""
"Female","48"
"Male","73"
"","121"
"Bin",""
"Female","349"
"Male","350"
"","699"
"Brahman - Hill",""
"Female","256"
"Male","238"
"","494"
"Brahman - Tarai",""
"Female","51"
"Male","48"
"","99"
"Chamar/ Harijan/ Ram",""
"Female","541"
"Male","634"
"","1175"
"Chepang /Praja",""
"Female","14"
"Male","8"
"","22"
"Chhetri",""
"Female","136"
"Male","128"
"","264"
"Dalit Others",""
"Female","82"
"Male","81"
"","163"
"Damai/Dholi",""
"Female","36"
"Male","28"
"","64"
"Dhanuk",""
"Female","26"
"Male","33"
"","59"
"Dhobi",""
"Female","45"
"Male","40"
"","85"
"Dhunia",""
"Female","38"
"Male","39"
"","77"
"Dom",""
"Female","16"
"Male","19"
"","35"
"Dusadh/ Pasawan/ Pasi",""
"Female","389"
"Male","396"
"","785"
"Hajam/Thakur",""
"Female","60"
"Male","52"
"","112"
"Halkhor",""
"Female","20"
"Male","29"
"","49"
"Jhangad/ Dhagar",""
"Female","149"
"Male","159"
"","308"
"Kalwar",""
"Female","74"
"Male","72"
"","146"
"Kami",""
"Female","29"
"Male","17"
"","46"
"Kanu",""
"Female","164"
"Male","180"
"","344"
"Kathabaniyan",""
"Female","99"
"Male","100"
"","199"
"Kayastha",""
"Female","10"
"Male","10"
"","20"
"Kewat",""
"Female","32"
"Male","29"
"","61"
"Koiri/Kushwaha",""
"Female","191"
"Male","211"
"","402"
"Kumal",""
"Female","10"
"Male","11"
"","21"
"Kumhar",""
"Female","18"
"Male","19"
"","37"
"Kurmi",""
"Female","191"
"Male","187"
"","378"
"Lohar",""
"Female","68"
"Male","82"
"","150"
"Magar",""
"Female","159"
"Male","168"
"","327"
"Majhi",""
"Female","37"
"Male","36"
"","73"
"Mali",""
"Female","17"
"Male","20"
"","37"
"Mallaha",""
"Female","161"
"Male","212"
"","373"
"Marwadi",""
"Female","11"
"Male","7"
"","18"
"Musahar",""
"Female","961"
"Male","949"
"","1910"
"Musalman",""
"Female","1619"
"Male","1643"
"","3262"
"Natuwa",""
"Female","47"
"Male","46"
"","93"
"Newar",""
"Female","14"
"Male","5"
"","19"
"Nuniya",""
"Female","149"
"Male","152"
"","301"
"Others",""
"Female","31"
"Male","30"
"","61"
"Rai",""
"Female","28"
"Male","23"
"","51"
"Rajput",""
"Female","15"
"Male","17"
"","32"
"Sanyasi/Dasnami",""
"Female","88"
"Male","84"
"","172"
"Sonar",""
"Female","45"
"Male","51"
"","96"
"Sunuwar",""
"Female","72"
"Male","80"
"","152"
"Tamang",""
"Female","60"
"Male","69"
"","129"
"Teli",""
"Female","281"
"Male","255"
"","536"
"Terai Others",""
"Female","239"
"Male","260"
"","499"
"Thakuri",""
"Female","8"
"Male","14"
"","22"
"Tharu",""
"Female","4181"
"Male","4148"
"","8329"
"Yadav",""
"Female","384"
"Male","468"
"","852"
"Yakkha",""
"Female","58"
"Male","62"
"","120"
