"Population by Caste Ethinicity","Number"
"Badi",""
"Female","938"
"Male","753"
"","1691"
"Bangali",""
"Female","26"
"Male","28"
"","54"
"Bote",""
"Female","685"
"Male","601"
"","1286"
"Brahman - Hill",""
"Female","20991"
"Male","16725"
"","37716"
"Brahman - Tarai",""
"Female","15"
"Male","20"
"","35"
"Brahmu/ Baramo",""
"Female","22"
"Male","24"
"","46"
"Chamar/ Harijan/ Ram",""
"Female","3"
"Male","13"
"","16"
"Chepang /Praja",""
"Female","195"
"Male","188"
"","383"
"Chhantyal/Chhantel",""
"Female","5"
"Male","6"
"","11"
"Chhetri",""
"Female","21093"
"Male","15901"
"","36994"
"Dalit Others",""
"Female","300"
"Male","253"
"","553"
"Damai/Dholi",""
"Female","6101"
"Male","4774"
"","10875"
"Darai",""
"Female","2256"
"Male","1843"
"","4099"
"Dhobi",""
"Female","3"
"Male","12"
"","15"
"Dura",""
"Female","443"
"Male","371"
"","814"
"Gaine",""
"Female","128"
"Male","132"
"","260"
"Ghale",""
"Female","76"
"Male","60"
"","136"
"Gharti/Bhujel",""
"Female","4374"
"Male","3664"
"","8038"
"Gurung",""
"Female","20991"
"Male","16144"
"","37135"
"Hajam/Thakur",""
"Female","35"
"Male","59"
"","94"
"Halwai",""
"Female","15"
"Male","27"
"","42"
"Kahar",""
"Female","7"
"Male","6"
"","13"
"Kalwar",""
"Female","16"
"Male","18"
"","34"
"Kamar",""
"Female","20"
"Male","17"
"","37"
"Kami",""
"Female","14268"
"Male","11039"
"","25307"
"Kathabaniyan",""
"Female","71"
"Male","77"
"","148"
"Kayastha",""
"Female","9"
"Male","4"
"","13"
"Khawas",""
"Female","52"
"Male","41"
"","93"
"Koiri/Kushwaha",""
"Female","6"
"Male","6"
"","12"
"Kumal",""
"Female","4479"
"Male","3468"
"","7947"
"Kumhar",""
"Female","8"
"Male","8"
"","16"
"Kurmi",""
"Female","25"
"Male","22"
"","47"
"Lhopa",""
"Female","28"
"Male","29"
"","57"
"Limbu",""
"Female","27"
"Male","17"
"","44"
"Magar",""
"Female","48897"
"Male","37828"
"","86725"
"Majhi",""
"Female","253"
"Male","266"
"","519"
"Mallaha",""
"Female","7"
"Male","46"
"","53"
"Musalman",""
"Female","2151"
"Male","2007"
"","4158"
"Newar",""
"Female","13665"
"Male","10998"
"","24663"
"Others",""
"Female","339"
"Male","414"
"","753"
"Rai",""
"Female","385"
"Male","398"
"","783"
"Sanyasi/Dasnami",""
"Female","1060"
"Male","879"
"","1939"
"Sarki",""
"Female","8073"
"Male","5832"
"","13905"
"Satar/ Santhal",""
"Female","13"
"Male","9"
"","22"
"Sonar",""
"Female","4"
"Male","8"
"","12"
"Sudhi",""
"Female","13"
"Male","10"
"","23"
"Sunuwar",""
"Female","88"
"Male","73"
"","161"
"Tamang",""
"Female","2243"
"Male","1928"
"","4171"
"Teli",""
"Female","48"
"Male","93"
"","141"
"Terai Others",""
"Female","73"
"Male","56"
"","129"
"Thakali",""
"Female","85"
"Male","67"
"","152"
"Thakuri",""
"Female","4216"
"Male","3224"
"","7440"
"Tharu",""
"Female","154"
"Male","214"
"","368"
"Undefined Others",""
"Female","41"
"Male","39"
"","80"
"Yadav",""
"Female","168"
"Male","121"
"","289"
