"Population by Caste Ethinicity","Number"
"Badhaee",""
"Female","23"
"Male","26"
"","49"
"Baraee",""
"Female","47"
"Male","48"
"","95"
"Bin",""
"Female","774"
"Male","860"
"","1634"
"Brahman - Hill",""
"Female","33"
"Male","25"
"","58"
"Brahman - Tarai",""
"Female","245"
"Male","311"
"","556"
"Chamar/ Harijan/ Ram",""
"Female","359"
"Male","387"
"","746"
"Chhetri",""
"Female","11"
"Male","19"
"","30"
"Dhanuk",""
"Female","342"
"Male","353"
"","695"
"Dhobi",""
"Female","167"
"Male","198"
"","365"
"Dhunia",""
"Female","12"
"Male","8"
"","20"
"Dom",""
"Female","31"
"Male","29"
"","60"
"Dusadh/ Pasawan/ Pasi",""
"Female","487"
"Male","508"
"","995"
"Hajam/Thakur",""
"Female","171"
"Male","176"
"","347"
"Halwai",""
"Female","88"
"Male","96"
"","184"
"Kahar",""
"Female","17"
"Male","14"
"","31"
"Kalwar",""
"Female","796"
"Male","840"
"","1636"
"Kanu",""
"Female","271"
"Male","282"
"","553"
"Kathabaniyan",""
"Female","122"
"Male","132"
"","254"
"Kayastha",""
"Female","13"
"Male","12"
"","25"
"Khatwe",""
"Female","454"
"Male","432"
"","886"
"Koiri/Kushwaha",""
"Female","123"
"Male","121"
"","244"
"Kumhar",""
"Female","105"
"Male","121"
"","226"
"Kurmi",""
"Female","830"
"Male","856"
"","1686"
"Lohar",""
"Female","430"
"Male","453"
"","883"
"Mali",""
"Female","17"
"Male","22"
"","39"
"Mallaha",""
"Female","288"
"Male","330"
"","618"
"Musalman",""
"Female","1509"
"Male","1560"
"","3069"
"Natuwa",""
"Female","14"
"Male","12"
"","26"
"Nuniya",""
"Female","248"
"Male","250"
"","498"
"Others",""
"Female","38"
"Male","34"
"","72"
"Sanyasi/Dasnami",""
"Female","82"
"Male","96"
"","178"
"Sonar",""
"Female","68"
"Male","65"
"","133"
"Tatma/Tatwa",""
"Female","297"
"Male","302"
"","599"
"Teli",""
"Female","1129"
"Male","1205"
"","2334"
"Yadav",""
"Female","3057"
"Male","3204"
"","6261"
