"Population by Mother tongue","Number"
"Bhojpuri",""
"Female","94"
"Male","319"
"","413"
"Bhujel",""
"Female","7"
"Male","4"
"","11"
"Bote",""
"Female","298"
"Male","268"
"","566"
"Darai",""
"Female","16"
"Male","11"
"","27"
"Gurung",""
"Female","979"
"Male","747"
"","1726"
"Hindi",""
"Female","67"
"Male","161"
"","228"
"Kham",""
"Female","76"
"Male","62"
"","138"
"Kumal",""
"Female","28"
"Male","17"
"","45"
"Limbu",""
"Female","6"
"Male","5"
"","11"
"Magar",""
"Female","2752"
"Male","2123"
"","4875"
"Maithili",""
"Female","309"
"Male","339"
"","648"
"Majhi",""
"Female","22"
"Male","33"
"","55"
"Nepali",""
"Female","20179"
"Male","16879"
"","37058"
"Newar",""
"Female","776"
"Male","647"
"","1423"
"Not Reported",""
"Female","29"
"Male","27"
"","56"
"Others",""
"Female","17"
"Male","17"
"","34"
"Rai",""
"Female","37"
"Male","27"
"","64"
"Sign Language",""
"Female","4"
"Male","8"
"","12"
"Tamang",""
"Female","288"
"Male","242"
"","530"
"Tharu",""
"Female","7800"
"Male","6664"
"","14464"
"Urdu",""
"Female","21"
"Male","16"
"","37"
