"Population by Single Year of Age","Number"
"0",""
"Female","90"
"Male","106"
"1",""
"Female","90"
"Male","84"
"10",""
"Female","180"
"Male","198"
"11",""
"Female","167"
"Male","160"
"12",""
"Female","160"
"Male","186"
"13",""
"Female","176"
"Male","166"
"14",""
"Female","196"
"Male","182"
"15",""
"Female","188"
"Male","221"
"16",""
"Female","203"
"Male","199"
"17",""
"Female","212"
"Male","217"
"18",""
"Female","218"
"Male","182"
"19",""
"Female","172"
"Male","143"
"2",""
"Female","113"
"Male","102"
"20",""
"Female","197"
"Male","138"
"21",""
"Female","161"
"Male","117"
"22",""
"Female","198"
"Male","141"
"23",""
"Female","182"
"Male","101"
"24",""
"Female","152"
"Male","110"
"25",""
"Female","186"
"Male","133"
"26",""
"Female","156"
"Male","107"
"27",""
"Female","138"
"Male","98"
"28",""
"Female","151"
"Male","126"
"29",""
"Female","109"
"Male","90"
"3",""
"Female","109"
"Male","113"
"30",""
"Female","173"
"Male","114"
"31",""
"Female","81"
"Male","65"
"32",""
"Female","130"
"Male","102"
"33",""
"Female","102"
"Male","88"
"34",""
"Female","92"
"Male","73"
"35",""
"Female","155"
"Male","114"
"36",""
"Female","104"
"Male","94"
"37",""
"Female","94"
"Male","61"
"38",""
"Female","108"
"Male","101"
"39",""
"Female","86"
"Male","47"
"4",""
"Female","112"
"Male","138"
"40",""
"Female","148"
"Male","126"
"41",""
"Female","78"
"Male","64"
"42",""
"Female","95"
"Male","101"
"43",""
"Female","88"
"Male","89"
"44",""
"Female","75"
"Male","73"
"45",""
"Female","113"
"Male","94"
"46",""
"Female","87"
"Male","81"
"47",""
"Female","88"
"Male","69"
"48",""
"Female","88"
"Male","96"
"49",""
"Female","74"
"Male","75"
"5",""
"Female","143"
"Male","144"
"50",""
"Female","116"
"Male","127"
"51",""
"Female","70"
"Male","88"
"52",""
"Female","98"
"Male","104"
"53",""
"Female","83"
"Male","76"
"54",""
"Female","66"
"Male","77"
"55",""
"Female","87"
"Male","76"
"56",""
"Female","69"
"Male","90"
"57",""
"Female","63"
"Male","70"
"58",""
"Female","54"
"Male","66"
"59",""
"Female","55"
"Male","77"
"6",""
"Female","180"
"Male","177"
"60",""
"Female","85"
"Male","84"
"61",""
"Female","39"
"Male","51"
"62",""
"Female","58"
"Male","61"
"63",""
"Female","38"
"Male","48"
"64",""
"Female","35"
"Male","51"
"65",""
"Female","55"
"Male","54"
"66",""
"Female","25"
"Male","27"
"67",""
"Female","32"
"Male","47"
"68",""
"Female","48"
"Male","58"
"69",""
"Female","19"
"Male","35"
"7",""
"Female","142"
"Male","157"
"70",""
"Female","32"
"Male","37"
"71",""
"Female","14"
"Male","21"
"72",""
"Female","20"
"Male","29"
"73",""
"Female","21"
"Male","29"
"74",""
"Female","9"
"Male","17"
"75",""
"Female","30"
"Male","28"
"76",""
"Female","13"
"Male","16"
"77",""
"Female","19"
"Male","20"
"78",""
"Female","19"
"Male","24"
"79",""
"Female","4"
"Male","10"
"8",""
"Female","155"
"Male","190"
"80",""
"Female","13"
"Male","23"
"81",""
"Female","7"
"Male","11"
"82",""
"Female","8"
"Male","11"
"83",""
"Female","5"
"Male","13"
"84",""
"Female","7"
"Male","12"
"85",""
"Female","31"
"Male","37"
"9",""
"Female","133"
"Male","132"
