"Population by Single Year of Age","Number"
"0",""
"Female","158"
"Male","161"
"1",""
"Female","123"
"Male","118"
"10",""
"Female","159"
"Male","187"
"11",""
"Female","144"
"Male","119"
"12",""
"Female","174"
"Male","173"
"13",""
"Female","148"
"Male","145"
"14",""
"Female","161"
"Male","151"
"15",""
"Female","154"
"Male","121"
"16",""
"Female","140"
"Male","138"
"17",""
"Female","123"
"Male","131"
"18",""
"Female","135"
"Male","150"
"19",""
"Female","104"
"Male","80"
"2",""
"Female","162"
"Male","122"
"20",""
"Female","105"
"Male","100"
"21",""
"Female","72"
"Male","68"
"22",""
"Female","85"
"Male","103"
"23",""
"Female","75"
"Male","82"
"24",""
"Female","69"
"Male","60"
"25",""
"Female","78"
"Male","66"
"26",""
"Female","96"
"Male","66"
"27",""
"Female","86"
"Male","79"
"28",""
"Female","102"
"Male","75"
"29",""
"Female","52"
"Male","65"
"3",""
"Female","146"
"Male","142"
"30",""
"Female","82"
"Male","71"
"31",""
"Female","55"
"Male","41"
"32",""
"Female","58"
"Male","67"
"33",""
"Female","64"
"Male","43"
"34",""
"Female","57"
"Male","50"
"35",""
"Female","89"
"Male","74"
"36",""
"Female","42"
"Male","46"
"37",""
"Female","61"
"Male","56"
"38",""
"Female","60"
"Male","48"
"39",""
"Female","43"
"Male","42"
"4",""
"Female","182"
"Male","148"
"40",""
"Female","95"
"Male","82"
"41",""
"Female","40"
"Male","46"
"42",""
"Female","58"
"Male","51"
"43",""
"Female","59"
"Male","44"
"44",""
"Female","39"
"Male","53"
"45",""
"Female","73"
"Male","65"
"46",""
"Female","43"
"Male","56"
"47",""
"Female","50"
"Male","37"
"48",""
"Female","55"
"Male","52"
"49",""
"Female","47"
"Male","35"
"5",""
"Female","173"
"Male","180"
"50",""
"Female","50"
"Male","78"
"51",""
"Female","29"
"Male","28"
"52",""
"Female","51"
"Male","49"
"53",""
"Female","40"
"Male","44"
"54",""
"Female","25"
"Male","24"
"55",""
"Female","40"
"Male","41"
"56",""
"Female","33"
"Male","35"
"57",""
"Female","33"
"Male","38"
"58",""
"Female","46"
"Male","62"
"59",""
"Female","19"
"Male","28"
"6",""
"Female","188"
"Male","180"
"60",""
"Female","55"
"Male","51"
"61",""
"Female","22"
"Male","20"
"62",""
"Female","22"
"Male","33"
"63",""
"Female","18"
"Male","33"
"64",""
"Female","18"
"Male","23"
"65",""
"Female","36"
"Male","36"
"66",""
"Female","16"
"Male","13"
"67",""
"Female","21"
"Male","25"
"68",""
"Female","21"
"Male","17"
"69",""
"Female","11"
"Male","10"
"7",""
"Female","215"
"Male","185"
"70",""
"Female","23"
"Male","22"
"71",""
"Female","7"
"Male","7"
"72",""
"Female","4"
"Male","10"
"73",""
"Female","12"
"Male","9"
"74",""
"Female","4"
"Male","9"
"75",""
"Female","19"
"Male","15"
"76",""
"Female","0"
"Male","6"
"77",""
"Female","5"
"Male","9"
"78",""
"Female","7"
"Male","12"
"79",""
"Female","1"
"Male","5"
"8",""
"Female","162"
"Male","188"
"80",""
"Female","3"
"Male","4"
"81",""
"Female","3"
"Male","2"
"82",""
"Female","2"
"Male","0"
"83",""
"Female","3"
"Male","0"
"84",""
"Female","2"
"Male","2"
"85",""
"Female","7"
"Male","10"
"9",""
"Female","184"
"Male","167"
