"Population by Caste Ethinicity","Number"
"Badhaee",""
"Female","14"
"Male","15"
"","29"
"Bangali",""
"Female","41"
"Male","42"
"","83"
"Baraee",""
"Female","31"
"Male","36"
"","67"
"Bhote",""
"Female","5"
"Male","6"
"","11"
"Bin",""
"Female","469"
"Male","478"
"","947"
"Brahman - Hill",""
"Female","83"
"Male","82"
"","165"
"Chamar/ Harijan/ Ram",""
"Female","878"
"Male","952"
"","1830"
"Chhetri",""
"Female","18"
"Male","16"
"","34"
"Dhanuk",""
"Female","111"
"Male","97"
"","208"
"Dhobi",""
"Female","22"
"Male","23"
"","45"
"Dom",""
"Female","15"
"Male","16"
"","31"
"Dusadh/ Pasawan/ Pasi",""
"Female","636"
"Male","653"
"","1289"
"Hajam/Thakur",""
"Female","87"
"Male","83"
"","170"
"Jhangad/ Dhagar",""
"Female","35"
"Male","39"
"","74"
"Kalwar",""
"Female","15"
"Male","22"
"","37"
"Kami",""
"Female","28"
"Male","20"
"","48"
"Kanu",""
"Female","174"
"Male","191"
"","365"
"Kayastha",""
"Female","37"
"Male","43"
"","80"
"Kewat",""
"Female","59"
"Male","73"
"","132"
"Koiri/Kushwaha",""
"Female","245"
"Male","266"
"","511"
"Kumal",""
"Female","8"
"Male","8"
"","16"
"Kurmi",""
"Female","84"
"Male","91"
"","175"
"Limbu",""
"Female","10"
"Male","4"
"","14"
"Lohar",""
"Female","30"
"Male","30"
"","60"
"Magar",""
"Female","18"
"Male","14"
"","32"
"Mallaha",""
"Female","38"
"Male","52"
"","90"
"Musahar",""
"Female","800"
"Male","759"
"","1559"
"Musalman",""
"Female","663"
"Male","721"
"","1384"
"Natuwa",""
"Female","23"
"Male","28"
"","51"
"Newar",""
"Female","10"
"Male","16"
"","26"
"Nuniya",""
"Female","81"
"Male","119"
"","200"
"Others",""
"Female","27"
"Male","18"
"","45"
"Rajput",""
"Female","20"
"Male","33"
"","53"
"Sanyasi/Dasnami",""
"Female","20"
"Male","25"
"","45"
"Sonar",""
"Female","6"
"Male","5"
"","11"
"Tamang",""
"Female","12"
"Male","13"
"","25"
"Teli",""
"Female","158"
"Male","172"
"","330"
"Terai Others",""
"Female","13"
"Male","23"
"","36"
"Tharu",""
"Female","6109"
"Male","5762"
"","11871"
"Yadav",""
"Female","265"
"Male","321"
"","586"
