"Population by Single Year of Age","Number"
"0",""
"Female","255"
"Male","259"
"1",""
"Female","181"
"Male","194"
"10",""
"Female","392"
"Male","448"
"11",""
"Female","221"
"Male","191"
"12",""
"Female","356"
"Male","421"
"13",""
"Female","197"
"Male","209"
"14",""
"Female","242"
"Male","315"
"15",""
"Female","179"
"Male","240"
"16",""
"Female","239"
"Male","333"
"17",""
"Female","117"
"Male","191"
"18",""
"Female","231"
"Male","362"
"19",""
"Female","93"
"Male","111"
"2",""
"Female","329"
"Male","332"
"20",""
"Female","266"
"Male","299"
"21",""
"Female","89"
"Male","114"
"22",""
"Female","197"
"Male","247"
"23",""
"Female","158"
"Male","116"
"24",""
"Female","177"
"Male","160"
"25",""
"Female","266"
"Male","301"
"26",""
"Female","198"
"Male","164"
"27",""
"Female","120"
"Male","125"
"28",""
"Female","299"
"Male","274"
"29",""
"Female","73"
"Male","88"
"3",""
"Female","405"
"Male","406"
"30",""
"Female","322"
"Male","358"
"31",""
"Female","94"
"Male","96"
"32",""
"Female","165"
"Male","194"
"33",""
"Female","131"
"Male","77"
"34",""
"Female","110"
"Male","84"
"35",""
"Female","211"
"Male","357"
"36",""
"Female","117"
"Male","156"
"37",""
"Female","55"
"Male","53"
"38",""
"Female","227"
"Male","135"
"39",""
"Female","57"
"Male","50"
"4",""
"Female","384"
"Male","446"
"40",""
"Female","239"
"Male","328"
"41",""
"Female","58"
"Male","80"
"42",""
"Female","114"
"Male","135"
"43",""
"Female","80"
"Male","36"
"44",""
"Female","44"
"Male","56"
"45",""
"Female","134"
"Male","255"
"46",""
"Female","56"
"Male","61"
"47",""
"Female","36"
"Male","33"
"48",""
"Female","112"
"Male","68"
"49",""
"Female","44"
"Male","27"
"5",""
"Female","378"
"Male","492"
"50",""
"Female","164"
"Male","166"
"51",""
"Female","31"
"Male","50"
"52",""
"Female","56"
"Male","67"
"53",""
"Female","55"
"Male","21"
"54",""
"Female","54"
"Male","40"
"55",""
"Female","128"
"Male","166"
"56",""
"Female","44"
"Male","50"
"57",""
"Female","20"
"Male","17"
"58",""
"Female","84"
"Male","46"
"59",""
"Female","26"
"Male","16"
"6",""
"Female","393"
"Male","474"
"60",""
"Female","172"
"Male","180"
"61",""
"Female","27"
"Male","42"
"62",""
"Female","37"
"Male","54"
"63",""
"Female","32"
"Male","15"
"64",""
"Female","28"
"Male","38"
"65",""
"Female","131"
"Male","129"
"66",""
"Female","26"
"Male","32"
"67",""
"Female","12"
"Male","15"
"68",""
"Female","57"
"Male","47"
"69",""
"Female","13"
"Male","13"
"7",""
"Female","298"
"Male","350"
"70",""
"Female","79"
"Male","123"
"71",""
"Female","18"
"Male","28"
"72",""
"Female","26"
"Male","37"
"73",""
"Female","12"
"Male","9"
"74",""
"Female","1"
"Male","6"
"75",""
"Female","26"
"Male","55"
"76",""
"Female","8"
"Male","6"
"77",""
"Female","3"
"Male","3"
"78",""
"Female","4"
"Male","9"
"79",""
"Female","0"
"Male","2"
"8",""
"Female","465"
"Male","495"
"80",""
"Female","10"
"Male","19"
"81",""
"Female","1"
"Male","4"
"82",""
"Female","3"
"Male","2"
"83",""
"Female","1"
"Male","0"
"85",""
"Female","20"
"Male","18"
"9",""
"Female","225"
"Male","255"
