"Population by Caste Ethinicity","Number"
"Amat",""
"Female","67"
"Male","80"
"","147"
"Badhaee",""
"Female","403"
"Male","455"
"","858"
"Badi",""
"Female","184"
"Male","208"
"","392"
"Bangali",""
"Female","974"
"Male","1135"
"","2109"
"Bantaba",""
"Female","115"
"Male","103"
"","218"
"Bantar/Sardar",""
"Female","714"
"Male","735"
"","1449"
"Baraee",""
"Female","166"
"Male","193"
"","359"
"Bhote",""
"Female","6"
"Male","11"
"","17"
"Bin",""
"Female","113"
"Male","117"
"","230"
"Brahman - Hill",""
"Female","20713"
"Male","19463"
"","40176"
"Brahman - Tarai",""
"Female","534"
"Male","577"
"","1111"
"Byasi/Sauka",""
"Female","11"
"Male","13"
"","24"
"Chamar/ Harijan/ Ram",""
"Female","607"
"Male","633"
"","1240"
"Chamling",""
"Female","88"
"Male","73"
"","161"
"Chepang /Praja",""
"Female","5"
"Male","7"
"","12"
"Chhetri",""
"Female","11038"
"Male","10343"
"","21381"
"Dalit Others",""
"Female","295"
"Male","312"
"","607"
"Damai/Dholi",""
"Female","200"
"Male","175"
"","375"
"Danuwar",""
"Female","63"
"Male","83"
"","146"
"Dev",""
"Female","164"
"Male","202"
"","366"
"Dhanuk",""
"Female","2874"
"Male","3336"
"","6210"
"Dhimal",""
"Female","60"
"Male","63"
"","123"
"Dhobi",""
"Female","324"
"Male","363"
"","687"
"Dhunia",""
"Female","33"
"Male","27"
"","60"
"Dom",""
"Female","301"
"Male","300"
"","601"
"Dusadh/ Pasawan/ Pasi",""
"Female","1214"
"Male","1331"
"","2545"
"Foreigner",""
"Female","69"
"Male","82"
"","151"
"Gaderi/Bhedihar",""
"Female","140"
"Male","164"
"","304"
"Gangai",""
"Female","308"
"Male","355"
"","663"
"Gharti/Bhujel",""
"Female","352"
"Male","344"
"","696"
"Gurung",""
"Female","658"
"Male","629"
"","1287"
"Hajam/Thakur",""
"Female","891"
"Male","1020"
"","1911"
"Halkhor",""
"Female","75"
"Male","71"
"","146"
"Halwai",""
"Female","1824"
"Male","1954"
"","3778"
"Janajati Others",""
"Female","8"
"Male","11"
"","19"
"Jhangad/ Dhagar",""
"Female","272"
"Male","313"
"","585"
"Kahar",""
"Female","70"
"Male","92"
"","162"
"Kalwar",""
"Female","819"
"Male","918"
"","1737"
"Kamar",""
"Female","10"
"Male","12"
"","22"
"Kami",""
"Female","645"
"Male","611"
"","1256"
"Kanu",""
"Female","6"
"Male","9"
"","15"
"Kathabaniyan",""
"Female","1638"
"Male","1862"
"","3500"
"Kayastha",""
"Female","1612"
"Male","1616"
"","3228"
"Kewat",""
"Female","3663"
"Male","3986"
"","7649"
"Khatwe",""
"Female","319"
"Male","374"
"","693"
"Khawas",""
"Female","256"
"Male","250"
"","506"
"Koche",""
"Female","14"
"Male","24"
"","38"
"Koiri/Kushwaha",""
"Female","586"
"Male","793"
"","1379"
"Kulung",""
"Female","6"
"Male","8"
"","14"
"Kumal",""
"Female","80"
"Male","109"
"","189"
"Kumhar",""
"Female","67"
"Male","99"
"","166"
"Kurmi",""
"Female","523"
"Male","553"
"","1076"
"Kusunda",""
"Female","10"
"Male","13"
"","23"
"Lhomi",""
"Female","6"
"Male","5"
"","11"
"Limbu",""
"Female","597"
"Male","495"
"","1092"
"Lohar",""
"Female","116"
"Male","126"
"","242"
"Magar",""
"Female","1284"
"Male","1211"
"","2495"
"Majhi",""
"Female","279"
"Male","301"
"","580"
"Mali",""
"Female","40"
"Male","35"
"","75"
"Mallaha",""
"Female","2633"
"Male","2841"
"","5474"
"Marwadi",""
"Female","3432"
"Male","3752"
"","7184"
"Musahar",""
"Female","2094"
"Male","2172"
"","4266"
"Musalman",""
"Female","8668"
"Male","9123"
"","17791"
"Newar",""
"Female","5058"
"Male","4731"
"","9789"
"Nuniya",""
"Female","1342"
"Male","1472"
"","2814"
"Others",""
"Female","37"
"Male","39"
"","76"
"Pattharkatta/ Kushwadiya",""
"Female","28"
"Male","32"
"","60"
"Punjabi/Sikh",""
"Female","313"
"Male","331"
"","644"
"Rai",""
"Female","1354"
"Male","1243"
"","2597"
"Rajbansi",""
"Female","2657"
"Male","2846"
"","5503"
"Rajbhar",""
"Female","10"
"Male","16"
"","26"
"Rajdhob",""
"Female","17"
"Male","37"
"","54"
