"Population by Single Year of Age","Number"
"0",""
"Female","292"
"Male","265"
"1",""
"Female","256"
"Male","234"
"10",""
"Female","393"
"Male","439"
"11",""
"Female","413"
"Male","400"
"12",""
"Female","454"
"Male","446"
"13",""
"Female","446"
"Male","446"
"14",""
"Female","440"
"Male","413"
"15",""
"Female","414"
"Male","356"
"16",""
"Female","438"
"Male","358"
"17",""
"Female","384"
"Male","328"
"18",""
"Female","498"
"Male","323"
"19",""
"Female","375"
"Male","214"
"2",""
"Female","265"
"Male","292"
"20",""
"Female","363"
"Male","211"
"21",""
"Female","327"
"Male","158"
"22",""
"Female","401"
"Male","161"
"23",""
"Female","324"
"Male","151"
"24",""
"Female","289"
"Male","109"
"25",""
"Female","407"
"Male","157"
"26",""
"Female","293"
"Male","125"
"27",""
"Female","241"
"Male","114"
"28",""
"Female","357"
"Male","124"
"29",""
"Female","198"
"Male","83"
"3",""
"Female","297"
"Male","280"
"30",""
"Female","403"
"Male","148"
"31",""
"Female","179"
"Male","84"
"32",""
"Female","248"
"Male","115"
"33",""
"Female","166"
"Male","75"
"34",""
"Female","168"
"Male","81"
"35",""
"Female","352"
"Male","158"
"36",""
"Female","184"
"Male","65"
"37",""
"Female","128"
"Male","74"
"38",""
"Female","201"
"Male","103"
"39",""
"Female","130"
"Male","58"
"4",""
"Female","307"
"Male","292"
"40",""
"Female","361"
"Male","177"
"41",""
"Female","130"
"Male","93"
"42",""
"Female","178"
"Male","104"
"43",""
"Female","142"
"Male","88"
"44",""
"Female","117"
"Male","90"
"45",""
"Female","276"
"Male","144"
"46",""
"Female","180"
"Male","96"
"47",""
"Female","118"
"Male","95"
"48",""
"Female","169"
"Male","122"
"49",""
"Female","121"
"Male","101"
"5",""
"Female","354"
"Male","344"
"50",""
"Female","275"
"Male","189"
"51",""
"Female","116"
"Male","99"
"52",""
"Female","150"
"Male","145"
"53",""
"Female","106"
"Male","111"
"54",""
"Female","131"
"Male","101"
"55",""
"Female","193"
"Male","151"
"56",""
"Female","137"
"Male","152"
"57",""
"Female","110"
"Male","107"
"58",""
"Female","138"
"Male","130"
"59",""
"Female","81"
"Male","93"
"6",""
"Female","341"
"Male","322"
"60",""
"Female","250"
"Male","180"
"61",""
"Female","107"
"Male","88"
"62",""
"Female","93"
"Male","104"
"63",""
"Female","85"
"Male","87"
"64",""
"Female","72"
"Male","76"
"65",""
"Female","175"
"Male","97"
"66",""
"Female","61"
"Male","74"
"67",""
"Female","80"
"Male","77"
"68",""
"Female","93"
"Male","94"
"69",""
"Female","52"
"Male","44"
"7",""
"Female","415"
"Male","415"
"70",""
"Female","159"
"Male","109"
"71",""
"Female","49"
"Male","47"
"72",""
"Female","73"
"Male","52"
"73",""
"Female","35"
"Male","40"
"74",""
"Female","26"
"Male","42"
"75",""
"Female","104"
"Male","64"
"76",""
"Female","22"
"Male","38"
"77",""
"Female","34"
"Male","33"
"78",""
"Female","34"
"Male","24"
"79",""
"Female","19"
"Male","23"
"8",""
"Female","404"
"Male","454"
"80",""
"Female","65"
"Male","38"
"81",""
"Female","17"
"Male","21"
"82",""
"Female","20"
"Male","22"
"83",""
"Female","23"
"Male","18"
"84",""
"Female","27"
"Male","22"
"85",""
"Female","80"
"Male","102"
"9",""
"Female","373"
"Male","381"
