"Population by Single Year of Age","Number"
"0",""
"Female","140"
"Male","153"
"1",""
"Female","137"
"Male","170"
"10",""
"Female","270"
"Male","257"
"11",""
"Female","266"
"Male","252"
"12",""
"Female","309"
"Male","310"
"13",""
"Female","257"
"Male","262"
"14",""
"Female","290"
"Male","274"
"15",""
"Female","284"
"Male","248"
"16",""
"Female","278"
"Male","237"
"17",""
"Female","272"
"Male","235"
"18",""
"Female","231"
"Male","200"
"19",""
"Female","161"
"Male","152"
"2",""
"Female","152"
"Male","151"
"20",""
"Female","169"
"Male","129"
"21",""
"Female","164"
"Male","110"
"22",""
"Female","210"
"Male","130"
"23",""
"Female","121"
"Male","76"
"24",""
"Female","140"
"Male","92"
"25",""
"Female","174"
"Male","97"
"26",""
"Female","130"
"Male","73"
"27",""
"Female","122"
"Male","74"
"28",""
"Female","146"
"Male","103"
"29",""
"Female","101"
"Male","57"
"3",""
"Female","150"
"Male","159"
"30",""
"Female","172"
"Male","110"
"31",""
"Female","105"
"Male","70"
"32",""
"Female","132"
"Male","96"
"33",""
"Female","82"
"Male","58"
"34",""
"Female","104"
"Male","67"
"35",""
"Female","187"
"Male","113"
"36",""
"Female","100"
"Male","60"
"37",""
"Female","80"
"Male","61"
"38",""
"Female","114"
"Male","90"
"39",""
"Female","102"
"Male","97"
"4",""
"Female","175"
"Male","196"
"40",""
"Female","184"
"Male","137"
"41",""
"Female","85"
"Male","84"
"42",""
"Female","101"
"Male","100"
"43",""
"Female","88"
"Male","62"
"44",""
"Female","78"
"Male","65"
"45",""
"Female","151"
"Male","104"
"46",""
"Female","83"
"Male","77"
"47",""
"Female","79"
"Male","74"
"48",""
"Female","102"
"Male","91"
"49",""
"Female","84"
"Male","82"
"5",""
"Female","216"
"Male","218"
"50",""
"Female","135"
"Male","142"
"51",""
"Female","77"
"Male","78"
"52",""
"Female","88"
"Male","83"
"53",""
"Female","73"
"Male","62"
"54",""
"Female","52"
"Male","57"
"55",""
"Female","104"
"Male","76"
"56",""
"Female","70"
"Male","77"
"57",""
"Female","67"
"Male","61"
"58",""
"Female","71"
"Male","79"
"59",""
"Female","63"
"Male","62"
"6",""
"Female","232"
"Male","202"
"60",""
"Female","126"
"Male","101"
"61",""
"Female","57"
"Male","61"
"62",""
"Female","70"
"Male","49"
"63",""
"Female","45"
"Male","41"
"64",""
"Female","53"
"Male","57"
"65",""
"Female","66"
"Male","66"
"66",""
"Female","46"
"Male","42"
"67",""
"Female","50"
"Male","65"
"68",""
"Female","56"
"Male","68"
"69",""
"Female","30"
"Male","30"
"7",""
"Female","222"
"Male","213"
"70",""
"Female","73"
"Male","62"
"71",""
"Female","32"
"Male","32"
"72",""
"Female","37"
"Male","38"
"73",""
"Female","32"
"Male","21"
"74",""
"Female","23"
"Male","22"
"75",""
"Female","39"
"Male","31"
"76",""
"Female","22"
"Male","20"
"77",""
"Female","39"
"Male","21"
"78",""
"Female","29"
"Male","39"
"79",""
"Female","19"
"Male","26"
"8",""
"Female","236"
"Male","218"
"80",""
"Female","25"
"Male","23"
"81",""
"Female","5"
"Male","14"
"82",""
"Female","22"
"Male","16"
"83",""
"Female","18"
"Male","17"
"84",""
"Female","8"
"Male","15"
"85",""
"Female","51"
"Male","44"
"9",""
"Female","232"
"Male","232"
