"Population by Single Year of Age","Number"
"0",""
"Female","236"
"Male","266"
"1",""
"Female","144"
"Male","184"
"10",""
"Female","485"
"Male","500"
"11",""
"Female","180"
"Male","171"
"12",""
"Female","327"
"Male","436"
"13",""
"Female","189"
"Male","221"
"14",""
"Female","267"
"Male","307"
"15",""
"Female","185"
"Male","261"
"16",""
"Female","198"
"Male","274"
"17",""
"Female","130"
"Male","175"
"18",""
"Female","205"
"Male","298"
"19",""
"Female","125"
"Male","138"
"2",""
"Female","312"
"Male","301"
"20",""
"Female","264"
"Male","300"
"21",""
"Female","77"
"Male","93"
"22",""
"Female","198"
"Male","210"
"23",""
"Female","148"
"Male","124"
"24",""
"Female","168"
"Male","115"
"25",""
"Female","283"
"Male","362"
"26",""
"Female","102"
"Male","90"
"27",""
"Female","100"
"Male","139"
"28",""
"Female","282"
"Male","182"
"29",""
"Female","64"
"Male","65"
"3",""
"Female","377"
"Male","374"
"30",""
"Female","270"
"Male","346"
"31",""
"Female","60"
"Male","51"
"32",""
"Female","199"
"Male","169"
"33",""
"Female","112"
"Male","59"
"34",""
"Female","127"
"Male","60"
"35",""
"Female","245"
"Male","417"
"36",""
"Female","56"
"Male","58"
"37",""
"Female","68"
"Male","74"
"38",""
"Female","231"
"Male","169"
"39",""
"Female","49"
"Male","33"
"4",""
"Female","372"
"Male","339"
"40",""
"Female","278"
"Male","343"
"41",""
"Female","38"
"Male","46"
"42",""
"Female","120"
"Male","91"
"43",""
"Female","95"
"Male","49"
"44",""
"Female","54"
"Male","37"
"45",""
"Female","208"
"Male","373"
"46",""
"Female","29"
"Male","24"
"47",""
"Female","36"
"Male","25"
"48",""
"Female","149"
"Male","106"
"49",""
"Female","24"
"Male","21"
"5",""
"Female","387"
"Male","480"
"50",""
"Female","155"
"Male","239"
"51",""
"Female","24"
"Male","31"
"52",""
"Female","49"
"Male","47"
"53",""
"Female","32"
"Male","19"
"54",""
"Female","43"
"Male","16"
"55",""
"Female","156"
"Male","192"
"56",""
"Female","18"
"Male","21"
"57",""
"Female","30"
"Male","27"
"58",""
"Female","69"
"Male","44"
"59",""
"Female","15"
"Male","24"
"6",""
"Female","381"
"Male","358"
"60",""
"Female","192"
"Male","230"
"61",""
"Female","17"
"Male","16"
"62",""
"Female","58"
"Male","37"
"63",""
"Female","36"
"Male","18"
"64",""
"Female","26"
"Male","14"
"65",""
"Female","174"
"Male","219"
"66",""
"Female","16"
"Male","16"
"67",""
"Female","17"
"Male","12"
"68",""
"Female","37"
"Male","54"
"69",""
"Female","13"
"Male","9"
"7",""
"Female","309"
"Male","344"
"70",""
"Female","157"
"Male","183"
"71",""
"Female","11"
"Male","8"
"72",""
"Female","19"
"Male","26"
"73",""
"Female","7"
"Male","11"
"74",""
"Female","7"
"Male","8"
"75",""
"Female","75"
"Male","104"
"76",""
"Female","4"
"Male","5"
"77",""
"Female","2"
"Male","10"
"78",""
"Female","8"
"Male","13"
"79",""
"Female","1"
"Male","2"
"8",""
"Female","444"
"Male","481"
"80",""
"Female","26"
"Male","45"
"81",""
"Female","0"
"Male","2"
"82",""
"Female","3"
"Male","2"
"83",""
"Female","1"
"Male","1"
"84",""
"Female","1"
"Male","1"
"85",""
"Female","18"
"Male","33"
"9",""
"Female","211"
"Male","230"
