"Population by Caste Ethinicity","Number"
"Badhaee",""
"Female","434"
"Male","424"
"","858"
"Badi",""
"Female","22"
"Male","34"
"","56"
"Bangali",""
"Female","61"
"Male","58"
"","119"
"Baraee",""
"Female","233"
"Male","237"
"","470"
"Brahman - Hill",""
"Female","532"
"Male","593"
"","1125"
"Brahman - Tarai",""
"Female","596"
"Male","625"
"","1221"
"Chamar/ Harijan/ Ram",""
"Female","1259"
"Male","1343"
"","2602"
"Chhetri",""
"Female","70"
"Male","89"
"","159"
"Dalit Others",""
"Female","65"
"Male","63"
"","128"
"Dhankar/ Dharikar",""
"Female","16"
"Male","18"
"","34"
"Dhobi",""
"Female","526"
"Male","540"
"","1066"
"Dhunia",""
"Female","11"
"Male","12"
"","23"
"Dusadh/ Pasawan/ Pasi",""
"Female","1305"
"Male","1359"
"","2664"
"Gaderi/Bhedihar",""
"Female","39"
"Male","48"
"","87"
"Hajam/Thakur",""
"Female","319"
"Male","336"
"","655"
"Halwai",""
"Female","134"
"Male","135"
"","269"
"Kahar",""
"Female","907"
"Male","982"
"","1889"
"Kalwar",""
"Female","534"
"Male","542"
"","1076"
"Kami",""
"Female","48"
"Male","36"
"","84"
"Kathabaniyan",""
"Female","470"
"Male","480"
"","950"
"Kayastha",""
"Female","43"
"Male","49"
"","92"
"Kewat",""
"Female","130"
"Male","121"
"","251"
"Koiri/Kushwaha",""
"Female","19"
"Male","16"
"","35"
"Kori",""
"Female","156"
"Male","166"
"","322"
"Kumhar",""
"Female","20"
"Male","40"
"","60"
"Kurmi",""
"Female","1076"
"Male","1066"
"","2142"
"Lodh",""
"Female","126"
"Male","149"
"","275"
"Lohar",""
"Female","137"
"Male","146"
"","283"
"Magar",""
"Female","549"
"Male","536"
"","1085"
"Mali",""
"Female","111"
"Male","107"
"","218"
"Mallaha",""
"Female","189"
"Male","188"
"","377"
"Marwadi",""
"Female","14"
"Male","14"
"","28"
"Musahar",""
"Female","20"
"Male","16"
"","36"
"Musalman",""
"Female","5547"
"Male","5420"
"","10967"
"Natuwa",""
"Female","7"
"Male","7"
"","14"
"Newar",""
"Female","56"
"Male","58"
"","114"
"Nuniya",""
"Female","19"
"Male","18"
"","37"
"Others",""
"Female","26"
"Male","9"
"","35"
"Pattharkatta/ Kushwadiya",""
"Female","7"
"Male","12"
"","19"
"Sanyasi/Dasnami",""
"Female","139"
"Male","142"
"","281"
"Sherpa",""
"Female","14"
"Male","15"
"","29"
"Sonar",""
"Female","44"
"Male","46"
"","90"
"Sudhi",""
"Female","122"
"Male","134"
"","256"
"Teli",""
"Female","475"
"Male","491"
"","966"
"Terai Others",""
"Female","180"
"Male","196"
"","376"
"Thakuri",""
"Female","6"
"Male","6"
"","12"
"Tharu",""
"Female","55"
"Male","49"
"","104"
"Undefined Others",""
"Female","6"
"Male","5"
"","11"
"Yadav",""
"Female","2384"
"Male","2518"
"","4902"
