"Population by Caste Ethinicity","Number"
"Brahman - Hill",""
"Female","2661"
"Male","2234"
"","4895"
"Chhantyal/Chhantel",""
"Female","31"
"Male","30"
"","61"
"Chhetri",""
"Female","2479"
"Male","1922"
"","4401"
"Damai/Dholi",""
"Female","1965"
"Male","1648"
"","3613"
"Gurung",""
"Female","91"
"Male","81"
"","172"
"Kami",""
"Female","658"
"Male","526"
"","1184"
"Limbu",""
"Female","7"
"Male","4"
"","11"
"Magar",""
"Female","2819"
"Male","2307"
"","5126"
"Majhi",""
"Female","9"
"Male","10"
"","19"
"Musalman",""
"Female","70"
"Male","101"
"","171"
"Newar",""
"Female","171"
"Male","121"
"","292"
"Others",""
"Female","21"
"Male","31"
"","52"
"Rai",""
"Female","23"
"Male","30"
"","53"
"Sanyasi/Dasnami",""
"Female","107"
"Male","84"
"","191"
"Sarki",""
"Female","303"
"Male","242"
"","545"
"Tamang",""
"Female","38"
"Male","57"
"","95"
"Teli",""
"Female","0"
"Male","18"
"","18"
"Thakali",""
"Female","13"
"Male","9"
"","22"
"Thakuri",""
"Female","270"
"Male","233"
"","503"
"Tharu",""
"Female","10"
"Male","20"
"","30"
