"Population by Caste Ethinicity","Number"
"Badi",""
"Female","9"
"Male","16"
"","25"
"Brahman - Hill",""
"Female","6621"
"Male","5226"
"","11847"
"Chhetri",""
"Female","4338"
"Male","3186"
"","7524"
"Dalit Others",""
"Female","6"
"Male","9"
"","15"
"Damai/Dholi",""
"Female","1303"
"Male","981"
"","2284"
"Gaine",""
"Female","53"
"Male","40"
"","93"
"Gharti/Bhujel",""
"Female","1088"
"Male","830"
"","1918"
"Gurung",""
"Female","3109"
"Male","2466"
"","5575"
"Hajam/Thakur",""
"Female","30"
"Male","23"
"","53"
"Kami",""
"Female","1736"
"Male","1296"
"","3032"
"Kathabaniyan",""
"Female","35"
"Male","30"
"","65"
"Kumal",""
"Female","215"
"Male","179"
"","394"
"Kurmi",""
"Female","4"
"Male","9"
"","13"
"Limbu",""
"Female","11"
"Male","9"
"","20"
"Magar",""
"Female","2843"
"Male","2213"
"","5056"
"Majhi",""
"Female","86"
"Male","90"
"","176"
"Musalman",""
"Female","459"
"Male","386"
"","845"
"Newar",""
"Female","820"
"Male","686"
"","1506"
"Others",""
"Female","42"
"Male","39"
"","81"
"Rai",""
"Female","53"
"Male","53"
"","106"
"Sanyasi/Dasnami",""
"Female","289"
"Male","213"
"","502"
"Sarki",""
"Female","826"
"Male","648"
"","1474"
"Sunuwar",""
"Female","11"
"Male","14"
"","25"
"Tamang",""
"Female","33"
"Male","38"
"","71"
"Teli",""
"Female","5"
"Male","8"
"","13"
"Terai Others",""
"Female","19"
"Male","16"
"","35"
"Thakali",""
"Female","20"
"Male","14"
"","34"
"Thakuri",""
"Female","1146"
"Male","878"
"","2024"
"Tharu",""
"Female","28"
"Male","42"
"","70"
