"Population by Single Year of Age","Number"
"0",""
"Female","256"
"Male","277"
"1",""
"Female","261"
"Male","285"
"10",""
"Female","445"
"Male","424"
"11",""
"Female","421"
"Male","421"
"12",""
"Female","453"
"Male","449"
"13",""
"Female","402"
"Male","433"
"14",""
"Female","441"
"Male","407"
"15",""
"Female","424"
"Male","435"
"16",""
"Female","459"
"Male","381"
"17",""
"Female","464"
"Male","380"
"18",""
"Female","474"
"Male","360"
"19",""
"Female","455"
"Male","262"
"2",""
"Female","263"
"Male","317"
"20",""
"Female","333"
"Male","206"
"21",""
"Female","342"
"Male","207"
"22",""
"Female","466"
"Male","181"
"23",""
"Female","308"
"Male","152"
"24",""
"Female","302"
"Male","139"
"25",""
"Female","347"
"Male","126"
"26",""
"Female","268"
"Male","116"
"27",""
"Female","254"
"Male","125"
"28",""
"Female","304"
"Male","115"
"29",""
"Female","189"
"Male","92"
"3",""
"Female","276"
"Male","276"
"30",""
"Female","330"
"Male","155"
"31",""
"Female","167"
"Male","82"
"32",""
"Female","261"
"Male","113"
"33",""
"Female","179"
"Male","95"
"34",""
"Female","158"
"Male","73"
"35",""
"Female","350"
"Male","133"
"36",""
"Female","182"
"Male","86"
"37",""
"Female","154"
"Male","76"
"38",""
"Female","202"
"Male","103"
"39",""
"Female","175"
"Male","100"
"4",""
"Female","327"
"Male","290"
"40",""
"Female","362"
"Male","161"
"41",""
"Female","152"
"Male","88"
"42",""
"Female","220"
"Male","103"
"43",""
"Female","139"
"Male","86"
"44",""
"Female","131"
"Male","72"
"45",""
"Female","281"
"Male","140"
"46",""
"Female","142"
"Male","72"
"47",""
"Female","151"
"Male","97"
"48",""
"Female","161"
"Male","104"
"49",""
"Female","147"
"Male","107"
"5",""
"Female","338"
"Male","346"
"50",""
"Female","262"
"Male","146"
"51",""
"Female","158"
"Male","113"
"52",""
"Female","179"
"Male","125"
"53",""
"Female","117"
"Male","107"
"54",""
"Female","116"
"Male","79"
"55",""
"Female","177"
"Male","130"
"56",""
"Female","139"
"Male","111"
"57",""
"Female","143"
"Male","125"
"58",""
"Female","141"
"Male","113"
"59",""
"Female","107"
"Male","69"
"6",""
"Female","332"
"Male","330"
"60",""
"Female","221"
"Male","152"
"61",""
"Female","124"
"Male","107"
"62",""
"Female","168"
"Male","138"
"63",""
"Female","112"
"Male","91"
"64",""
"Female","79"
"Male","85"
"65",""
"Female","140"
"Male","108"
"66",""
"Female","77"
"Male","66"
"67",""
"Female","103"
"Male","103"
"68",""
"Female","110"
"Male","118"
"69",""
"Female","46"
"Male","51"
"7",""
"Female","378"
"Male","370"
"70",""
"Female","111"
"Male","117"
"71",""
"Female","52"
"Male","55"
"72",""
"Female","78"
"Male","95"
"73",""
"Female","58"
"Male","75"
"74",""
"Female","48"
"Male","48"
"75",""
"Female","69"
"Male","69"
"76",""
"Female","39"
"Male","43"
"77",""
"Female","40"
"Male","43"
"78",""
"Female","56"
"Male","69"
"79",""
"Female","33"
"Male","38"
"8",""
"Female","393"
"Male","377"
"80",""
"Female","42"
"Male","40"
"81",""
"Female","25"
"Male","25"
"82",""
"Female","21"
"Male","39"
"83",""
"Female","21"
"Male","26"
"84",""
"Female","35"
"Male","32"
"85",""
"Female","127"
"Male","85"
"9",""
"Female","382"
"Male","333"
