"Population by Caste Ethinicity","Number"
"Badi",""
"Female","32"
"Male","41"
"","73"
"Bangali",""
"Female","19"
"Male","36"
"","55"
"Bhote",""
"Female","5"
"Male","7"
"","12"
"Brahman - Hill",""
"Female","6533"
"Male","6665"
"","13198"
"Brahman - Tarai",""
"Female","22"
"Male","34"
"","56"
"Chamar/ Harijan/ Ram",""
"Female","13"
"Male","60"
"","73"
"Chepang /Praja",""
"Female","13"
"Male","7"
"","20"
"Chhetri",""
"Female","10039"
"Male","9890"
"","19929"
"Dalit Others",""
"Female","252"
"Male","248"
"","500"
"Damai/Dholi",""
"Female","456"
"Male","404"
"","860"
"Danuwar",""
"Female","12"
"Male","19"
"","31"
"Dev",""
"Female","5"
"Male","8"
"","13"
"Dhanuk",""
"Female","13"
"Male","39"
"","52"
"Dhimal",""
"Female","12"
"Male","12"
"","24"
"Dhobi",""
"Female","2"
"Male","20"
"","22"
"Dusadh/ Pasawan/ Pasi",""
"Female","10"
"Male","28"
"","38"
"Foreigner",""
"Female","8"
"Male","9"
"","17"
"Gaine",""
"Female","7"
"Male","9"
"","16"
"Ghale",""
"Female","66"
"Male","49"
"","115"
"Gharti/Bhujel",""
"Female","86"
"Male","95"
"","181"
"Gurung",""
"Female","488"
"Male","469"
"","957"
"Hajam/Thakur",""
"Female","44"
"Male","81"
"","125"
"Halwai",""
"Female","16"
"Male","33"
"","49"
"Kalwar",""
"Female","37"
"Male","81"
"","118"
"Kami",""
"Female","535"
"Male","578"
"","1113"
"Kanu",""
"Female","10"
"Male","19"
"","29"
"Kathabaniyan",""
"Female","23"
"Male","27"
"","50"
"Kayastha",""
"Female","15"
"Male","16"
"","31"
"Kewat",""
"Female","5"
"Male","6"
"","11"
"Koiri/Kushwaha",""
"Female","29"
"Male","69"
"","98"
"Kumal",""
"Female","39"
"Male","55"
"","94"
"Kumhar",""
"Female","3"
"Male","34"
"","37"
"Kurmi",""
"Female","0"
"Male","15"
"","15"
"Limbu",""
"Female","128"
"Male","154"
"","282"
"Lohar",""
"Female","14"
"Male","39"
"","53"
"Magar",""
"Female","2590"
"Male","2560"
"","5150"
"Majhi",""
"Female","124"
"Male","151"
"","275"
"Mali",""
"Female","42"
"Male","36"
"","78"
"Mallaha",""
"Female","5"
"Male","8"
"","13"
"Marwadi",""
"Female","36"
"Male","44"
"","80"
"Musahar",""
"Female","4"
"Male","9"
"","13"
"Musalman",""
"Female","246"
"Male","684"
"","930"
"Newar",""
"Female","12736"
"Male","12148"
"","24884"
"Nuniya",""
"Female","3"
"Male","9"
"","12"
"Others",""
"Female","56"
"Male","56"
"","112"
"Rai",""
"Female","506"
"Male","471"
"","977"
"Rajbansi",""
"Female","28"
"Male","33"
"","61"
"Rajput",""
"Female","23"
"Male","28"
"","51"
"Sanyasi/Dasnami",""
"Female","816"
"Male","779"
"","1595"
"Sarki",""
"Female","553"
"Male","517"
"","1070"
"Sherpa",""
"Female","38"
"Male","31"
"","69"
"Sudhi",""
"Female","9"
"Male","14"
"","23"
"Sunuwar",""
"Female","72"
"Male","80"
"","152"
"Tamang",""
"Female","4632"
"Male","4729"
"","9361"
"Tatma/Tatwa",""
"Female","5"
"Male","7"
"","12"
"Teli",""
"Female","52"
"Male","83"
"","135"
"Terai Others",""
"Female","29"
"Male","54"
"","83"
"Thakali",""
"Female","9"
"Male","13"
"","22"
"Thakuri",""
"Female","280"
"Male","316"
"","596"
"Thami",""
"Female","13"
"Male","16"
"","29"
"Tharu",""
"Female","338"
"Male","431"
"","769"
"Undefined Others",""
"Female","7"
"Male","12"
"","19"
"Yadav",""
"Female","64"
"Male","197"
"","261"
"Yakkha",""
"Female","10"
"Male","9"
"","19"
