"Population by Caste Ethinicity","Number"
"Brahman - Hill",""
"Female","1282"
"Male","1060"
"","2342"
"Chhantyal/Chhantel",""
"Female","347"
"Male","308"
"","655"
"Chhetri",""
"Female","2434"
"Male","1991"
"","4425"
"Dalit Others",""
"Female","41"
"Male","45"
"","86"
"Damai/Dholi",""
"Female","434"
"Male","345"
"","779"
"Gharti/Bhujel",""
"Female","36"
"Male","15"
"","51"
"Gurung",""
"Female","47"
"Male","43"
"","90"
"Kami",""
"Female","5720"
"Male","4594"
"","10314"
"Kayastha",""
"Female","167"
"Male","129"
"","296"
"Kumal",""
"Female","283"
"Male","245"
"","528"
"Magar",""
"Female","3261"
"Male","2675"
"","5936"
"Musalman",""
"Female","53"
"Male","58"
"","111"
"Newar",""
"Female","52"
"Male","37"
"","89"
"Others",""
"Female","29"
"Male","15"
"","44"
"Sanyasi/Dasnami",""
"Female","50"
"Male","49"
"","99"
"Sarki",""
"Female","77"
"Male","62"
"","139"
"Tamang",""
"Female","12"
"Male","19"
"","31"
"Terai Others",""
"Female","12"
"Male","9"
"","21"
"Thakali",""
"Female","70"
"Male","65"
"","135"
"Thakuri",""
"Female","24"
"Male","20"
"","44"
