"Population by Single Year of Age","Number"
"0",""
"Female","218"
"Male","236"
"1",""
"Female","192"
"Male","201"
"10",""
"Female","335"
"Male","321"
"11",""
"Female","318"
"Male","264"
"12",""
"Female","327"
"Male","351"
"13",""
"Female","297"
"Male","279"
"14",""
"Female","367"
"Male","264"
"15",""
"Female","321"
"Male","257"
"16",""
"Female","288"
"Male","211"
"17",""
"Female","269"
"Male","191"
"18",""
"Female","289"
"Male","174"
"19",""
"Female","227"
"Male","108"
"2",""
"Female","236"
"Male","236"
"20",""
"Female","243"
"Male","97"
"21",""
"Female","219"
"Male","68"
"22",""
"Female","225"
"Male","92"
"23",""
"Female","172"
"Male","58"
"24",""
"Female","172"
"Male","66"
"25",""
"Female","213"
"Male","78"
"26",""
"Female","183"
"Male","63"
"27",""
"Female","158"
"Male","63"
"28",""
"Female","158"
"Male","74"
"29",""
"Female","102"
"Male","59"
"3",""
"Female","250"
"Male","253"
"30",""
"Female","200"
"Male","98"
"31",""
"Female","97"
"Male","38"
"32",""
"Female","142"
"Male","68"
"33",""
"Female","112"
"Male","53"
"34",""
"Female","90"
"Male","50"
"35",""
"Female","233"
"Male","80"
"36",""
"Female","124"
"Male","63"
"37",""
"Female","92"
"Male","51"
"38",""
"Female","113"
"Male","63"
"39",""
"Female","84"
"Male","47"
"4",""
"Female","299"
"Male","242"
"40",""
"Female","250"
"Male","94"
"41",""
"Female","86"
"Male","54"
"42",""
"Female","107"
"Male","64"
"43",""
"Female","98"
"Male","50"
"44",""
"Female","60"
"Male","43"
"45",""
"Female","189"
"Male","99"
"46",""
"Female","114"
"Male","73"
"47",""
"Female","90"
"Male","58"
"48",""
"Female","114"
"Male","69"
"49",""
"Female","58"
"Male","55"
"5",""
"Female","265"
"Male","271"
"50",""
"Female","205"
"Male","141"
"51",""
"Female","83"
"Male","69"
"52",""
"Female","132"
"Male","96"
"53",""
"Female","85"
"Male","74"
"54",""
"Female","75"
"Male","66"
"55",""
"Female","125"
"Male","111"
"56",""
"Female","69"
"Male","95"
"57",""
"Female","80"
"Male","73"
"58",""
"Female","70"
"Male","68"
"59",""
"Female","70"
"Male","51"
"6",""
"Female","253"
"Male","258"
"60",""
"Female","150"
"Male","109"
"61",""
"Female","65"
"Male","72"
"62",""
"Female","63"
"Male","67"
"63",""
"Female","50"
"Male","57"
"64",""
"Female","64"
"Male","49"
"65",""
"Female","116"
"Male","72"
"66",""
"Female","37"
"Male","51"
"67",""
"Female","70"
"Male","57"
"68",""
"Female","57"
"Male","61"
"69",""
"Female","16"
"Male","41"
"7",""
"Female","280"
"Male","298"
"70",""
"Female","83"
"Male","80"
"71",""
"Female","24"
"Male","36"
"72",""
"Female","31"
"Male","58"
"73",""
"Female","33"
"Male","38"
"74",""
"Female","19"
"Male","28"
"75",""
"Female","51"
"Male","37"
"76",""
"Female","23"
"Male","19"
"77",""
"Female","19"
"Male","24"
"78",""
"Female","28"
"Male","36"
"79",""
"Female","14"
"Male","15"
"8",""
"Female","272"
"Male","283"
"80",""
"Female","33"
"Male","33"
"81",""
"Female","10"
"Male","25"
"82",""
"Female","19"
"Male","14"
"83",""
"Female","16"
"Male","20"
"84",""
"Female","22"
"Male","17"
"85",""
"Female","49"
"Male","57"
"9",""
"Female","299"
"Male","271"
