"Population by Caste/Ethinicity","Number"
"Badhaee",""
"Female","8"
"Male","15"
"Baraee",""
"Female","26"
"Male","27"
"Bin",""
"Female","853"
"Male","959"
"Brahman - Hill",""
"Female","91"
"Male","79"
"Brahman - Tarai",""
"Female","107"
"Male","105"
"Chamar/ Harijan/ Ram",""
"Female","1526"
"Male","1571"
"Chhetri",""
"Female","275"
"Male","337"
"Damai/Dholi",""
"Female","26"
"Male","23"
"Dhanuk",""
"Female","116"
"Male","130"
"Dhobi",""
"Female","461"
"Male","444"
"Dhunia",""
"Female","89"
"Male","85"
"Dom",""
"Female","49"
"Male","37"
"Dusadh/ Pasawan/ Pasi",""
"Female","355"
"Male","348"
"Hajam/Thakur",""
"Female","220"
"Male","238"
"Kalwar",""
"Female","29"
"Male","37"
"Kanu",""
"Female","246"
"Male","243"
"Kathabaniyan",""
"Female","149"
"Male","147"
"Kayastha",""
"Female","24"
"Male","23"
"Kewat",""
"Female","291"
"Male","314"
"Koiri/Kushwaha",""
"Female","388"
"Male","455"
"Kumal",""
"Female","204"
"Male","243"
"Kumhar",""
"Female","72"
"Male","84"
"Kurmi",""
"Female","1364"
"Male","1459"
"Lohar",""
"Female","200"
"Male","229"
"Magar",""
"Female","22"
"Male","24"
"Majhi",""
"Female","78"
"Male","74"
"Mallaha",""
"Female","241"
"Male","291"
"Marwadi",""
"Female","16"
"Male","15"
"Musahar",""
"Female","121"
"Male","142"
"Musalman",""
"Female","3431"
"Male","3616"
"Nuniya",""
"Female","1010"
"Male","1059"
"Others",""
"Female","36"
"Male","19"
"Pattharkatta/ Kushwadiya",""
"Female","15"
"Male","6"
"Rai",""
"Female","15"
"Male","16"
"Sanyasi/Dasnami",""
"Female","198"
"Male","219"
"Sonar",""
"Female","79"
"Male","77"
"Tatma/Tatwa",""
"Female","67"
"Male","70"
"Teli",""
"Female","694"
"Male","778"
"Terai Others",""
"Female","121"
"Male","133"
"Thakuri",""
"Female","68"
"Male","78"
"Tharu",""
"Female","617"
"Male","602"
"Undefined Others",""
"Female","13"
"Male","14"
"Yadav",""
"Female","1529"
"Male","1620"
"Yakkha",""
"Female","308"
"Male","330"
