"Population by Caste/Ethinicity","Number"
"Badi",""
"Female","89"
"Male","79"
"Baraee",""
"Female","8"
"Male","9"
"Brahman - Hill",""
"Female","1790"
"Male","1535"
"Brahman - Tarai",""
"Female","13"
"Male","11"
"Chhetri",""
"Female","1318"
"Male","1160"
"Dalit Others",""
"Female","7"
"Male","6"
"Damai/Dholi",""
"Female","388"
"Male","353"
"Gurung",""
"Female","121"
"Male","112"
"Hajam/Thakur",""
"Female","56"
"Male","51"
"Halwai",""
"Female","29"
"Male","28"
"Kalwar",""
"Female","15"
"Male","15"
"Kami",""
"Female","926"
"Male","787"
"Kathabaniyan",""
"Female","10"
"Male","10"
"Kewat",""
"Female","25"
"Male","29"
"Kurmi",""
"Female","39"
"Male","26"
"Lodh",""
"Female","10"
"Male","14"
"Lohar",""
"Female","77"
"Male","77"
"Magar",""
"Female","375"
"Male","342"
"Marwadi",""
"Female","5"
"Male","12"
"Musalman",""
"Female","399"
"Male","424"
"Newar",""
"Female","102"
"Male","104"
"Others",""
"Female","47"
"Male","35"
"Rai",""
"Female","10"
"Male","10"
"Sanyasi/Dasnami",""
"Female","122"
"Male","90"
"Sarki",""
"Female","92"
"Male","83"
"Tamang",""
"Female","11"
"Male","3"
"Teli",""
"Female","5"
"Male","9"
"Terai Others",""
"Female","45"
"Male","32"
"Thakuri",""
"Female","451"
"Male","414"
"Tharu",""
"Female","23904"
"Male","22918"
"Yadav",""
"Female","143"
"Male","143"
