"Population by Caste/Ethinicity","Number"
"Badi",""
"Female","32"
"Male","37"
"Bahing",""
"Female","12"
"Male","14"
"Bangali",""
"Female","6"
"Male","5"
"Bantaba",""
"Female","16"
"Male","8"
"Brahman - Hill",""
"Female","1296"
"Male","1009"
"Brahman - Tarai",""
"Female","16"
"Male","21"
"Chamling",""
"Female","14"
"Male","3"
"Chhetri",""
"Female","6137"
"Male","4945"
"Damai/Dholi",""
"Female","709"
"Male","564"
"Danuwar",""
"Female","116"
"Male","111"
"Dhanuk",""
"Female","17"
"Male","14"
"Gharti/Bhujel",""
"Female","232"
"Male","220"
"Gurung",""
"Female","12"
"Male","10"
"Hajam/Thakur",""
"Female","48"
"Male","49"
"Halwai",""
"Female","123"
"Male","113"
"Kami",""
"Female","1662"
"Male","1408"
"Kathabaniyan",""
"Female","107"
"Male","116"
"Kumal",""
"Female","15"
"Male","12"
"Limbu",""
"Female","50"
"Male","34"
"Magar",""
"Female","1884"
"Male","1580"
"Majhi",""
"Female","226"
"Male","185"
"Marwadi",""
"Female","15"
"Male","10"
"Musahar",""
"Female","392"
"Male","410"
"Musalman",""
"Female","141"
"Male","144"
"Newar",""
"Female","695"
"Male","600"
"Others",""
"Female","53"
"Male","51"
"Rai",""
"Female","6467"
"Male","5347"
"Rajdhob",""
"Female","6"
"Male","5"
"Rajput",""
"Female","10"
"Male","8"
"Sanyasi/Dasnami",""
"Female","159"
"Male","115"
"Sarki",""
"Female","663"
"Male","593"
"Sherpa",""
"Female","59"
"Male","41"
"Tamang",""
"Female","1041"
"Male","792"
"Teli",""
"Female","113"
"Male","127"
"Thakuri",""
"Female","18"
"Male","13"
"Tharu",""
"Female","3888"
"Male","3327"
"Thulung",""
"Female","8"
"Male","5"
"Undefined Others",""
"Female","23"
"Male","15"
"Yadav",""
"Female","11"
"Male","21"
