"Population by Mother tongue","Number"
"Bahing",""
"Female","256"
"Male","235"
"Bantawa",""
"Female","1556"
"Male","1224"
"Bhojpuri",""
"Female","13"
"Male","20"
"Bhujel",""
"Female","27"
"Male","25"
"Chamling",""
"Female","1613"
"Male","1398"
"Danuwar",""
"Female","17"
"Male","13"
"Dumi",""
"Female","48"
"Male","29"
"Hindi",""
"Female","8"
"Male","8"
"Khaling",""
"Female","6"
"Male","7"
"Koyee",""
"Female","6"
"Male","7"
"Limbu",""
"Female","29"
"Male","17"
"Magar",""
"Female","1384"
"Male","1161"
"Maithili",""
"Female","952"
"Male","994"
"Majhi",""
"Female","66"
"Male","49"
"Nepali",""
"Female","13774"
"Male","11261"
"Newar",""
"Female","309"
"Male","261"
"Not Reported",""
"Female","42"
"Male","37"
"Others",""
"Female","44"
"Male","33"
"Puma",""
"Female","793"
"Male","650"
"Rai",""
"Female","704"
"Male","567"
"Rajsthani",""
"Female","6"
"Male","6"
"Sampang",""
"Female","33"
"Male","24"
"Sherpa",""
"Female","36"
"Male","32"
"Sign Language",""
"Female","7"
"Male","6"
"Sunuwar",""
"Female","3"
"Male","8"
"Tamang",""
"Female","551"
"Male","411"
"Tharu",""
"Female","3848"
"Male","3290"
"Thulung",""
"Female","273"
"Male","222"
"Urdu",""
"Female","75"
"Male","80"
"Yakkha",""
"Female","13"
"Male","7"
