"Population by Caste Ethinicity","Number"
"Amat",""
"Female","5"
"Male","8"
"","13"
"Badhaee",""
"Female","63"
"Male","77"
"","140"
"Badi",""
"Female","39"
"Male","44"
"","83"
"Bangali",""
"Female","140"
"Male","157"
"","297"
"Bantaba",""
"Female","18"
"Male","15"
"","33"
"Bantar/Sardar",""
"Female","142"
"Male","141"
"","283"
"Baraee",""
"Female","9"
"Male","11"
"","20"
"Bin",""
"Female","10"
"Male","10"
"","20"
"Brahman - Hill",""
"Female","1431"
"Male","1404"
"","2835"
"Brahman - Tarai",""
"Female","222"
"Male","270"
"","492"
"Chamar/ Harijan/ Ram",""
"Female","268"
"Male","286"
"","554"
"Chamling",""
"Female","19"
"Male","18"
"","37"
"Chhetri",""
"Female","1049"
"Male","982"
"","2031"
"Damai/Dholi",""
"Female","79"
"Male","65"
"","144"
"Danuwar",""
"Female","33"
"Male","35"
"","68"
"Dev",""
"Female","9"
"Male","11"
"","20"
"Dhanuk",""
"Female","453"
"Male","491"
"","944"
"Dhimal",""
"Female","9"
"Male","5"
"","14"
"Dhobi",""
"Female","29"
"Male","26"
"","55"
"Dom",""
"Female","58"
"Male","68"
"","126"
"Dusadh/ Pasawan/ Pasi",""
"Female","649"
"Male","694"
"","1343"
"Foreigner",""
"Female","7"
"Male","9"
"","16"
"Gharti/Bhujel",""
"Female","51"
"Male","48"
"","99"
"Gurung",""
"Female","23"
"Male","30"
"","53"
"Hajam/Thakur",""
"Female","134"
"Male","142"
"","276"
"Halwai",""
"Female","691"
"Male","714"
"","1405"
"Jhangad/ Dhagar",""
"Female","2075"
"Male","1915"
"","3990"
"Kalwar",""
"Female","92"
"Male","87"
"","179"
"Kami",""
"Female","229"
"Male","247"
"","476"
"Kathabaniyan",""
"Female","623"
"Male","690"
"","1313"
"Kayastha",""
"Female","82"
"Male","102"
"","184"
"Kewat",""
"Female","13"
"Male","15"
"","28"
"Khatwe",""
"Female","129"
"Male","139"
"","268"
"Khawas",""
"Female","6"
"Male","5"
"","11"
"Koiri/Kushwaha",""
"Female","144"
"Male","190"
"","334"
"Kumal",""
"Female","12"
"Male","13"
"","25"
"Kumhar",""
"Female","13"
"Male","7"
"","20"
"Kurmi",""
"Female","40"
"Male","54"
"","94"
"Limbu",""
"Female","52"
"Male","71"
"","123"
"Lohar",""
"Female","24"
"Male","38"
"","62"
"Magar",""
"Female","317"
"Male","302"
"","619"
"Majhi",""
"Female","22"
"Male","26"
"","48"
"Mali",""
"Female","20"
"Male","23"
"","43"
"Mallaha",""
"Female","140"
"Male","120"
"","260"
"Marwadi",""
"Female","157"
"Male","191"
"","348"
"Musahar",""
"Female","2474"
"Male","2492"
"","4966"
"Musalman",""
"Female","4885"
"Male","4710"
"","9595"
"Newar",""
"Female","362"
"Male","360"
"","722"
"Others",""
"Female","39"
"Male","39"
"","78"
"Pattharkatta/ Kushwadiya",""
"Female","12"
"Male","10"
"","22"
"Punjabi/Sikh",""
"Female","30"
"Male","29"
"","59"
"Rai",""
"Female","226"
"Male","213"
"","439"
"Rajbansi",""
"Female","543"
"Male","545"
"","1088"
"Rajbhar",""
"Female","18"
"Male","17"
"","35"
"Rajput",""
"Female","87"
"Male","114"
"","201"
"Sanyasi/Dasnami",""
"Female","114"
"Male","130"
"","244"
"Sarbaria",""
"Female","247"
"Male","250"
"","497"
"Sarki",""
"Female","28"
"Male","26"
"","54"
"Sonar",""
"Female","42"
"Male","70"
"","112"
"Sudhi",""
"Female","41"
"Male","36"
"","77"
"Sunuwar",""
"Female","11"
"Male","17"
"","28"
"Tamang",""
"Female","152"
"Male","159"
"","311"
"Tatma/Tatwa",""
"Female","7"
"Male","5"
"","12"
"Teli",""
"Female","1039"
"Male","1040"
"","2079"
"Terai Others",""
"Female","137"
"Male","156"
"","293"
"Thakuri",""
"Female","36"
"Male","31"
"","67"
"Tharu",""
"Female","7011"
"Male","6771"
"","13782"
"Thulung",""
"Female","11"
"Male","7"
"","18"
"Undefined Others",""
"Female","120"
"Male","135"
"","255"
"Yadav",""
"Female","607"
"Male","749"
"","1356"
