"Population by Caste Ethinicity","Number"
"Bangali",""
"Female","13"
"Male","19"
"","32"
"Bantaba",""
"Female","9"
"Male","10"
"","19"
"Bantar/Sardar",""
"Female","7"
"Male","12"
"","19"
"Brahman - Hill",""
"Female","7677"
"Male","6787"
"","14464"
"Brahman - Tarai",""
"Female","115"
"Male","103"
"","218"
"Chamar/ Harijan/ Ram",""
"Female","8"
"Male","7"
"","15"
"Chamling",""
"Female","14"
"Male","9"
"","23"
"Chhetri",""
"Female","2530"
"Male","2193"
"","4723"
"Dalit Others",""
"Female","131"
"Male","99"
"","230"
"Damai/Dholi",""
"Female","527"
"Male","507"
"","1034"
"Danuwar",""
"Female","67"
"Male","63"
"","130"
"Dhimal",""
"Female","443"
"Male","413"
"","856"
"Gharti/Bhujel",""
"Female","193"
"Male","172"
"","365"
"Gurung",""
"Female","158"
"Male","131"
"","289"
"Hajam/Thakur",""
"Female","30"
"Male","29"
"","59"
"Halwai",""
"Female","10"
"Male","13"
"","23"
"Kami",""
"Female","1353"
"Male","1232"
"","2585"
"Kathabaniyan",""
"Female","10"
"Male","10"
"","20"
"Khaling",""
"Female","9"
"Male","11"
"","20"
"Khawas",""
"Female","29"
"Male","25"
"","54"
"Kisan",""
"Female","48"
"Male","45"
"","93"
"Kulung",""
"Female","34"
"Male","30"
"","64"
"Kumal",""
"Female","143"
"Male","145"
"","288"
"Lepcha",""
"Female","41"
"Male","55"
"","96"
"Limbu",""
"Female","2871"
"Male","2565"
"","5436"
"Lohar",""
"Female","7"
"Male","7"
"","14"
"Magar",""
"Female","742"
"Male","648"
"","1390"
"Majhi",""
"Female","44"
"Male","30"
"","74"
"Mallaha",""
"Female","7"
"Male","8"
"","15"
"Marwadi",""
"Female","6"
"Male","7"
"","13"
"Musahar",""
"Female","17"
"Male","17"
"","34"
"Musalman",""
"Female","86"
"Male","101"
"","187"
"Newar",""
"Female","825"
"Male","778"
"","1603"
"Others",""
"Female","46"
"Male","44"
"","90"
"Pattharkatta/ Kushwadiya",""
"Female","38"
"Male","26"
"","64"
"Punjabi/Sikh",""
"Female","8"
"Male","7"
"","15"
"Rai",""
"Female","1534"
"Male","1325"
"","2859"
"Rajbansi",""
"Female","230"
"Male","245"
"","475"
"Rajput",""
"Female","7"
"Male","12"
"","19"
"Samgpang",""
"Female","11"
"Male","8"
"","19"
"Sanyasi/Dasnami",""
"Female","122"
"Male","114"
"","236"
"Sarki",""
"Female","184"
"Male","151"
"","335"
"Satar/ Santhal",""
"Female","9"
"Male","8"
"","17"
"Sherpa",""
"Female","82"
"Male","69"
"","151"
"Sunuwar",""
"Female","165"
"Male","152"
"","317"
"Tamang",""
"Female","803"
"Male","739"
"","1542"
"Teli",""
"Female","47"
"Male","61"
"","108"
"Terai Others",""
"Female","40"
"Male","49"
"","89"
"Thakuri",""
"Female","8"
"Male","7"
"","15"
"Tharu",""
"Female","236"
"Male","180"
"","416"
"Thulung",""
"Female","5"
"Male","7"
"","12"
"Undefined Others",""
"Female","147"
"Male","137"
"","284"
"Yakkha",""
"Female","17"
"Male","20"
"","37"
