"Population by Caste Ethinicity","Number"
"Amat",""
"Female","9"
"Male","6"
"","15"
"Badhaee",""
"Female","59"
"Male","53"
"","112"
"Bangali",""
"Female","18"
"Male","22"
"","40"
"Baraee",""
"Female","481"
"Male","498"
"","979"
"Bin",""
"Female","532"
"Male","593"
"","1125"
"Brahman - Hill",""
"Female","424"
"Male","383"
"","807"
"Brahman - Tarai",""
"Female","266"
"Male","269"
"","535"
"Chamar/ Harijan/ Ram",""
"Female","1319"
"Male","1369"
"","2688"
"Chhetri",""
"Female","482"
"Male","481"
"","963"
"Damai/Dholi",""
"Female","177"
"Male","168"
"","345"
"Danuwar",""
"Female","775"
"Male","779"
"","1554"
"Dhankar/ Dharikar",""
"Female","21"
"Male","15"
"","36"
"Dhanuk",""
"Female","815"
"Male","822"
"","1637"
"Dhobi",""
"Female","80"
"Male","79"
"","159"
"Dom",""
"Female","33"
"Male","45"
"","78"
"Dusadh/ Pasawan/ Pasi",""
"Female","611"
"Male","653"
"","1264"
"Gaderi/Bhedihar",""
"Female","17"
"Male","19"
"","36"
"Gharti/Bhujel",""
"Female","158"
"Male","154"
"","312"
"Gurung",""
"Female","12"
"Male","10"
"","22"
"Hajam/Thakur",""
"Female","460"
"Male","482"
"","942"
"Halkhor",""
"Female","14"
"Male","13"
"","27"
"Halwai",""
"Female","359"
"Male","377"
"","736"
"Kalar",""
"Female","7"
"Male","9"
"","16"
"Kalwar",""
"Female","670"
"Male","689"
"","1359"
"Kami",""
"Female","291"
"Male","290"
"","581"
"Kanu",""
"Female","739"
"Male","762"
"","1501"
"Kathabaniyan",""
"Female","316"
"Male","386"
"","702"
"Kayastha",""
"Female","44"
"Male","42"
"","86"
"Kewat",""
"Female","73"
"Male","80"
"","153"
"Khatwe",""
"Female","547"
"Male","578"
"","1125"
"Koiri/Kushwaha",""
"Female","6876"
"Male","7336"
"","14212"
"Kumal",""
"Female","10"
"Male","6"
"","16"
"Kumhar",""
"Female","115"
"Male","115"
"","230"
"Kurmi",""
"Female","357"
"Male","386"
"","743"
"Lohar",""
"Female","254"
"Male","283"
"","537"
"Magar",""
"Female","2741"
"Male","2507"
"","5248"
"Majhi",""
"Female","19"
"Male","13"
"","32"
"Mali",""
"Female","27"
"Male","25"
"","52"
"Mallaha",""
"Female","172"
"Male","205"
"","377"
"Musahar",""
"Female","1207"
"Male","1365"
"","2572"
"Musalman",""
"Female","2037"
"Male","1953"
"","3990"
"Newar",""
"Female","658"
"Male","657"
"","1315"
"Nuniya",""
"Female","390"
"Male","423"
"","813"
"Others",""
"Female","32"
"Male","12"
"","44"
"Punjabi/Sikh",""
"Female","50"
"Male","47"
"","97"
"Rai",""
"Female","29"
"Male","35"
"","64"
"Rajput",""
"Female","75"
"Male","73"
"","148"
"Sanyasi/Dasnami",""
"Female","157"
"Male","153"
"","310"
"Sarki",""
"Female","6"
"Male","5"
"","11"
"Satar/ Santhal",""
"Female","6"
"Male","6"
"","12"
"Sonar",""
"Female","453"
"Male","450"
"","903"
"Sudhi",""
"Female","767"
"Male","770"
"","1537"
"Sunuwar",""
"Female","25"
"Male","25"
"","50"
"Tamang",""
"Female","606"
"Male","596"
"","1202"
"Tatma/Tatwa",""
"Female","300"
"Male","296"
"","596"
"Teli",""
"Female","1816"
"Male","1901"
"","3717"
"Terai Others",""
"Female","63"
"Male","44"
"","107"
"Thakuri",""
"Female","29"
"Male","30"
"","59"
"Tharu",""
"Female","1019"
"Male","983"
"","2002"
"Undefined Others",""
"Female","14"
"Male","16"
"","30"
"Yadav",""
"Female","2807"
"Male","2909"
"","5716"
