"Population by Caste/Ethinicity","Number"
"Badi",""
"Female","42"
"Male","50"
"Bantaba",""
"Female","3"
"Male","13"
"Brahman - Hill",""
"Female","5964"
"Male","5999"
"Brahman - Tarai",""
"Female","29"
"Male","24"
"Chamar/ Harijan/ Ram",""
"Female","7"
"Male","19"
"Chhetri",""
"Female","13099"
"Male","12609"
"Dalit Others",""
"Female","183"
"Male","184"
"Damai/Dholi",""
"Female","314"
"Male","286"
"Danuwar",""
"Female","10"
"Male","26"
"Dhanuk",""
"Female","14"
"Male","14"
"Dhimal",""
"Female","18"
"Male","16"
"Ghale",""
"Female","37"
"Male","36"
"Gharti/Bhujel",""
"Female","248"
"Male","236"
"Gurung",""
"Female","138"
"Male","117"
"Hajam/Thakur",""
"Female","31"
"Male","50"
"Halwai",""
"Female","9"
"Male","24"
"Kalwar",""
"Female","9"
"Male","23"
"Kami",""
"Female","328"
"Male","297"
"Kathabaniyan",""
"Female","12"
"Male","20"
"Kayastha",""
"Female","9"
"Male","12"
"Koiri/Kushwaha",""
"Female","17"
"Male","78"
"Kumal",""
"Female","14"
"Male","13"
"Kurmi",""
"Female","3"
"Male","13"
"Limbu",""
"Female","202"
"Male","161"
"Magar",""
"Female","1171"
"Male","1091"
"Majhi",""
"Female","52"
"Male","51"
"Marwadi",""
"Female","7"
"Male","10"
"Musalman",""
"Female","74"
"Male","143"
"Newar",""
"Female","11539"
"Male","11486"
"Others",""
"Female","56"
"Male","88"
"Pahari",""
"Female","15"
"Male","13"
"Rai",""
"Female","442"
"Male","364"
"Rajbansi",""
"Female","5"
"Male","8"
"Sanyasi/Dasnami",""
"Female","199"
"Male","176"
"Sarki",""
"Female","486"
"Male","407"
"Sherpa",""
"Female","45"
"Male","45"
"Sudhi",""
"Female","22"
"Male","23"
"Sunuwar",""
"Female","21"
"Male","23"
"Tajpuriya",""
"Female","5"
"Male","6"
"Tamang",""
"Female","4309"
"Male","4091"
"Tatma/Tatwa",""
"Female","3"
"Male","9"
"Teli",""
"Female","31"
"Male","57"
"Terai Others",""
"Female","43"
"Male","67"
"Thakuri",""
"Female","117"
"Male","102"
"Thami",""
"Female","6"
"Male","10"
"Tharu",""
"Female","144"
"Male","219"
"Yadav",""
"Female","59"
"Male","90"
