"Population by Caste/Ethinicity","Number"
"Badhaee",""
"Female","92"
"Male","98"
"Baraee",""
"Female","140"
"Male","140"
"Brahman - Hill",""
"Female","143"
"Male","167"
"Brahman - Tarai",""
"Female","116"
"Male","136"
"Chamar/ Harijan/ Ram",""
"Female","984"
"Male","1046"
"Chhetri",""
"Female","75"
"Male","76"
"Dalit Others",""
"Female","56"
"Male","62"
"Damai/Dholi",""
"Female","12"
"Male","8"
"Dhankar/ Dharikar",""
"Female","44"
"Male","46"
"Dhobi",""
"Female","417"
"Male","455"
"Dhunia",""
"Female","26"
"Male","23"
"Dom",""
"Female","37"
"Male","35"
"Dusadh/ Pasawan/ Pasi",""
"Female","511"
"Male","546"
"Hajam/Thakur",""
"Female","329"
"Male","338"
"Kahar",""
"Female","22"
"Male","24"
"Kalwar",""
"Female","746"
"Male","805"
"Kanu",""
"Female","642"
"Male","717"
"Kathabaniyan",""
"Female","511"
"Male","560"
"Kayastha",""
"Female","28"
"Male","21"
"Koiri/Kushwaha",""
"Female","1273"
"Male","1412"
"Kumhar",""
"Female","271"
"Male","273"
"Kurmi",""
"Female","293"
"Male","309"
"Lohar",""
"Female","516"
"Male","548"
"Majhi",""
"Female","7"
"Male","8"
"Mali",""
"Female","96"
"Male","93"
"Mallaha",""
"Female","394"
"Male","448"
"Musahar",""
"Female","459"
"Male","502"
"Musalman",""
"Female","2054"
"Male","1996"
"Newar",""
"Female","7"
"Male","7"
"Nuniya",""
"Female","470"
"Male","515"
"Others",""
"Female","39"
"Male","32"
"Rajput",""
"Female","8"
"Male","7"
"Sanyasi/Dasnami",""
"Female","67"
"Male","83"
"Sonar",""
"Female","888"
"Male","943"
"Sudhi",""
"Female","10"
"Male","7"
"Tamang",""
"Female","11"
"Male","10"
"Tatma/Tatwa",""
"Female","1557"
"Male","1639"
"Teli",""
"Female","997"
"Male","1070"
"Tharu",""
"Female","169"
"Male","191"
"Yadav",""
"Female","4052"
"Male","4447"
