"Population by Caste Ethinicity","Number"
"Badhaee",""
"Female","11"
"Male","42"
"","53"
"Badi",""
"Female","2136"
"Male","1863"
"","3999"
"Bangali",""
"Female","75"
"Male","225"
"","300"
"Bantaba",""
"Female","12"
"Male","10"
"","22"
"Baraee",""
"Female","30"
"Male","62"
"","92"
"Bhote",""
"Female","23"
"Male","25"
"","48"
"Bote",""
"Female","23"
"Male","17"
"","40"
"Brahman - Hill",""
"Female","69611"
"Male","64675"
"","134286"
"Brahman - Tarai",""
"Female","85"
"Male","101"
"","186"
"Brahmu/ Baramo",""
"Female","13"
"Male","11"
"","24"
"Chamar/ Harijan/ Ram",""
"Female","50"
"Male","111"
"","161"
"Chamling",""
"Female","5"
"Male","10"
"","15"
"Chepang /Praja",""
"Female","30"
"Male","38"
"","68"
"Chhantyal/Chhantel",""
"Female","397"
"Male","365"
"","762"
"Chhetri",""
"Female","36834"
"Male","32589"
"","69423"
"Dalit Others",""
"Female","823"
"Male","738"
"","1561"
"Damai/Dholi",""
"Female","9677"
"Male","8153"
"","17830"
"Danuwar",""
"Female","25"
"Male","37"
"","62"
"Darai",""
"Female","39"
"Male","39"
"","78"
"Dhanuk",""
"Female","21"
"Male","60"
"","81"
"Dhimal",""
"Female","13"
"Male","15"
"","28"
"Dhobi",""
"Female","13"
"Male","33"
"","46"
"Dura",""
"Female","215"
"Male","174"
"","389"
"Dusadh/ Pasawan/ Pasi",""
"Female","15"
"Male","46"
"","61"
"Foreigner",""
"Female","108"
"Male","210"
"","318"
"Gaine",""
"Female","323"
"Male","276"
"","599"
"Ghale",""
"Female","273"
"Male","263"
"","536"
"Gharti/Bhujel",""
"Female","3542"
"Male","3167"
"","6709"
"Gurung",""
"Female","44615"
"Male","35621"
"","80236"
"Hajam/Thakur",""
"Female","139"
"Male","357"
"","496"
"Halwai",""
"Female","193"
"Male","309"
"","502"
"Hyolmo",""
"Female","102"
"Male","68"
"","170"
"Jhangad/ Dhagar",""
"Female","4"
"Male","8"
"","12"
"Jirel",""
"Female","19"
"Male","13"
"","32"
"Kahar",""
"Female","5"
"Male","16"
"","21"
"Kalwar",""
"Female","295"
"Male","537"
"","832"
"Kamar",""
"Female","6"
"Male","7"
"","13"
"Kami",""
"Female","21080"
"Male","17407"
"","38487"
"Kanu",""
"Female","16"
"Male","84"
"","100"
"Kathabaniyan",""
"Female","232"
"Male","386"
"","618"
"Kayastha",""
"Female","33"
"Male","60"
"","93"
"Kewat",""
"Female","12"
"Male","20"
"","32"
"Khatwe",""
"Female","6"
"Male","9"
"","15"
"Khawas",""
"Female","115"
"Male","97"
"","212"
"Kisan",""
"Female","5"
"Male","12"
"","17"
"Koiri/Kushwaha",""
"Female","85"
"Male","188"
"","273"
"Kumal",""
"Female","1263"
"Male","1198"
"","2461"
"Kumhar",""
"Female","3"
"Male","22"
"","25"
"Kurmi",""
"Female","38"
"Male","104"
"","142"
"Lhomi",""
"Female","9"
"Male","5"
"","14"
"Limbu",""
"Female","283"
"Male","307"
"","590"
"Lodh",""
"Female","14"
"Male","7"
"","21"
"Lohar",""
"Female","11"
"Male","41"
"","52"
"Magar",""
"Female","21747"
"Male","19623"
"","41370"
"Majhi",""
"Female","120"
"Male","199"
"","319"
"Mali",""
"Female","17"
"Male","18"
"","35"
"Mallaha",""
"Female","19"
"Male","51"
"","70"
"Marwadi",""
"Female","73"
"Male","101"
"","174"
"Musahar",""
"Female","16"
"Male","11"
"","27"
"Musalman",""
"Female","1676"
"Male","2694"
"","4370"
"Newar",""
"Female","12028"
"Male","11339"
"","23367"
"Nuniya",""
"Female","15"
"Male","39"
"","54"
"Others",""
"Female","155"
"Male","170"
"","325"
"Pahari",""
"Female","4"
"Male","7"
"","11"
"Pattharkatta/ Kushwadiya",""
"Female","6"
"Male","5"
"","11"
"Punjabi/Sikh",""
"Female","10"
"Male","15"
"","25"
"Rai",""
"Female","1636"
"Male","1728"
"","3364"
"Rajbansi",""
"Female","11"
"Male","25"
"","36"
"Rajdhob",""
"Female","4"
"Male","25"
"","29"
"Rajput",""
"Female","28"
"Male","38"
"","66"
"Sanyasi/Dasnami",""
"Female","2063"
"Male","1970"
"","4033"
"Sarki",""
"Female","6536"
"Male","5673"
"","12209"
"Satar/ Santhal",""
"Female","28"
"Male","26"
"","54"
"Sherpa",""
"Female","237"
"Male","249"
"","486"
"Sonar",""
"Female","457"
"Male","418"
"","875"
"Sudhi",""
"Female","10"
"Male","29"
"","39"
"Sunuwar",""
"Female","101"
"Male","102"
"","203"
"Tamang",""
"Female","6637"
"Male","6453"
"","13090"
"Tatma/Tatwa",""
"Female","14"
"Male","24"
"","38"
"Teli",""
"Female","188"
"Male","476"
"","664"
"Terai Others",""
"Female","174"
"Male","237"
"","411"
"Thakali",""
"Female","1227"
"Male","974"
"","2201"
"Thakuri",""
"Female","3636"
"Male","3138"
"","6774"
"Thami",""
"Female","6"
"Male","7"
"","13"
"Tharu",""
"Female","829"
"Male","1618"
"","2447"
"Undefined Others",""
"Female","59"
"Male","63"
"","122"
"Yadav",""
"Female","90"
"Male","264"
"","354"
"Yakkha",""
"Female","16"
"Male","27"
"","43"
